"","species","temp","prec","pet","aridity","lon","lat"
"1413","Machaerium seemannii Benth. ex Seem.",252,2747,1890,12369,-89.703889,15.299722
"1414","Machaerium seemannii Benth. ex Seem.",255,3334,1656,21267,-83.41,10.01
"1415","Machaerium seemannii Benth. ex Seem.",205,2110,1571,15611,-75.86576,6.61228
"1416","Machaerium seemannii Benth. ex Seem.",192,3885,1514,22923,-84.7,10.35
"1417","Machaerium seemannii Benth. ex Seem.",248,2382,1812,18194,-90.502670627867,16.2544048348352
"1418","Machaerium seemannii Benth. ex Seem.",216,1661,1652,12977,-92.145278,17.038056
"1419","Machaerium seemannii Benth. ex Seem.",267,4273,1685,20721,-83.672222,11.672222
"1420","Machaerium seemannii Benth. ex Seem.",248,2611,1749,16498,-84.566667,14.016667
"1421","Machaerium seemannii Benth. ex Seem.",254,2830,1755,12653,-84.9,13.45
"1422","Machaerium seemannii Benth. ex Seem.",209,2955,1491,18487,-81.768056,8.396389
"1423","Machaerium seemannii Benth. ex Seem.",258,3002,NA,NA,-88.933333,15.983333
"1424","Machaerium seemannii Benth. ex Seem.",260,1674,1857,8595,-91.11,17.82
"1425","Machaerium seemannii Benth. ex Seem.",266,3260,1597,20783,-82.9,8.233333
"1426","Machaerium seemannii Benth. ex Seem.",259,2793,1708,13442,-79.61666,9.1
"1427","Machaerium seemannii Benth. ex Seem.",263,2362,1690,15158,-79.73638,9.15194
"1428","Machaerium seemannii Benth. ex Seem.",261,2837,1697,13928,-78.116667,8.666667
"1429","Machaerium seemannii Benth. ex Seem.",278,2195,1953,10461,-92.5301,15.1534
"1430","Machaerium sericiflorum Vogel",223,663,1534,4867,-41.216667,-13.583333
"1431","Machaerium sericiflorum Vogel",216,890,1524,5654,-41.45,-12.133333
"1432","Machaerium sericiflorum Vogel",221,653,1428,5585,-40.9,-15.516667
"1433","Machaerium sericiflorum Vogel",217,1300,1284,11402,-43.4775,-19.93955
"1434","Machaerium sericiflorum Vogel",196,1604,1300,10940,-43.55,-18.15
"1435","Machaerium striatum I.M.Johnst.",270,2035,1788,10439,-67.01666,6.8575
"1436","Machaerium striatum I.M.Johnst.",236,1261,1682,5985,-64.50833,10.21222
"1437","Machaerium subrhombiforme Rudd",253,1798,1441,13849,-68.2,-13.66666
"1438","Machaerium subrhombiforme Rudd",233,2027,1543,12059,-67.06666,-15.28333
"1439","Machaerium ternatum Kuhlm. & Hoehne",246,1242,1375,9015,-40.278056,-19.729167
"1440","Machaerium ternatum Kuhlm. & Hoehne",215,1557,1241,12668,-44.616667,-22.483333
"1441","Machaerium ternatum Kuhlm. & Hoehne",251,1503,1418,10615,-39.673333,-18.073333
"1442","Machaerium ternatum Kuhlm. & Hoehne",222,1301,1271,9902,-41.833333,-19.833333
"1443","Machaerium ternatum Kuhlm. & Hoehne",243,1370,1408,8322,-42.25,-22.5
"1444","Machaerium ternatum Kuhlm. & Hoehne",212,1536,1278,10758,-43.245505,-22.956326
"1445","Machaerium tortipes Hoehne",252,1772,1221,14332,-68.0967,-9.7136
"1446","Machaerium tortipes Hoehne",248,1498,1250,14361,-72.52,-8.92
"1447","Machaerium tortipes Hoehne",245,1423,1242,15674,-70.3225,-9.62306
"1448","Machaerium tovarense Pittier",225,3342,1479,16409,-71.929208,6.385664
"1449","Machaerium tovarense Pittier",197,1692,1579,6829,-68.57,10.2
"1450","Machaerium tovarense Pittier",214,1417,1591,7388,-66.73,10.375
"1451","Machaerium tovarense Pittier",257,1313,1815,7087,-62.96666,7.58333
"1452","Machaerium tovarense Pittier",274,1988,1785,11000,-72.48333,9.3
"1453","Machaerium trifoliolatum Ducke",258,3860,1558,20032,-52.43,4.74
"1454","Machaerium trifoliolatum Ducke",230,1033,1434,13332,-68.527778,-14.235
"1455","Machaerium trifoliolatum Ducke",241,1383,1425,13755,-68.205,-13.9275
"1456","Machaerium trifoliolatum Ducke",253,2127,1387,15002,-69.083333,-12.583333
"1457","Machaerium trifoliolatum Ducke",266,2840,1498,16787,-50.183333,-0.7
"1458","Machaerium trifoliolatum Ducke",261,2251,1436,14539,-49.900798,-4.191122
"1459","Machaerium trifoliolatum Ducke",250,2829,1591,17259,-52.48,3.2
"1460","Machaerium trifoliolatum Ducke",260,2249,1711,13751,-54.96,5.06
"1461","Machaerium trifoliolatum Ducke",256,2112,1658,13846,-55.45,3.33
"1462","Machaerium trifoliolatum Ducke",248,3024,1536,15745,-52.13,1.18
"1463","Machaerium trifoliolatum Ducke",266,2760,1460,19275,-48.44475,-1.438098
"1464","Securidaca acuminata A.St.-Hil.",212,1657,1304,9764,-39.565278,-15.391667
"1465","Securidaca acuminata A.St.-Hil.",253,1637,1555,9992,-51.866667,-12.9
"1466","Securidaca acuminata A.St.-Hil.",242,1355,1433,7540,-43.184813,-22.973744
"1467","Securidaca amazonica Chodat",268,2906,1524,18336,-47.848056,-0.729167
"1468","Securidaca bialata Benth.",266,2559,1347,16756,-54.7089799919966,-2.44666616415804
"1469","Securidaca bialata Benth.",238,2221,1573,13305,-54.948889,2.499444
"1470","Securidaca bialata Benth.",265,2297,1464,15430,-47.778333,-1.916667
"1471","Securidaca bialata Benth.",268,1682,1355,14013,-54.970941,-2.59301
"1472","Securidaca bialata Benth.",265,1993,1492,9858,-44.981583,-1.862972
"1473","Securidaca bialata Benth.",268,2012,1521,9800,-44.852861,-1.659806
"1474","Securidaca bialata Benth.",228,2089,1353,13989,-50.171944,-6.157222
"1475","Securidaca bialata Benth.",271,1890,1484,12663,-44.806944,-2.955556
"1476","Securidaca bialata Benth.",279,1467,1596,11433,-43.403333,-3.208056
"1477","Securidaca bialata Benth.",254,1842,1389,14285,-52.190267,-3.203792
"1478","Securidaca bialata Benth.",260,2776,1599,15268,-50.886389,1.368611
"1479","Securidaca bialata Benth.",261,2275,1400,15866,-51.776944,-2.185278
"1480","Securidaca bialata Benth.",263,2431,1449,15428,-52.539719,-0.867854
"1481","Securidaca bialata Benth.",265,1969,1493,11092,-48.75,-5.35
"1482","Securidaca bialata Benth.",266,2378,1485,16697,-46.983333,-1.066667
"1483","Securidaca bialata Benth.",252,1831,1442,11865,-47.75,-4.333333
"1484","Securidaca bialata Benth.",261,2161,1381,15729,-50.79722,-3.37222
"1485","Securidaca bialata Benth.",266,2088,1475,15462,-48.583333,-2.666667
"1486","Securidaca bialata Benth.",266,2012,1475,15462,-48.58,-2.67
"1487","Securidaca bialata Benth.",256,2127,1342,16654,-51.7328,-3.535
"1488","Securidaca bialata Benth.",265,2480,1464,15901,-51.6406885623443,-1.40833443736832
"1489","Securidaca bialata Benth.",264,1753,1462,11548,-45.833333,-3.666667
"1490","Securidaca bialata Benth.",262,1716,1458,11333,-46.083333,-3.75
"1491","Securidaca bialata Benth.",258,2217,1533,14842,-51.4106,0.71
"1492","Securidaca bialata Benth.",259,2068,1549,15370,-52.01741,0.881103
"1493","Securidaca bialata Benth.",263,1852,1482,13779,-45.75,-2.916667
"1494","Securidaca bialata Benth.",241,2453,1420,16384,-52.85,-0.53
"1495","Securidaca bialata Benth.",267,1982,1477,13369,-45.3802940467182,-3.67030957415619
"1496","Securidaca bialata Benth.",264,1921,1489,12071,-49.324539,-5.134851
"1497","Securidaca bialata Benth.",254,2011,1461,13733,-52.533333,-8.666667
"1498","Securidaca bialata Benth.",263,2134,1461,15235,-46.591256,-1.736043
"1499","Securidaca bialata Benth.",266,2616,1494,19586,-49.14979,-0.820663
"1500","Securidaca bialata Benth.",261,1999,1378,15866,-56.655807,-4.700988
"1501","Securidaca bialata Benth.",266,2985,1500,18115,-48.3828,-1.1458
"1502","Securidaca cacumina Wurdack",213,4395,1446,21423,-65.71,3.83
"1503","Securidaca coriacea Bonpl. ex Steud.",248,3547,1492,16717,-71.747197,6.552458
"1504","Securidaca coriacea Bonpl. ex Steud.",265,2158,1605,12956,-74.803836,5.149411
"1505","Securidaca coriacea Bonpl. ex Steud.",215,1280,1359,10784,-75.583333,2.283333
"1506","Securidaca coriacea Bonpl. ex Steud.",260,2366,1348,17731,-59.904816,-2.434182
"1507","Securidaca coriacea Bonpl. ex Steud.",254,1983,1604,12099,-66.62,-15.17
"1508","Securidaca coriacea Bonpl. ex Steud.",239,2776,1165,25061,-75.683333,-0.966667
"1509","Securidaca coriacea Bonpl. ex Steud.",255,2302,1251,18245,-62.13,-6.97
"1510","Securidaca coriacea Bonpl. ex Steud.",250,2051,1400,15170,-57.5,-10.116667
"1511","Securidaca coriacea Bonpl. ex Steud.",262,1618,1778,7826,-69.82,9.07
"1512","Securidaca coriacea Bonpl. ex Steud.",240,2486,1195,23267,-75.25,-0.58333
"1513","Securidaca coriacea Bonpl. ex Steud.",256,2203,1240,18558,-63.078582,-7.550814
"1514","Securidaca coriacea Bonpl. ex Steud.",261,1921,1657,12162,-69.6,6.88
"1515","Securidaca coriacea Bonpl. ex Steud.",224,569,1682,3798,-41.816667,-13.633333
"1516","Securidaca coriacea Bonpl. ex Steud.",242,820,1576,6313,-41.32,-12.85
"1517","Securidaca coriacea Bonpl. ex Steud.",267,1559,1714,10031,-69.25,7.57
"1518","Securidaca coriacea Bonpl. ex Steud.",268,1296,1834,6986,-65.8,10.15
"1519","Securidaca coriacea Bonpl. ex Steud.",270,1622,1602,10408,-60.6743440257471,2.81650572944009
"1520","Securidaca coriacea Bonpl. ex Steud.",271,1545,1556,11466,-60.960081,3.07941
"1521","Securidaca coriacea Bonpl. ex Steud.",251,1300,1577,9394,-72.53,7.77
"1522","Securidaca coriacea Bonpl. ex Steud.",266,2760,1460,19275,-48.44475,-1.438098
"1523","Securidaca coriacea Bonpl. ex Steud.",257,2136,1245,17440,-62.683954,-6.987642
"1524","Securidaca coriacea Bonpl. ex Steud.",256,2632,1268,21724,-64.7128836267956,-3.3575518652017
"1525","Securidaca coriacea Bonpl. ex Steud.",242,613,1661,4790,-40.5180837747994,-11.1844226250214
"1526","Securidaca divaricata Nees & Mart.",243,2268,1509,14850,-55.218889,-9.601667
"1527","Securidaca divaricata Nees & Mart.",251,2806,1162,23273,-73.416667,-3.8
"1528","Securidaca divaricata Nees & Mart.",251,1832,1515,11016,-59.166667,2.05
"1529","Securidaca divaricata Nees & Mart.",251,1647,1512,11740,-58.633333,1.65
"1530","Securidaca divaricata Nees & Mart.",247,1632,1599,8872,-61.12916,-14.7075
"1531","Securidaca divaricata Nees & Mart.",253,1923,1301,14318,-66.8847302009141,-9.83162412703315
"1532","Securidaca divaricata Nees & Mart.",251,1709,1222,14481,-68.0108,-9.641374
"1533","Securidaca divaricata Nees & Mart.",248,1573,1619,8712,-61.0286,-14.7794
"1534","Securidaca divaricata Nees & Mart.",236,1256,1547,12716,-60.03333,4.8
"1535","Securidaca divaricata Nees & Mart.",249,1909,1536,11381,-58.3667,2.33333
"1536","Securidaca divaricata Nees & Mart.",259,2229,1779,10911,-58.5,7.21667
"1537","Securidaca divaricata Nees & Mart.",251,2913,1224,24081,-70.25,-3.78333
"1538","Securidaca divaricata Nees & Mart.",249,1975,1219,17493,-72.78333,-8.31666
"1539","Securidaca divaricata Nees & Mart.",243,3493,1299,20901,-74.2483,1.1617
"1540","Securidaca divaricata Nees & Mart.",255,1695,1308,13328,-65.08333,-9.66666
"1541","Securidaca divaricata Nees & Mart.",250,2155,1178,18219,-72.7,-7.616667
"1542","Securidaca divaricata Nees & Mart.",248,3015,1169,23750,-74.16666,-3.83333
"1543","Securidaca divaricata Nees & Mart.",252,1625,1512,13090,-57.58333,0.96666
"1544","Securidaca divaricata Nees & Mart.",257,2220,1413,16125,-63.36666,0.7
"1545","Securidaca divaricata Nees & Mart.",253,1975,1396,12177,-66.233333,-11.033333
"1546","Securidaca divaricata Nees & Mart.",252,2443,1188,21316,-73.83333,-5.08333
"1547","Securidaca divaricata Nees & Mart.",255,2474,1319,18173,-63.316667,-0.816667
"1548","Securidaca divaricata Nees & Mart.",258,1977,1426,15195,-60.698347,-0.096559
"1549","Securidaca divaricata Nees & Mart.",240,2486,1195,23267,-75.25,-0.583
"1550","Securidaca divaricata Nees & Mart.",230,2048,1372,13696,-50.1,-6.05
"1551","Securidaca divaricata Nees & Mart.",240,2559,1170,24628,-75.4,-0.9333
"1552","Securidaca divaricata Nees & Mart.",264,2587,1475,14652,-55.533333,-1.583333
"1553","Securidaca divaricata Nees & Mart.",245,3264,1207,29102,-76.183,-0.016
"1554","Securidaca divaricata Nees & Mart.",265,2487,1517,16543,-56.578495,-1.34184
"1555","Securidaca divaricata Nees & Mart.",241,2040,1464,11903,-54.25,-13.5
"1556","Securidaca divaricata Nees & Mart.",251,2980,1087,27372,-73.247222,-3.748055
"1557","Securidaca divaricata Nees & Mart.",263,2049,1404,15265,-58.726988,-2.306591
"1558","Securidaca divaricata Nees & Mart.",266,2199,1348,16790,-60.0262053899244,-3.1053211279086
"1559","Securidaca divaricata Nees & Mart.",250,1755,1524,10460,-52.268848305018,-13.5558621281486
"1560","Securidaca divaricata Nees & Mart.",255,1530,1399,12499,-65.350362,-10.65576
"1561","Securidaca divaricata Nees & Mart.",264,2704,1409,17979,-50.92,-2.5
"1562","Securidaca divaricata Nees & Mart.",243,3687,1228,24412,-70.67,-0.5
"1563","Securidaca divaricata Nees & Mart.",268,2231,1365,15870,-54.740486,-2.449614
"1564","Securidaca elliptica Turcz.",265,1012,1795,11430,-74.746333,20.573278
"1565","Securidaca elliptica Turcz.",227,1373,1589,9980,-83.368583,22.787139
"1566","Securidaca elliptica Turcz.",243,1554,1829,7710,-79.014361,22.068083
"1567","Securidaca elliptica Turcz.",254,1499,1809,6892,-75.948853,20.046956
"1568","Securidaca elliptica Turcz.",216,1800,1663,9488,-79.618941,21.870604
"1569","Securidaca elliptica Turcz.",249,1148,1835,7656,-80.195483,22.675977
"1570","Securidaca elliptica Turcz.",257,1310,1888,6913,-77.520603,21.455172
"1571","Securidaca elliptica Turcz.",256,1492,1914,6351,-79.03639,21.62111
"1572","Securidaca falcata Chodat",231,940,1571,5383,-42.500833,-14.471111
"1573","Securidaca falcata Chodat",243,1202,1730,7945,-46.486667,-14.066389
"1574","Securidaca falcata Chodat",264,1329,1660,8818,-48.183056,-13.415556
"1575","Securidaca falcata Chodat",240,1586,1636,7777,-49.533333,-19.966667
"1576","Securidaca froesii Wurdack",250,2558,1247,22093,-66.966667,-0.333333
"1577","Securidaca froesii Wurdack",257,2477,1371,17236,-63.236779,0.245733
"1578","Securidaca fruticans Wurdack",247,3182,1384,22426,-66.41,1.58
"1579","Securidaca goudotiana Planch. & Triana",219,1466,1564,15683,-75.703,6.45675
"1580","Securidaca lanceolata A.St.-Hil.",241,1388,1405,8201,-43.2,-22.92
"1581","Securidaca lanceolata A.St.-Hil.",218,1557,1267,10721,-43.257222,-20.335556
"1582","Securidaca lanceolata A.St.-Hil.",227,851,1456,5648,-41.175833,-16.474722
"1583","Securidaca lanceolata A.St.-Hil.",231,1049,1284,9478,-41.905833,-21.534722
"1584","Securidaca lanceolata A.St.-Hil.",256,1609,1657,8566,-38.766667,-3.766667
"1585","Securidaca lanceolata A.St.-Hil.",269,1938,1488,11584,-44.783056,-2.433333
"1586","Securidaca lanceolata A.St.-Hil.",226,1460,1480,11219,-38.974361,-4.209472
"1587","Securidaca lanceolata A.St.-Hil.",247,1679,1426,12149,-39.1511,-15.1794
"1588","Securidaca lanceolata A.St.-Hil.",261,2035,1665,10242,-35.063611,-8.398889
"1589","Securidaca lanceolata A.St.-Hil.",200,982,1477,6838,-41.379444,-13.01
"1590","Securidaca lanceolata A.St.-Hil.",210,1107,1239,10625,-40.6,-19.933333
"1591","Securidaca lanceolata A.St.-Hil.",217,971,1415,5502,-40.490556,-12.318611
"1592","Securidaca lanceolata A.St.-Hil.",209,1705,1244,10580,-40.530278,-19.971389
"1593","Securidaca lanceolata A.St.-Hil.",243,1370,1408,8322,-42.25,-22.5
"1594","Securidaca lanceolata A.St.-Hil.",244,1058,1487,6997,-38.833333,-12.25
"1595","Securidaca lanceolata A.St.-Hil.",213,825,1486,5549,-41.05,-11.6
"1596","Securidaca lanceolata A.St.-Hil.",239,1828,1360,13410,-39.283333,-14.416667
"1597","Securidaca lanceolata A.St.-Hil.",259,1074,1653,7197,-56.833333,-18.766667
"1598","Securidaca lanceolata A.St.-Hil.",215,1018,1279,9597,-41.249153,-20.363816
"1599","Securidaca lanceolata A.St.-Hil.",225,563,1651,3559,-41.31667,-10.36667
"1600","Securidaca lanceolata A.St.-Hil.",263,1702,1812,10889,-34.863056,-7.115
"1601","Securidaca lanceolata A.St.-Hil.",254,1460,1457,10228,-39.26,-17.73
"1602","Securidaca lanceolata A.St.-Hil.",224,1038,1440,6790,-42.889540899897,-16.5631441886376
"1603","Securidaca lanceolata A.St.-Hil.",196,1698,1292,11236,-43.57,-18.55
"1604","Securidaca lanceolata A.St.-Hil.",251,908,1465,6748,-39.051667,-12.543056
"1605","Securidaca lateralis A.W.Benn.",262,2119,1334,14294,-54.9425,-2.603889
"1606","Securidaca lateralis A.W.Benn.",251,1810,1516,11178,-59.25,2.083333
"1607","Securidaca lateralis A.W.Benn.",270,1787,1606,12274,-61.416667,3.366667
"1608","Securidaca lateralis A.W.Benn.",251,1850,1552,10398,-59.45,3.35
"1609","Securidaca lateralis A.W.Benn.",254,1685,1413,12671,-65.277484,-10.672543
"1610","Securidaca lateralis A.W.Benn.",267,1603,1555,11558,-60.907125,2.49174
"1611","Securidaca leiocarpa Blake",250,2155,1178,18219,-72.7,-7.616667
"1612","Securidaca leiocarpa Blake",130,1008,1173,10420,-79.133,-4.366
"1613","Securidaca leiocarpa Blake",199,1810,1252,15256,-78.25,-3.46666
"1614","Securidaca longifolia Poepp. & Endl.",266,2199,1348,16790,-60.0262053899244,-3.1053211279086
"1615","Securidaca longifolia Poepp. & Endl.",264,2527,1331,17173,-60.468889,-2.814167
"1616","Securidaca longifolia Poepp. & Endl.",240,3143,1240,25543,-70.41,0.48
"1617","Securidaca longifolia Poepp. & Endl.",251,2962,1222,24776,-69.71,-2.81
"1618","Securidaca longifolia Poepp. & Endl.",245,3332,1361,24944,-66.96666,1.98333
"1619","Securidaca longifolia Poepp. & Endl.",256,3020,1387,19212,-63.91111,0.3525
"1620","Securidaca longifolia Poepp. & Endl.",256,1996,1429,13954,-62.97027,0.87444
"1621","Securidaca longifolia Poepp. & Endl.",257,2274,1338,19918,-62.2208,-0.7686
"1622","Securidaca longifolia Poepp. & Endl.",258,2391,1328,18196,-62.708,-1.083
"1623","Securidaca longifolia Poepp. & Endl.",256,2661,1375,18205,-63.9111,-0.3525
"1624","Securidaca longifolia Poepp. & Endl.",241,3645,1235,22480,-72.08,-0.57
"1625","Securidaca longifolia Poepp. & Endl.",247,2982,1389,22097,-66.45,1.48
"1626","Securidaca longifolia Poepp. & Endl.",260,2545,1309,19696,-61.498032,-3.08198
"1627","Securidaca longifolia Poepp. & Endl.",251,2830,1167,23727,-73.283611,-3.717778
"1628","Securidaca longifolia Poepp. & Endl.",251,2724,1163,23222,-73.5,-3.83333
"1629","Securidaca longifolia Poepp. & Endl.",264,2149,1409,15546,-51.455,-1.7369
"1630","Securidaca longifolia Poepp. & Endl.",264,2335,1340,17510,-60.324984,-2.574526
"1631","Securidaca longifolia Poepp. & Endl.",241,3414,1525,15268,-59.4667,5.2
"1632","Securidaca longifolia Poepp. & Endl.",258,2149,1241,18318,-63.416667,-6.083333
"1633","Securidaca longifolia Poepp. & Endl.",249,3048,1214,26580,-68.133333,-1.333333
"1634","Securidaca longifolia Poepp. & Endl.",253,2818,1219,25806,-67.7036,-1.7953
"1635","Securidaca longifolia Poepp. & Endl.",251,3008,1208,24667,-67.83,-2.83
"1636","Securidaca longifolia Poepp. & Endl.",256,2443,1359,17622,-63.00833,0.00555
"1637","Securidaca longifolia Poepp. & Endl.",249,2802,1372,21812,-66.33333,1.03333
"1638","Securidaca longifolia Poepp. & Endl.",266,1939,1346,15881,-59.208958,-4.699637
"1639","Securidaca longifolia Poepp. & Endl.",251,2917,1174,23290,-73.33333,-3.80944
"1640","Securidaca longifolia Poepp. & Endl.",260,1838,1357,17455,-57.56666,-4.36666
"1641","Securidaca longifolia Poepp. & Endl.",255,2232,1243,17313,-62.53,-7.75
"1642","Securidaca longifolia Poepp. & Endl.",258,2390,1272,20891,-64.879289,-3.449167
"1643","Securidaca longifolia Poepp. & Endl.",254,2699,1275,21725,-65.583333,-1.833333
"1644","Securidaca longifolia Poepp. & Endl.",248,3497,1494,21605,-66.73,3.51
"1645","Securidaca longifolia Poepp. & Endl.",259,2182,1401,16763,-59.847157,-1.515667
"1646","Securidaca longifolia Poepp. & Endl.",260,2404,1288,19154,-61.29,-4.7086
"1647","Securidaca longifolia Poepp. & Endl.",254,2385,1277,19674,-66.133564,-1.194169
"1648","Securidaca longifolia Poepp. & Endl.",256,2202,1252,17917,-62.224073,-6.948409
"1649","Securidaca longifolia Poepp. & Endl.",243,3367,1388,24906,-67.56,2.73
"1650","Securidaca longifolia Poepp. & Endl.",244,3348,1404,23997,-67.43,2.92
"1651","Securidaca longifolia Poepp. & Endl.",260,2544,1347,18626,-61.348686,-1.940518
"1652","Securidaca macrocarpa A.W.Benn.",199,1378,1238,13168,-43.469167,-22.540833
"1653","Securidaca macrocarpa A.W.Benn.",209,1658,1308,9655,-39.566667,-15.4
"1654","Securidaca macrocarpa A.W.Benn.",244,1584,1377,8496,-42.5,-22.55
"1655","Securidaca macrocarpa A.W.Benn.",183,1453,1386,12088,-46.564722,-21.838889
"1656","Securidaca maguirei Wurdack",224,2392,1533,18368,-65.45,4.15
"1657","Securidaca maguirei Wurdack",246,1882,1512,18090,-64.93333,3.25
"1658","Securidaca maguirei Wurdack",215,2479,1460,16937,-67.4,4.95
"1659","Securidaca maguirei Wurdack",252,2112,1561,17427,-67.4753,5.03073
"1660","Securidaca marginata Benth.",251,2662,1583,14930,-58.616667,5.016667
"1661","Securidaca marginata Benth.",255,1846,1592,13391,-58.6333,4.63333
"1662","Securidaca marginata Benth.",255,2013,1604,12785,-58.5014,4.37194
"1663","Securidaca marginata Benth.",256,1866,1738,11128,-57.5333,5.71667
"1664","Securidaca marginata Benth.",266,1295,1597,10543,-59.8,3.2
"1665","Securidaca marginata Benth.",223,1462,1562,11761,-59.9167,4.66667
"1666","Securidaca marginata Benth.",264,1294,1600,10213,-59.3283,3.765
"1667","Securidaca marginata Benth.",198,2348,1514,15187,-61.666667,5.516667
"1668","Securidaca marginata Benth.",256,1908,1738,11447,-57.5167,5.81667
"1669","Securidaca marginata Benth.",253,2530,1684,13138,-63.55,6.37
"1670","Securidaca marginata Benth.",247,2193,1716,12428,-62.78,6.25
"1671","Securidaca marginata Benth.",244,1903,1728,12175,-62.283333,5.933333
"1672","Securidaca marginata Benth.",214,1729,1546,13734,-61.25,5.25
"1673","Securidaca marginata Benth.",210,4910,1573,16607,-63.68,5.73
"1674","Securidaca marginata Benth.",270,1622,1602,10408,-60.6743440257471,2.81650572944009
"1675","Securidaca marginata Benth.",239,2348,1483,13881,-61.726002,3.785408
"1676","Securidaca marginata Benth.",248,2940,1618,10984,-59.0376,6.04508
"1677","Securidaca ovalifolia A.St.-Hil.",242,1487,1401,7643,-42.854167,-22.8925
"1678","Securidaca ovalifolia A.St.-Hil.",241,1260,1700,7909,-56.4429,-21.1802
"1679","Securidaca ovalifolia A.St.-Hil.",256,1010,1738,5803,-44.819722,-12.06
"1680","Securidaca ovalifolia A.St.-Hil.",244,1159,1706,6113,-57.633333,-19.2
"1681","Securidaca ovalifolia A.St.-Hil.",241,1218,1432,8051,-41.930556,-22.799167
"1682","Securidaca ovalifolia A.St.-Hil.",230,1189,1317,10579,-43.338055,-19.225833
"1683","Securidaca ovalifolia A.St.-Hil.",255,1173,1678,7872,-56.229444,-19.951389
"1684","Securidaca ovalifolia A.St.-Hil.",248,1220,1692,8318,-55.751389,-20.792778
"1685","Securidaca ovalifolia A.St.-Hil.",269,1665,1569,10479,-49.78925,-11.643972
"1686","Securidaca ovalifolia A.St.-Hil.",255,1334,1732,8075,-46.72639,-13.59889
"1687","Securidaca ovalifolia A.St.-Hil.",259,1060,1666,7037,-57.661944,-17.915278
"1688","Securidaca ovalifolia A.St.-Hil.",254,1617,1473,11126,-39.016667,-16.266667
"1689","Securidaca ovalifolia A.St.-Hil.",237,1331,1767,7387,-57.53333,-22.61666
"1690","Securidaca ovalifolia A.St.-Hil.",238,1650,1712,8140,-56.438055,-22.121111
"1691","Securidaca ovalifolia A.St.-Hil.",243,1202,1730,7945,-46.48667,-14.06639
"1692","Securidaca ovalifolia A.St.-Hil.",264,1329,1660,8818,-48.18306,-13.41556
"1693","Securidaca ovalifolia A.St.-Hil.",236,1272,1602,7582,-50.05796,-20.45739
"1694","Securidaca ovalifolia A.St.-Hil.",250,1853,1460,12459,-39.039072,-15.159747
"1695","Securidaca paniculata Rich.",247,3210,1211,25769,-70.82,-2.09
"1696","Securidaca paniculata Rich.",254,2322,1192,19656,-73.865556,-5.81
"1697","Securidaca paniculata Rich.",213,1592,1427,14996,-73.339472,8.444417
"1698","Securidaca paniculata Rich.",242,3288,1190,24270,-73.719686,-1.679019
"1699","Securidaca paniculata Rich.",258,2119,1356,15517,-56.39506,-4.6172
"1700","Securidaca paniculata Rich.",249,1703,1589,10354,-72.591972,7.817889
"1701","Securidaca paniculata Rich.",251,1980,1666,12590,-57.05,4.466667
"1702","Securidaca paniculata Rich.",263,2137,1729,13150,-55.050667,5.137667
"1703","Securidaca paniculata Rich.",269,1899,1488,12593,-44.895,-2.645556
"1704","Securidaca paniculata Rich.",264,2201,1699,13882,-54.05,5.5
"1705","Securidaca paniculata Rich.",223,2826,1485,12465,-59.766667,5.15
"1706","Securidaca paniculata Rich.",259,2575,1613,17297,-53.23,4.93
"1707","Securidaca paniculata Rich.",266,2866,1469,19058,-48.42052,-1.415684
"1708","Securidaca paniculata Rich.",260,2655,1584,18626,-52.8,4.86
"1709","Securidaca paniculata Rich.",260,2020,1703,13052,-55.5667,4.66667
"1710","Securidaca paniculata Rich.",245,3204,1243,22057,-72.11,-0.66
"1711","Securidaca paniculata Rich.",251,1653,1495,11654,-59.2497,1.64917
"1712","Securidaca paniculata Rich.",255,1620,1550,11165,-58.583333,2.983333
"1713","Securidaca paniculata Rich.",255,1577,1592,9344,-59.155,2.83083
"1714","Securidaca paniculata Rich.",256,1847,1626,11786,-56.7833,2.35
"1715","Securidaca paniculata Rich.",246,3156,1221,23484,-71.55,-1.02
"1716","Securidaca paniculata Rich.",258,2505,1688,13307,-59.283333,7.85
"1717","Securidaca paniculata Rich.",249,1734,1522,11850,-58.616667,1.583333
"1718","Securidaca paniculata Rich.",262,1207,1608,10500,-59.4,3.166667
"1719","Securidaca paniculata Rich.",257,1919,1705,12593,-56.88,4.75
"1720","Securidaca paniculata Rich.",236,1256,1547,12716,-60.0333,4.8
"1721","Securidaca paniculata Rich.",252,2110,1669,11105,-58.5833,6.41667
"1722","Securidaca paniculata Rich.",251,2351,1580,11651,-60.28333,6.15
"1723","Securidaca paniculata Rich.",263,2700,1607,16526,-53.066667,5.383333
"1724","Securidaca paniculata Rich.",250,2921,1169,23118,-73.3725,-3.846389
"1725","Securidaca paniculata Rich.",249,3223,1216,24553,-70.03333,-2.98333
"1726","Securidaca paniculata Rich.",239,2697,1182,24167,-75.533333,-0.483333
"1727","Securidaca paniculata Rich.",251,2331,1671,11958,-60.083333,7.633333
"1728","Securidaca paniculata Rich.",249,2697,1617,14372,-58.41666,5.98333
"1729","Securidaca paniculata Rich.",233,1952,1572,12189,-60.7333,5.8
"1730","Securidaca paniculata Rich.",253,2543,1180,21198,-73.63333,-4.75
"1731","Securidaca paniculata Rich.",189,3474,1516,19474,-75.03333,6.95
"1732","Securidaca paniculata Rich.",242,3155,1617,14382,-62.48333,4.25
