"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"450","Passiflora cuspidifolia Harms","11","5.669738","0.008533","0.002573","7e-06","Passiflora cuspidifolia Harms","11","7.588216","0.447415","0.134901","0.013367","Passiflora cuspidifolia Harms","11","7.238598","0.079164","0.023869","0.001112","Passiflora cuspidifolia Harms","11","9.49894","0.299539","0.090314","0.01459"
"451","Passiflora dalechampioides Killip","3","5.673259","0.00466","0.00269","2.7e-05","Passiflora dalechampioides Killip","3","6.777335","0.39321","0.22702","0.049011","Passiflora dalechampioides Killip","3","7.282266","0.053749","0.031032","0.004078","Passiflora dalechampioides Killip","3","9.040769","0.146741","0.084721","0.053497"
"452","Passiflora danielii Killip","3","5.678038","0.009048","0.005224","2.7e-05","Passiflora danielii Killip","3","7.799612","0.20426","0.11793","0.049011","Passiflora danielii Killip","3","7.291935","0.034733","0.020053","0.004078","Passiflora danielii Killip","3","9.854859","0.103234","0.059602","0.053497"
"453","Passiflora dawei Killip","1","5.678977",NA,NA,"8e-05","Passiflora dawei Killip","1","7.165493",NA,NA,"0.147033","Passiflora dawei Killip","1","7.271704",NA,NA,"0.012234","Passiflora dawei Killip","1","9.491753",NA,NA,"0.160492"
"454","Passiflora deidamioides Harms","3","5.684726","0.011491","0.006634","2.7e-05","Passiflora deidamioides Harms","3","7.195278","0.104152","0.060132","0.049011","Passiflora deidamioides Harms","3","7.201558","0.074772","0.04317","0.004078","Passiflora deidamioides Harms","3","9.204982","0.237304","0.137008","0.053497"
"455","Passiflora dioscoreifolia Killip","1","5.672464",NA,NA,"8e-05","Passiflora dioscoreifolia Killip","1","8.064636",NA,NA,"0.147033","Passiflora dioscoreifolia Killip","1","7.349231",NA,NA,"0.012234","Passiflora dioscoreifolia Killip","1","9.656115",NA,NA,"0.160492"
"456","Passiflora dolichocarpa Killip","1","5.674868",NA,NA,"8e-05","Passiflora dolichocarpa Killip","1","7.486053",NA,NA,"0.147033","Passiflora dolichocarpa Killip","1","7.382746",NA,NA,"0.012234","Passiflora dolichocarpa Killip","1","9.184817",NA,NA,"0.160492"
"457","Passiflora edmundoi Sacco","30","5.692167","0.005676","0.001036","3e-06","Passiflora edmundoi Sacco","30","6.791217","0.377225","0.068872","0.004901","Passiflora edmundoi Sacco","29","7.354244","0.090541","0.016813","0.000422","Passiflora edmundoi Sacco","29","8.632271","0.31155","0.057853","0.005534"
"458","Passiflora eggersii Harms","2","5.698602","0.001422","0.001006","4e-05","Passiflora eggersii Harms","2","7.094064","0.43785","0.309607","0.073516","Passiflora eggersii Harms","2","7.072393","0.042577","0.030106","0.006117","Passiflora eggersii Harms","2","9.139472","0.473545","0.334847","0.080246"
"459","Passiflora eichleriana Mast.","2","5.685787","0.0024","0.001697","4e-05","Passiflora eichleriana Mast.","2","7.029879","0.062561","0.044237","0.073516","Passiflora eichleriana Mast.","2","7.240174","0.043606","0.030834","0.006117","Passiflora eichleriana Mast.","2","9.115818","0.069299","0.049002","0.080246"
"460","Passiflora elliptica Gardner","3","5.691311","0.004056","0.002342","2.7e-05","Passiflora elliptica Gardner","3","7.228109","0.159304","0.091974","0.049011","Passiflora elliptica Gardner","3","7.199641","0.010524","0.006076","0.004078","Passiflora elliptica Gardner","3","9.133607","0.027225","0.015718","0.053497"
"461","Passiflora emarginata Humb. & Bonpl.","5","5.679148","0.009238","0.004131","1.6e-05","Passiflora emarginata Humb. & Bonpl.","5","7.670884","0.31937","0.142827","0.029407","Passiflora emarginata Humb. & Bonpl.","5","7.217166","0.06337","0.02834","0.002447","Passiflora emarginata Humb. & Bonpl.","5","9.612803","0.272949","0.122067","0.032098"
"462","Passiflora engleriana Harms","3","5.669707","0.001826","0.001054","2.7e-05","Passiflora engleriana Harms","3","7.644981","0.701456","0.404986","0.049011","Passiflora engleriana Harms","3","7.241988","0.04951","0.028585","0.004078","Passiflora engleriana Harms","3","9.66918","0.205453","0.118618","0.053497"
"463","Passiflora ernestii Harms","2","5.702448","0.000708","0.000501","4e-05","Passiflora ernestii Harms","2","7.74699","0.082133","0.058077","0.073516","Passiflora ernestii Harms","2","7.198909","0.009513","0.006727","0.006117","Passiflora ernestii Harms","2","9.748514","0.025304","0.017893","0.080246"
"464","Passiflora erythrophylla Mast.","4","5.668128","0.008603","0.004301","2e-05","Passiflora erythrophylla Mast.","4","7.263752","0.286674","0.143337","0.036758","Passiflora erythrophylla Mast.","4","7.18292","0.05532","0.02766","0.003059","Passiflora erythrophylla Mast.","4","9.440165","0.221718","0.110859","0.040123"
"465","Passiflora eueidipabulum S.Knapp & Mallet","2","5.694063","0.004998","0.003534","4e-05","Passiflora eueidipabulum S.Knapp & Mallet","2","7.93335","0.018763","0.013267","0.073516","Passiflora eueidipabulum S.Knapp & Mallet","2","7.390158","0.009603","0.00679","0.006117","Passiflora eueidipabulum S.Knapp & Mallet","2","9.832889","0.101256","0.071599","0.080246"
"466","Passiflora exoperculata Mast.","12","5.659195","0.013523","0.003904","7e-06","Passiflora exoperculata Mast.","12","7.013167","0.381246","0.110056","0.012253","Passiflora exoperculata Mast.","12","7.196906","0.117039","0.033786","0.00102","Passiflora exoperculata Mast.","12","8.961065","0.492852","0.142274","0.013374"
"467","Passiflora faroana Harms","5","5.700006","0.002499","0.001118","1.6e-05","Passiflora faroana Harms","5","7.748366","0.119317","0.05336","0.029407","Passiflora faroana Harms","5","7.224288","0.039107","0.017489","0.002447","Passiflora faroana Harms","5","9.684024","0.085508","0.03824","0.032098"
"468","Passiflora ferruginea Mast.","6","5.697252","0.004815","0.001966","1.3e-05","Passiflora ferruginea Mast.","6","7.544087","0.350071","0.142916","0.024505","Passiflora ferruginea Mast.","6","7.224199","0.027414","0.011192","0.002039","Passiflora ferruginea Mast.","6","9.495209","0.337756","0.137888","0.026749"
"469","Passiflora filipes Benth.","27","5.693074","0.007591","0.001461","3e-06","Passiflora filipes Benth.","27","7.107993","0.391803","0.075403","0.005446","Passiflora filipes Benth.","26","7.501125","0.083385","0.016353","0.000471","Passiflora filipes Benth.","26","8.796952","0.417697","0.081917","0.006173"
"470","Passiflora fimbriatistipula Harms","2","5.657279","0.020988","0.014841","4e-05","Passiflora fimbriatistipula Harms","2","7.498866","0.137213","0.097024","0.073516","Passiflora fimbriatistipula Harms","2","6.980605","0.192035","0.135789","0.006117","Passiflora fimbriatistipula Harms","2","9.77943","0.233287","0.164959","0.080246"
"471","Passiflora flexipes Triana & Planch.","1","5.657564",NA,NA,"8e-05","Passiflora flexipes Triana & Planch.","1","7.697575",NA,NA,"0.147033","Passiflora flexipes Triana & Planch.","1","7.037028",NA,NA,"0.012234","Passiflora flexipes Triana & Planch.","1","9.770984",NA,NA,"0.160492"
"472","Passiflora frutescens Ruiz & Pav. ex Killip","2","5.685859","0.019916","0.014083","4e-05","Passiflora frutescens Ruiz & Pav. ex Killip","2","6.858618","0.868965","0.614451","0.073516","Passiflora frutescens Ruiz & Pav. ex Killip","2","7.291461","0.101567","0.071819","0.006117","Passiflora frutescens Ruiz & Pav. ex Killip","2","8.814414","0.964079","0.681707","0.080246"
"473","Passiflora fuchsiiflora Hemsl.","9","5.698599","0.002916","0.000972","9e-06","Passiflora fuchsiiflora Hemsl.","9","7.884946","0.243219","0.081073","0.016337","Passiflora fuchsiiflora Hemsl.","9","7.380955","0.03259","0.010863","0.001359","Passiflora fuchsiiflora Hemsl.","9","9.684485","0.186596","0.062199","0.017832"
"474","Passiflora garckei Mast.","20","5.695598","0.006194","0.001385","4e-06","Passiflora garckei Mast.","20","7.876744","0.246498","0.055119","0.007352","Passiflora garckei Mast.","20","7.383206","0.058065","0.012984","0.000612","Passiflora garckei Mast.","20","9.535862","0.239737","0.053607","0.008025"
"475","Passiflora gardneri Mast.","10","5.696703","0.006898","0.002181","8e-06","Passiflora gardneri Mast.","10","7.250012","0.194276","0.061435","0.014703","Passiflora gardneri Mast.","10","7.350036","0.070301","0.022231","0.001223","Passiflora gardneri Mast.","10","9.217377","0.249063","0.078761","0.016049"
"476","Passiflora gibertii N.E.Br.","10","5.699068","0.002811","0.000889","8e-06","Passiflora gibertii N.E.Br.","10","7.08717","0.12937","0.04091","0.014703","Passiflora gibertii N.E.Br.","10","7.423309","0.057924","0.018317","0.001223","Passiflora gibertii N.E.Br.","10","8.903868","0.155979","0.049325","0.016049"
"477","Passiflora glandulosa Cav.","78","5.699415","0.003927","0.000445","1e-06","Passiflora glandulosa Cav.","78","7.675978","0.26827","0.030376","0.001885","Passiflora glandulosa Cav.","78","7.331119","0.072588","0.008219","0.000157","Passiflora glandulosa Cav.","78","9.528115","0.226232","0.025616","0.002058"
"478","Passiflora gleasonii Killip","15","5.695649","0.007029","0.001815","5e-06","Passiflora gleasonii Killip","15","7.695336","0.385745","0.099599","0.009802","Passiflora gleasonii Killip","16","7.297066","0.131548","0.032887","0.000765","Passiflora gleasonii Killip","16","9.587797","0.329485","0.082371","0.010031"
"479","Passiflora goniosperma Killip","6","5.691321","0.016141","0.00659","1.3e-05","Passiflora goniosperma Killip","6","6.981154","0.176086","0.071887","0.024505","Passiflora goniosperma Killip","6","7.487902","0.100519","0.041037","0.002039","Passiflora goniosperma Killip","6","8.777712","0.199278","0.081355","0.026749"
"480","Passiflora grandis Killip","1","5.682048",NA,NA,"8e-05","Passiflora grandis Killip","1","7.171657",NA,NA,"0.147033","Passiflora grandis Killip","1","7.249926",NA,NA,"0.012234","Passiflora grandis Killip","1","9.531699",NA,NA,"0.160492"
"481","Passiflora guazumifolia Jacq.","1","5.700276",NA,NA,"8e-05","Passiflora guazumifolia Jacq.","1","7.60589",NA,NA,"0.147033","Passiflora guazumifolia Jacq.","1","7.416378",NA,NA,"0.012234","Passiflora guazumifolia Jacq.","1","9.372119",NA,NA,"0.160492"
"482","Passiflora guentheri Harms","2","5.689675","0.005976","0.004226","4e-05","Passiflora guentheri Harms","2","7.754255","0.729392","0.515758","0.073516","Passiflora guentheri Harms","2","7.258405","0.06521","0.04611","0.006117","Passiflora guentheri Harms","2","9.910663","1.135329","0.802799","0.080246"
"483","Passiflora haematostigma Mast.","29","5.68794","0.009735","0.001808","3e-06","Passiflora haematostigma Mast.","29","7.292661","0.210865","0.039157","0.00507","Passiflora haematostigma Mast.","29","7.246073","0.107905","0.020037","0.000422","Passiflora haematostigma Mast.","29","9.194498","0.238955","0.044373","0.005534"
"484","Passiflora hastifolia Killip","1","5.68409",NA,NA,"8e-05","Passiflora hastifolia Killip","1","6.723832",NA,NA,"0.147033","Passiflora hastifolia Killip","1","7.435438",NA,NA,"0.012234","Passiflora hastifolia Killip","1","8.914223",NA,NA,"0.160492"
"485","Passiflora hatschbachii Cervi","3","5.693543","0.007825","0.004518","2.7e-05","Passiflora hatschbachii Cervi","3","7.230695","0.186491","0.107671","0.049011","Passiflora hatschbachii Cervi","3","7.338038","0.146907","0.084817","0.004078","Passiflora hatschbachii Cervi","3","9.159046","0.125204","0.072287","0.053497"
"486","Passiflora haughtii Killip","1","5.703616",NA,NA,"8e-05","Passiflora haughtii Killip","1","7.88156",NA,NA,"0.147033","Passiflora haughtii Killip","1","7.388328",NA,NA,"0.012234","Passiflora haughtii Killip","1","9.745136",NA,NA,"0.160492"
"487","Passiflora helleri Peyr.","17","5.689341","0.01074","0.002605","5e-06","Passiflora helleri Peyr.","17","7.735179","0.484452","0.117497","0.008649","Passiflora helleri Peyr.","17","7.414766","0.081736","0.019824","0.00072","Passiflora helleri Peyr.","17","9.531854","0.589842","0.143058","0.009441"
"488","Passiflora heterohelix Killip","1","5.699272",NA,NA,"8e-05","Passiflora heterohelix Killip","1","7.027315",NA,NA,"0.147033","Passiflora heterohelix Killip","1","7.152269",NA,NA,"0.012234","Passiflora heterohelix Killip","1","9.362203",NA,NA,"0.160492"
"489","Passiflora hexagonocarpa Barb.Rodr.","11","5.701153","0.003292","0.000993","7e-06","Passiflora hexagonocarpa Barb.Rodr.","11","7.573205","0.281925","0.085004","0.013367","Passiflora hexagonocarpa Barb.Rodr.","11","7.234542","0.087578","0.026406","0.001112","Passiflora hexagonocarpa Barb.Rodr.","11","9.576565","0.278626","0.084009","0.01459"
"490","Passiflora holosericea L.","35","5.697822","0.006958","0.001176","2e-06","Passiflora holosericea L.","35","7.088019","0.425129","0.07186","0.004201","Passiflora holosericea L.","32","7.516764","0.081459","0.0144","0.000382","Passiflora holosericea L.","32","8.818265","0.417953","0.073884","0.005015"
"491","Passiflora holtii Killip","9","5.697259","0.002462","0.000821","9e-06","Passiflora holtii Killip","9","7.944344","0.173789","0.05793","0.016337","Passiflora holtii Killip","9","7.14986","0.058843","0.019614","0.001359","Passiflora holtii Killip","9","9.978768","0.159703","0.053234","0.017832"
"492","Passiflora huamachucoensis L.K.Escobar","1","5.634968",NA,NA,"8e-05","Passiflora huamachucoensis L.K.Escobar","1","6.784457",NA,NA,"0.147033","Passiflora huamachucoensis L.K.Escobar","1","7.04316",NA,NA,"0.012234","Passiflora huamachucoensis L.K.Escobar","1","9.142811",NA,NA,"0.160492"
"493","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","5.669708",NA,NA,"8e-05","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","7.870166",NA,NA,"0.147033","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","7.191429",NA,NA,"0.012234","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","9.189015",NA,NA,"0.160492"
"494","Passiflora hypoglauca Harms","3","5.677039","0.001046","0.000604","2.7e-05","Passiflora hypoglauca Harms","3","7.32905","0.156152","0.090154","0.049011","Passiflora hypoglauca Harms","3","7.166712","0.031272","0.018055","0.004078","Passiflora hypoglauca Harms","3","9.367766","0.053861","0.031097","0.053497"
"495","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","5.69289",NA,NA,"8e-05","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","7.513709",NA,NA,"0.147033","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","7.223296",NA,NA,"0.012234","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","9.5077",NA,NA,"0.160492"
"496","Passiflora inca P.Jørg.","6","5.652091","0.010719","0.004376","1.3e-05","Passiflora inca P.Jørg.","6","6.845631","0.19631","0.080143","0.024505","Passiflora inca P.Jørg.","6","7.232745","0.061175","0.024975","0.002039","Passiflora inca P.Jørg.","6","8.896554","0.218941","0.089382","0.026749"
"497","Passiflora indecora Kunth","1","5.664175",NA,NA,"8e-05","Passiflora indecora Kunth","1","6.634633",NA,NA,"0.147033","Passiflora indecora Kunth","1","7.078342",NA,NA,"0.012234","Passiflora indecora Kunth","1","8.993427",NA,NA,"0.160492"
"498","Passiflora jardinensis L.K.Escobar","1","5.653716",NA,NA,"8e-05","Passiflora jardinensis L.K.Escobar","1","7.840706",NA,NA,"0.147033","Passiflora jardinensis L.K.Escobar","1","7.075809",NA,NA,"0.012234","Passiflora jardinensis L.K.Escobar","1","9.879912",NA,NA,"0.160492"
"499","Passiflora jiboiaensis M.A.M.Azevedo","1","5.689176",NA,NA,"8e-05","Passiflora jiboiaensis M.A.M.Azevedo","1","6.876265",NA,NA,"0.147033","Passiflora jiboiaensis M.A.M.Azevedo","1","7.202661",NA,NA,"0.012234","Passiflora jiboiaensis M.A.M.Azevedo","1","8.788288",NA,NA,"0.160492"
"500","Passiflora jorullensis Kunth","10","5.681894","0.013796","0.004363","8e-06","Passiflora jorullensis Kunth","10","7.298549","0.407116","0.128741","0.014703","Passiflora jorullensis Kunth","10","7.410504","0.062968","0.019912","0.001223","Passiflora jorullensis Kunth","10","9.048864","0.45966","0.145357","0.016049"
"501","Passiflora kalbreyeri Mast.","8","5.676256","0.012586","0.00445","1e-05","Passiflora kalbreyeri Mast.","8","7.222252","0.316122","0.111766","0.018379","Passiflora kalbreyeri Mast.","8","7.260572","0.086726","0.030662","0.001529","Passiflora kalbreyeri Mast.","8","9.119957","0.267948","0.094734","0.020061"
"502","Passiflora kermesina Link & Otto","37","5.69178","0.005787","0.000951","2e-06","Passiflora kermesina Link & Otto","37","6.94469","0.312253","0.051334","0.003974","Passiflora kermesina Link & Otto","37","7.283401","0.105529","0.017349","0.000331","Passiflora kermesina Link & Otto","37","8.884023","0.354229","0.058235","0.004338"
"503","Passiflora kikiana Cervi & Linsingen","1","5.696926",NA,NA,"8e-05","Passiflora kikiana Cervi & Linsingen","1","7.554335",NA,NA,"0.147033","Passiflora kikiana Cervi & Linsingen","1","7.089243",NA,NA,"0.012234","Passiflora kikiana Cervi & Linsingen","1","9.80444",NA,NA,"0.160492"
"504","Passiflora killipiana Cuatrec.","3","5.696926","0.000581","0.000335","2.7e-05","Passiflora killipiana Cuatrec.","3","8.02484","0.228489","0.131918","0.049011","Passiflora killipiana Cuatrec.","3","7.126392","0.038544","0.022253","0.004078","Passiflora killipiana Cuatrec.","3","10.025305","0.188501","0.108831","0.053497"
"505","Passiflora lancearia Mast.","6","5.67998","0.013798","0.005633","1.3e-05","Passiflora lancearia Mast.","6","8.086283","0.153321","0.062593","0.024505","Passiflora lancearia Mast.","6","7.263898","0.179183","0.073151","0.002039","Passiflora lancearia Mast.","6","10.000938","0.231192","0.094384","0.026749"
"506","Passiflora lehmannii Mast.","2","5.677096","0.000242","0.000171","4e-05","Passiflora lehmannii Mast.","2","6.891626","0","0","0.073516","Passiflora lehmannii Mast.","2","7.225114","0.003604","0.002548","0.006117","Passiflora lehmannii Mast.","2","9.499497","0.032353","0.022877","0.080246"
"507","Passiflora lepidota Mast.","1","5.685109",NA,NA,"8e-05","Passiflora lepidota Mast.","1","7.23201",NA,NA,"0.147033","Passiflora lepidota Mast.","1","7.306531",NA,NA,"0.012234","Passiflora lepidota Mast.","1","9.027619",NA,NA,"0.160492"
"508","Passiflora leptoclada Harms","5","5.6914","0.018863","0.008436","1.6e-05","Passiflora leptoclada Harms","5","7.569396","0.405692","0.181431","0.029407","Passiflora leptoclada Harms","5","7.184008","0.087517","0.039139","0.002447","Passiflora leptoclada Harms","5","9.615951","0.43746","0.195638","0.032098"
"509","Passiflora leptomischa Harms","1","5.665561",NA,NA,"8e-05","Passiflora leptomischa Harms","1","8.452761",NA,NA,"0.147033","Passiflora leptomischa Harms","1","7.096721",NA,NA,"0.012234","Passiflora leptomischa Harms","1","9.982899",NA,NA,"0.160492"
"510","Passiflora leptopoda Harms","7","5.700126","0.004063","0.001536","1.1e-05","Passiflora leptopoda Harms","7","7.357887","0.226392","0.085568","0.021005","Passiflora leptopoda Harms","7","7.376688","0.02881","0.010889","0.001748","Passiflora leptopoda Harms","7","9.342707","0.094839","0.035846","0.022927"
"511","Passiflora linearistipula L.K.Escobar","1","5.667291",NA,NA,"8e-05","Passiflora linearistipula L.K.Escobar","1","7.653969",NA,NA,"0.147033","Passiflora linearistipula L.K.Escobar","1","7.171657",NA,NA,"0.012234","Passiflora linearistipula L.K.Escobar","1","9.693877",NA,NA,"0.160492"
"512","Passiflora lobbii Mast.","5","5.646917","0.017227","0.007704","1.6e-05","Passiflora lobbii Mast.","5","6.641444","0.567691","0.253879","0.029407","Passiflora lobbii Mast.","5","7.179068","0.215913","0.096559","0.002447","Passiflora lobbii Mast.","5","8.709074","0.470967","0.210623","0.032098"
"513","Passiflora loefgrenii Vitta","1","5.686467",NA,NA,"8e-05","Passiflora loefgrenii Vitta","1","7.171657",NA,NA,"0.147033","Passiflora loefgrenii Vitta","1","7.21891",NA,NA,"0.012234","Passiflora loefgrenii Vitta","1","9.132163",NA,NA,"0.160492"
"514","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","5.694133","0.007222","0.003611","2e-05","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","7.634696","0.330688","0.165344","0.036758","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","7.234366","0.037476","0.018738","0.003059","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","9.50965","0.262719","0.131359","0.040123"
"515","Passiflora longilobis Hoehne","4","5.699013","0.004789","0.002394","2e-05","Passiflora longilobis Hoehne","4","7.203055","0.186841","0.09342","0.036758","Passiflora longilobis Hoehne","4","7.381323","0.041512","0.020756","0.003059","Passiflora longilobis Hoehne","4","9.050069","0.207653","0.103826","0.040123"
"516","Passiflora longipes A.Juss.","4","5.664551","0.01236","0.00618","2e-05","Passiflora longipes A.Juss.","4","7.042049","0.241076","0.120538","0.036758","Passiflora longipes A.Juss.","4","7.161933","0.061515","0.030758","0.003059","Passiflora longipes A.Juss.","4","9.295016","0.228623","0.114312","0.040123"
"517","Passiflora longiracemosa Ducke","14","5.698014","0.005449","0.001456","6e-06","Passiflora longiracemosa Ducke","14","7.552056","0.153312","0.040974","0.010502","Passiflora longiracemosa Ducke","14","7.250594","0.068135","0.01821","0.000874","Passiflora longiracemosa Ducke","14","9.559814","0.142228","0.038012","0.011464"
"518","Passiflora loretensis Killip","3","5.691289","0.009078","0.005241","2.7e-05","Passiflora loretensis Killip","3","8.010981","0.379243","0.218956","0.049011","Passiflora loretensis Killip","3","7.154008","0.016071","0.009279","0.004078","Passiflora loretensis Killip","3","10.012244","0.210325","0.121431","0.053497"
"519","Passiflora loxensis Killip & Cuatrec.","1","5.663134",NA,NA,"8e-05","Passiflora loxensis Killip & Cuatrec.","1","6.875232",NA,NA,"0.147033","Passiflora loxensis Killip & Cuatrec.","1","7.184629",NA,NA,"0.012234","Passiflora loxensis Killip & Cuatrec.","1","9.143132",NA,NA,"0.160492"
"520","Passiflora luetzelburgii Harms","16","5.69855","0.004763","0.001191","5e-06","Passiflora luetzelburgii Harms","16","6.509373","0.342594","0.085648","0.00919","Passiflora luetzelburgii Harms","16","7.431256","0.063986","0.015996","0.000765","Passiflora luetzelburgii Harms","16","8.338424","0.332157","0.083039","0.010031"
"521","Passiflora lyra Planch. & Linden ex Killip","4","5.68983","0.007838","0.003919","2e-05","Passiflora lyra Planch. & Linden ex Killip","4","7.624124","0.697939","0.34897","0.036758","Passiflora lyra Planch. & Linden ex Killip","4","7.351414","0.024435","0.012217","0.003059","Passiflora lyra Planch. & Linden ex Killip","4","9.586051","0.706811","0.353405","0.040123"
"522","Passiflora macdougaliana S.Knapp & Mallet","1","5.702281",NA,NA,"8e-05","Passiflora macdougaliana S.Knapp & Mallet","1","8.066835",NA,NA,"0.147033","Passiflora macdougaliana S.Knapp & Mallet","1","7.415175",NA,NA,"0.012234","Passiflora macdougaliana S.Knapp & Mallet","1","9.726631",NA,NA,"0.160492"
"523","Passiflora macropoda Killip","3","5.648553","0.00567","0.003274","2.7e-05","Passiflora macropoda Killip","3","7.031807","0.283299","0.163563","0.049011","Passiflora macropoda Killip","3","7.161666","0.05461","0.031529","0.004078","Passiflora macropoda Killip","3","8.858382","0.119015","0.068713","0.053497"
"524","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","5.689176",NA,NA,"8e-05","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","6.946014",NA,NA,"0.147033","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","7.286876",NA,NA,"0.012234","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","9.43636",NA,NA,"0.160492"
"525","Passiflora magdalenae Triana & Planch.","1","5.699607",NA,NA,"8e-05","Passiflora magdalenae Triana & Planch.","1","7.734559",NA,NA,"0.147033","Passiflora magdalenae Triana & Planch.","1","7.383368",NA,NA,"0.012234","Passiflora magdalenae Triana & Planch.","1","9.653615",NA,NA,"0.160492"
"526","Passiflora magnifica L.K.Escobar","1","5.676583",NA,NA,"8e-05","Passiflora magnifica L.K.Escobar","1","7.958227",NA,NA,"0.147033","Passiflora magnifica L.K.Escobar","1","7.307873",NA,NA,"0.012234","Passiflora magnifica L.K.Escobar","1","9.964489",NA,NA,"0.160492"
"527","Passiflora malacophylla Mast.","6","5.691917","0.006477","0.002644","1.3e-05","Passiflora malacophylla Mast.","6","7.20571","0.270644","0.11049","0.024505","Passiflora malacophylla Mast.","6","7.237554","0.053476","0.021831","0.002039","Passiflora malacophylla Mast.","6","9.106522","0.315623","0.128853","0.026749"
"528","Passiflora mapiriensis Harms","2","5.694731","0.006422","0.004541","4e-05","Passiflora mapiriensis Harms","2","7.236119","0.339911","0.240353","0.073516","Passiflora mapiriensis Harms","2","7.281171","0.079786","0.056417","0.006117","Passiflora mapiriensis Harms","2","9.277576","0.163463","0.115586","0.080246"
"529","Passiflora marginata Mast.","3","5.665095","0.003554","0.002052","2.7e-05","Passiflora marginata Mast.","3","7.623543","0.028077","0.01621","0.049011","Passiflora marginata Mast.","3","7.072848","0.020471","0.011819","0.004078","Passiflora marginata Mast.","3","9.551793","0.0128","0.00739","0.053497"
"530","Passiflora megacoriacea Port.-Utl.","12","5.69591","0.008924","0.002576","7e-06","Passiflora megacoriacea Port.-Utl.","12","7.844849","0.363776","0.105013","0.012253","Passiflora megacoriacea Port.-Utl.","11","7.429961","0.079676","0.024023","0.001112","Passiflora megacoriacea Port.-Utl.","11","9.590563","0.340633","0.102705","0.01459"
"531","Passiflora membranacea Benth.","21","5.666955","0.014894","0.00325","4e-06","Passiflora membranacea Benth.","21","7.645675","0.355906","0.077665","0.007002","Passiflora membranacea Benth.","21","7.326326","0.158384","0.034562","0.000583","Passiflora membranacea Benth.","21","9.358336","0.424568","0.092648","0.007642"
"532","Passiflora mendoncaei Harms","2","5.675144","0.016493","0.011662","4e-05","Passiflora mendoncaei Harms","2","7.403541","0.242581","0.171531","0.073516","Passiflora mendoncaei Harms","2","7.091113","0.132252","0.093516","0.006117","Passiflora mendoncaei Harms","2","9.526222","0.284939","0.201482","0.080246"
"533","Passiflora menispermacea Triana & Planch.","2","5.680841","0.007476","0.005286","4e-05","Passiflora menispermacea Triana & Planch.","2","7.169152","0.233596","0.165177","0.073516","Passiflora menispermacea Triana & Planch.","2","7.222595","0.036641","0.025909","0.006117","Passiflora menispermacea Triana & Planch.","2","9.553658","0.074057","0.052366","0.080246"
"534","Passiflora menispermifolia Kunth","61","5.687605","0.014748","0.001888","1e-06","Passiflora menispermifolia Kunth","61","7.566676","0.478497","0.061265","0.00241","Passiflora menispermifolia Kunth","60","7.264881","0.132688","0.01713","0.000204","Passiflora menispermifolia Kunth","60","9.562353","0.441857","0.057043","0.002675"
"535","Passiflora mexicana A.Juss.","27","5.693581","0.012103","0.002329","3e-06","Passiflora mexicana A.Juss.","27","6.820649","0.302936","0.0583","0.005446","Passiflora mexicana A.Juss.","26","7.543528","0.06743","0.013224","0.000471","Passiflora mexicana A.Juss.","26","8.560543","0.244642","0.047978","0.006173"
"536","Passiflora micropetala Mast.","33","5.693639","0.010949","0.001906","2e-06","Passiflora micropetala Mast.","33","7.910718","0.394361","0.068649","0.004456","Passiflora micropetala Mast.","33","7.170624","0.110394","0.019217","0.000371","Passiflora micropetala Mast.","33","10.023986","0.392025","0.068243","0.004863"
"537","Passiflora miersii Mast.","26","5.684002","0.008581","0.001683","3e-06","Passiflora miersii Mast.","26","7.264787","0.138843","0.027229","0.005655","Passiflora miersii Mast.","26","7.22189","0.094563","0.018545","0.000471","Passiflora miersii Mast.","26","9.207904","0.197331","0.0387","0.006173"
"538","Passiflora miniata Vanderpl.","51","5.692158","0.01096","0.001535","2e-06","Passiflora miniata Vanderpl.","51","7.42748","0.469999","0.065813","0.002883","Passiflora miniata Vanderpl.","51","7.272835","0.094853","0.013282","0.00024","Passiflora miniata Vanderpl.","51","9.422812","0.426457","0.059716","0.003147"
