"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"467","Passiflora faroana Harms","5","25.72","0.746324","0.333766","1.378432","Passiflora faroana Harms","5","2331.6","296.548984","132.620737","110463.08027","Passiflora faroana Harms","5","1373.2","53.672153","24.002917","5434.98466","Passiflora faroana Harms","5","16106.2","1385.95155","619.816376","5295308.931415"
"468","Passiflora ferruginea Mast.","6","24.9","1.429685","0.583666","1.148693","Passiflora ferruginea Mast.","6","1998.666667","809.526693","330.487889","92052.566891","Passiflora ferruginea Mast.","6","1372.666667","37.436168","15.283252","4529.153883","Passiflora ferruginea Mast.","6","14032.5","5706.525274","2329.679188","4412757.442846"
"469","Passiflora filipes Benth.","27","23.662963","2.252033","0.433404","0.255265","Passiflora filipes Benth.","27","1313.111111","513.388092","98.801584","20456.125976","Passiflora filipes Benth.","26","1816","146.573122","28.745354","1045.189358","Passiflora filipes Benth.","26","7198.423077","3207.298666","629.003019","1018328.640657"
"470","Passiflora fimbriatistipula Harms","2","13.25","6.010408","4.25","3.446079","Passiflora fimbriatistipula Harms","2","1814.5","248.19448","175.5","276157.700674","Passiflora fimbriatistipula Harms","2","1085.5","207.182287","146.5","13587.46165","Passiflora fimbriatistipula Harms","2","17907.5","4140.110204","2927.5","13238272.328537"
"471","Passiflora flexipes Triana & Planch.","1","13.3",NA,NA,"6.892158","Passiflora flexipes Triana & Planch.","1","2203",NA,NA,"552315.401348","Passiflora flexipes Triana & Planch.","1","1138",NA,NA,"27174.923301","Passiflora flexipes Triana & Planch.","1","17518",NA,NA,"26476544.657074"
"472","Passiflora frutescens Ruiz & Pav. ex Killip","2","21.55","5.868986","4.15","3.446079","Passiflora frutescens Ruiz & Pav. ex Killip","2","1137.5","880.347943","622.5","276157.700674","Passiflora frutescens Ruiz & Pav. ex Killip","2","1471.5","149.199531","105.5","13587.46165","Passiflora frutescens Ruiz & Pav. ex Killip","2","8356","7003.185561","4952","13238272.328537"
"473","Passiflora fuchsiiflora Hemsl.","9","25.3","0.868907","0.289636","0.765795","Passiflora fuchsiiflora Hemsl.","9","2723.888889","607.867881","202.622627","61368.377928","Passiflora fuchsiiflora Hemsl.","9","1605.888889","53.28331","17.761103","3019.435922","Passiflora fuchsiiflora Hemsl.","9","16317.888889","3062.316094","1020.772031","2941838.29523"
"474","Passiflora garckei Mast.","20","24.41","1.836157","0.410577","0.344608","Passiflora garckei Mast.","20","2711.3","662.759471","148.197523","27615.770067","Passiflora garckei Mast.","20","1611.35","95.38414","21.328542","1358.746165","Passiflora garckei Mast.","20","14230.05","3431.787097","767.370923","1323827.232854"
"475","Passiflora gardneri Mast.","10","24.74","2.054913","0.649821","0.689216","Passiflora gardneri Mast.","10","1432.9","290.869367","91.98097","55231.540135","Passiflora gardneri Mast.","10","1559.7","108.817942","34.411255","2717.49233","Passiflora gardneri Mast.","10","10366.8","2739.201984","866.211724","2647654.465707"
"476","Passiflora gibertii N.E.Br.","10","25.44","0.838252","0.265079","0.689216","Passiflora gibertii N.E.Br.","10","1205.8","162.438912","51.367694","55231.540135","Passiflora gibertii N.E.Br.","10","1677.1","97.470736","30.822953","2717.49233","Passiflora gibertii N.E.Br.","10","7439.5","1121.554502","354.666675","2647654.465707"
"477","Passiflora glandulosa Cav.","78","25.544872","1.168043","0.132255","0.088361","Passiflora glandulosa Cav.","78","2228.24359","561.442164","63.570807","7080.966684","Passiflora glandulosa Cav.","78","1531.051282","110.565946","12.519128","348.396453","Passiflora glandulosa Cav.","78","14057.705128","2828.802652","320.298828","339442.880219"
"478","Passiflora gleasonii Killip","15","24.426667","2.082398","0.537673","0.459477","Passiflora gleasonii Killip","15","2331.133333","718.2757","185.457988","36821.026757","Passiflora gleasonii Killip","16","1488","196.21179","49.052948","1698.432706","Passiflora gleasonii Killip","16","15361.0625","5238.39434","1309.598585","1654784.041067"
"479","Passiflora goniosperma Killip","6","23.166667","4.735258","1.933161","1.148693","Passiflora goniosperma Killip","6","1089.666667","182.226965","74.393847","92052.566891","Passiflora goniosperma Killip","6","1793.5","168.381412","68.741424","4529.153883","Passiflora goniosperma Killip","6","6590.833333","1216.603702","496.676382","4412757.442846"
"480","Passiflora grandis Killip","1","20.4",NA,NA,"6.892158","Passiflora grandis Killip","1","1302",NA,NA,"552315.401348","Passiflora grandis Killip","1","1408",NA,NA,"27174.923301","Passiflora grandis Killip","1","13790",NA,NA,"26476544.657074"
"481","Passiflora guazumifolia Jacq.","1","25.8",NA,NA,"6.892158","Passiflora guazumifolia Jacq.","1","2010",NA,NA,"552315.401348","Passiflora guazumifolia Jacq.","1","1663",NA,NA,"27174.923301","Passiflora guazumifolia Jacq.","1","11756",NA,NA,"26476544.657074"
"482","Passiflora guentheri Harms","2","22.65","1.767767","1.25","3.446079","Passiflora guentheri Harms","2","2648.5","1776.959341","1256.5","276157.700674","Passiflora guentheri Harms","2","1421.5","92.630988","65.5","13587.46165","Passiflora guentheri Harms","2","26991.5","25407.053755","17965.5","13238272.328537"
"483","Passiflora haematostigma Mast.","29","22.148276","2.867505","0.532482","0.237661","Passiflora haematostigma Mast.","29","1500.103448","301.534924","55.99363","19045.358667","Passiflora haematostigma Mast.","29","1410.448276","151.146473","28.067195","937.066321","Passiflora haematostigma Mast.","29","10108.310345","2318.026625","430.446738","912984.29852"
"484","Passiflora hastifolia Killip","1","21",NA,NA,"6.892158","Passiflora hastifolia Killip","1","832",NA,NA,"552315.401348","Passiflora hastifolia Killip","1","1695",NA,NA,"27174.923301","Passiflora hastifolia Killip","1","7437",NA,NA,"26476544.657074"
"485","Passiflora hatschbachii Cervi","3","23.8","2.325941","1.342883","2.297386","Passiflora hatschbachii Cervi","3","1397.666667","269.548388","155.623834","184105.133783","Passiflora hatschbachii Cervi","3","1549","233.737032","134.948138","9058.307767","Passiflora hatschbachii Cervi","3","9550.333333","1216.022341","702.070826","8825514.885691"
"486","Passiflora haughtii Killip","1","26.8",NA,NA,"6.892158","Passiflora haughtii Killip","1","2648",NA,NA,"552315.401348","Passiflora haughtii Killip","1","1617",NA,NA,"27174.923301","Passiflora haughtii Killip","1","17071",NA,NA,"26476544.657074"
"487","Passiflora helleri Peyr.","17","22.564706","3.165427","0.767729","0.405421","Passiflora helleri Peyr.","17","2500.058824","928.280162","225.141009","32489.141256","Passiflora helleri Peyr.","17","1665.529412","135.527266","32.87019","1598.5249","Passiflora helleri Peyr.","17","15486.117647","6174.168546","1497.455827","1557443.803357"
"488","Passiflora heterohelix Killip","1","25.5",NA,NA,"6.892158","Passiflora heterohelix Killip","1","1127",NA,NA,"552315.401348","Passiflora heterohelix Killip","1","1277",NA,NA,"27174.923301","Passiflora heterohelix Killip","1","11640",NA,NA,"26476544.657074"
"489","Passiflora hexagonocarpa Barb.Rodr.","11","26.063636","0.98313","0.296425","0.62656","Passiflora hexagonocarpa Barb.Rodr.","11","2008.090909","472.796247","142.553432","50210.491032","Passiflora hexagonocarpa Barb.Rodr.","11","1391.454545","125.995527","37.989081","2470.447573","Passiflora hexagonocarpa Barb.Rodr.","11","14877.181818","3416.201892","1030.023626","2406958.605189"
"490","Passiflora holosericea L.","35","25.074286","2.068438","0.34963","0.196919","Passiflora holosericea L.","35","1318.857143","661.527294","111.818521","15780.440039","Passiflora holosericea L.","32","1844.59375","153.159175","27.074973","849.216353","Passiflora holosericea L.","32","7435.65625","3869.796407","684.08982","827392.020534"
"491","Passiflora holtii Killip","9","24.9","0.734847","0.244949","0.765795","Passiflora holtii Killip","9","2857.111111","486.869707","162.289902","61368.377928","Passiflora holtii Killip","9","1275.888889","75.075703","25.025234","3019.435922","Passiflora holtii Killip","9","21795.444444","3186.220689","1062.073563","2941838.29523"
"492","Passiflora huamachucoensis L.K.Escobar","1","6.9",NA,NA,"6.892158","Passiflora huamachucoensis L.K.Escobar","1","884",NA,NA,"552315.401348","Passiflora huamachucoensis L.K.Escobar","1","1145",NA,NA,"27174.923301","Passiflora huamachucoensis L.K.Escobar","1","9347",NA,NA,"26476544.657074"
"493","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","16.8",NA,NA,"6.892158","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","2618",NA,NA,"552315.401348","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","1328",NA,NA,"27174.923301","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana","1","9789",NA,NA,"26476544.657074"
"494","Passiflora hypoglauca Harms","3","18.933333","0.305505","0.176383","2.297386","Passiflora hypoglauca Harms","3","1536.666667","248.298879","143.355425","184105.133783","Passiflora hypoglauca Harms","3","1296","40.583248","23.430749","9058.307767","Passiflora hypoglauca Harms","3","11716.333333","637.449083","368.0314","8825514.885691"
"495","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","23.6",NA,NA,"6.892158","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","1833",NA,NA,"552315.401348","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","1371",NA,NA,"27174.923301","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz","1","13463",NA,NA,"26476544.657074"
"496","Passiflora inca P.Jørg.","6","11.75","3.033645","1.23848","1.148693","Passiflora inca P.Jørg.","6","956","206.877742","84.457485","92052.566891","Passiflora inca P.Jørg.","6","1386.166667","84.24587","34.393232","4529.153883","Passiflora inca P.Jørg.","6","7453.666667","1619.606578","661.201617","4412757.442846"
"497","Passiflora indecora Kunth","1","15.2",NA,NA,"6.892158","Passiflora indecora Kunth","1","761",NA,NA,"552315.401348","Passiflora indecora Kunth","1","1186",NA,NA,"27174.923301","Passiflora indecora Kunth","1","8050",NA,NA,"26476544.657074"
"498","Passiflora jardinensis L.K.Escobar","1","12.2",NA,NA,"6.892158","Passiflora jardinensis L.K.Escobar","1","2542",NA,NA,"552315.401348","Passiflora jardinensis L.K.Escobar","1","1183",NA,NA,"27174.923301","Passiflora jardinensis L.K.Escobar","1","19534",NA,NA,"26476544.657074"
"499","Passiflora jiboiaensis M.A.M.Azevedo","1","22.5",NA,NA,"6.892158","Passiflora jiboiaensis M.A.M.Azevedo","1","969",NA,NA,"552315.401348","Passiflora jiboiaensis M.A.M.Azevedo","1","1343",NA,NA,"27174.923301","Passiflora jiboiaensis M.A.M.Azevedo","1","6557",NA,NA,"26476544.657074"
"500","Passiflora jorullensis Kunth","10","20.38","4.054846","1.282255","0.689216","Passiflora jorullensis Kunth","10","1603.2","747.210784","236.288797","55231.540135","Passiflora jorullensis Kunth","10","1656.2","103.704495","32.794241","2717.49233","Passiflora jorullensis Kunth","10","9447.3","5079.660313","1606.329633","2647654.465707"
"501","Passiflora kalbreyeri Mast.","8","18.725","3.680741","1.301338","0.86152","Passiflora kalbreyeri Mast.","8","1429.125","435.289538","153.898092","69039.425168","Passiflora kalbreyeri Mast.","8","1427.875","128.366036","45.384247","3396.865413","Passiflora kalbreyeri Mast.","8","9409.375","2312.423956","817.56533","3309568.082134"
"502","Passiflora kermesina Link & Otto","37","23.275676","1.717137","0.282296","0.186275","Passiflora kermesina Link & Otto","37","1085.621622","318.630084","52.382463","14927.44328","Passiflora kermesina Link & Otto","37","1463.945946","157.727956","25.930316","734.457387","Passiflora kermesina Link & Otto","37","7647.756757","2549.249633","419.094058","715582.288029"
"503","Passiflora kikiana Cervi & Linsingen","1","24.8",NA,NA,"6.892158","Passiflora kikiana Cervi & Linsingen","1","1909",NA,NA,"552315.401348","Passiflora kikiana Cervi & Linsingen","1","1199",NA,NA,"27174.923301","Passiflora kikiana Cervi & Linsingen","1","18114",NA,NA,"26476544.657074"
"504","Passiflora killipiana Cuatrec.","3","24.8","0.173205","0.1","2.297386","Passiflora killipiana Cuatrec.","3","3108","678.845343","391.931542","184105.133783","Passiflora killipiana Cuatrec.","3","1245","48.507731","28.005952","9058.307767","Passiflora killipiana Cuatrec.","3","22850.333333","4069.539818","2349.549909","8825514.885691"
"505","Passiflora lancearia Mast.","6","19.816667","4.037037","1.648113","1.148693","Passiflora lancearia Mast.","6","3282","513.328745","209.565583","92052.566891","Passiflora lancearia Mast.","6","1446","238.716568","97.455631","4529.153883","Passiflora lancearia Mast.","6","22547.833333","5282.227463","2156.460332","4412757.442846"
"506","Passiflora lehmannii Mast.","2","18.95","0.070711","0.05","3.446079","Passiflora lehmannii Mast.","2","984","0","0","276157.700674","Passiflora lehmannii Mast.","2","1373.5","4.949747","3.5","13587.46165","Passiflora lehmannii Mast.","2","13356.5","432.042243","305.5","13238272.328537"
"507","Passiflora lepidota Mast.","1","21.3",NA,NA,"6.892158","Passiflora lepidota Mast.","1","1383",NA,NA,"552315.401348","Passiflora lepidota Mast.","1","1490",NA,NA,"27174.923301","Passiflora lepidota Mast.","1","8330",NA,NA,"26476544.657074"
"508","Passiflora leptoclada Harms","5","23.2","5.522228","2.469615","1.378432","Passiflora leptoclada Harms","5","2048","637.067108","284.905072","110463.08027","Passiflora leptoclada Harms","5","1322.2","114.709198","51.299513","5434.98466","Passiflora leptoclada Harms","5","16025.6","5677.876918","2539.223751","5295308.931415"
"509","Passiflora leptomischa Harms","1","15.6",NA,NA,"6.892158","Passiflora leptomischa Harms","1","4688",NA,NA,"552315.401348","Passiflora leptomischa Harms","1","1208",NA,NA,"27174.923301","Passiflora leptomischa Harms","1","21653",NA,NA,"26476544.657074"
"510","Passiflora leptopoda Harms","7","25.757143","1.212239","0.458183","0.984594","Passiflora leptopoda Harms","7","1604.285714","377.389593","142.639859","78902.200193","Passiflora leptopoda Harms","7","1598.857143","46.139024","17.438912","3882.1319","Passiflora leptopoda Harms","7","11459.285714","1084.607412","409.943069","3782363.522439"
"511","Passiflora linearistipula L.K.Escobar","1","16.1",NA,NA,"6.892158","Passiflora linearistipula L.K.Escobar","1","2109",NA,NA,"552315.401348","Passiflora linearistipula L.K.Escobar","1","1302",NA,NA,"27174.923301","Passiflora linearistipula L.K.Escobar","1","16218",NA,NA,"26476544.657074"
"512","Passiflora lobbii Mast.","5","10.3","4.894895","2.189064","1.378432","Passiflora lobbii Mast.","5","867.6","469.882751","210.137955","110463.08027","Passiflora lobbii Mast.","5","1334.8","261.839073","117.097993","5434.98466","Passiflora lobbii Mast.","5","6544.6","2518.947062","1126.507372","5295308.931415"
"513","Passiflora loefgrenii Vitta","1","21.7",NA,NA,"6.892158","Passiflora loefgrenii Vitta","1","1302",NA,NA,"552315.401348","Passiflora loefgrenii Vitta","1","1365",NA,NA,"27174.923301","Passiflora loefgrenii Vitta","1","9248",NA,NA,"26476544.657074"
"514","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","23.975","2.145344","1.072672","1.72304","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","2149","637.365934","318.682967","138078.850337","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","1387","52.845687","26.422843","6793.730825","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.","4","13818.5","3264.963553","1632.481776","6619136.164268"
"515","Passiflora longilobis Hoehne","4","25.425","1.429161","0.71458","1.72304","Passiflora longilobis Hoehne","4","1361.25","254.816764","127.408382","138078.850337","Passiflora longilobis Hoehne","4","1606.75","66.580152","33.290076","6793.730825","Passiflora longilobis Hoehne","4","8654.75","1739.19088","869.59544","6619136.164268"
"516","Passiflora longipes A.Juss.","4","15.325","3.587362","1.793681","1.72304","Passiflora longipes A.Juss.","4","1167.25","253.749713","126.874857","138078.850337","Passiflora longipes A.Juss.","4","1291.25","80.611724","40.305862","6793.730825","Passiflora longipes A.Juss.","4","11102.75","2602.291602","1301.145801","6619136.164268"
"517","Passiflora longiracemosa Ducke","14","25.128571","1.621694","0.433416","0.492297","Passiflora longiracemosa Ducke","14","1925.714286","298.765519","79.848444","39451.100096","Passiflora longiracemosa Ducke","14","1412","97.06461","25.941608","1941.06595","Passiflora longiracemosa Ducke","14","14318.285714","2076.904517","555.076081","1891181.76122"
"518","Passiflora loretensis Killip","3","23.133333","2.683903","1.549552","2.297386","Passiflora loretensis Killip","3","3154","1102.496712","636.526773","184105.133783","Passiflora loretensis Killip","3","1279.333333","20.647841","11.921037","9058.307767","Passiflora loretensis Killip","3","22621.666667","4599.214317","2655.357624","8825514.885691"
"519","Passiflora loxensis Killip & Cuatrec.","1","14.9",NA,NA,"6.892158","Passiflora loxensis Killip & Cuatrec.","1","968",NA,NA,"552315.401348","Passiflora loxensis Killip & Cuatrec.","1","1319",NA,NA,"27174.923301","Passiflora loxensis Killip & Cuatrec.","1","9350",NA,NA,"26476544.657074"
"520","Passiflora luetzelburgii Harms","16","25.2875","1.42027","0.355067","0.43076","Passiflora luetzelburgii Harms","16","718.25","343.264233","85.816058","34519.712584","Passiflora luetzelburgii Harms","16","1691.1875","109.157512","27.289378","1698.432706","Passiflora luetzelburgii Harms","16","4469.625","2218.460273","554.615068","1654784.041067"
"521","Passiflora lyra Planch. & Linden ex Killip","4","22.7","2.313727","1.156864","1.72304","Passiflora lyra Planch. & Linden ex Killip","4","2368","1174.372173","587.186086","138078.850337","Passiflora lyra Planch. & Linden ex Killip","4","1558.75","38.48268","19.24134","6793.730825","Passiflora lyra Planch. & Linden ex Killip","4","16818.75","7906.695491","3953.347746","6619136.164268"
"522","Passiflora macdougaliana S.Knapp & Mallet","1","26.4",NA,NA,"6.892158","Passiflora macdougaliana S.Knapp & Mallet","1","3187",NA,NA,"552315.401348","Passiflora macdougaliana S.Knapp & Mallet","1","1661",NA,NA,"27174.923301","Passiflora macdougaliana S.Knapp & Mallet","1","16758",NA,NA,"26476544.657074"
"523","Passiflora macropoda Killip","3","10.733333","1.607275","0.927961","2.297386","Passiflora macropoda Killip","3","1161","300.214923","173.329167","184105.133783","Passiflora macropoda Killip","3","1290.333333","70.002381","40.415894","9058.307767","Passiflora macropoda Killip","3","7065.666667","813.629113","469.748987","8825514.885691"
"524","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","22.5",NA,NA,"6.892158","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","1039",NA,NA,"552315.401348","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","1461",NA,NA,"27174.923301","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.","1","12536",NA,NA,"26476544.657074"
"525","Passiflora magdalenae Triana & Planch.","1","25.6",NA,NA,"6.892158","Passiflora magdalenae Triana & Planch.","1","2286",NA,NA,"552315.401348","Passiflora magdalenae Triana & Planch.","1","1609",NA,NA,"27174.923301","Passiflora magdalenae Triana & Planch.","1","15578",NA,NA,"26476544.657074"
"526","Passiflora magnifica L.K.Escobar","1","18.8",NA,NA,"6.892158","Passiflora magnifica L.K.Escobar","1","2859",NA,NA,"552315.401348","Passiflora magnifica L.K.Escobar","1","1492",NA,NA,"27174.923301","Passiflora magnifica L.K.Escobar","1","21258",NA,NA,"26476544.657074"
"527","Passiflora malacophylla Mast.","6","23.316667","1.918767","0.783333","1.148693","Passiflora malacophylla Mast.","6","1388.833333","376.25758","153.606514","92052.566891","Passiflora malacophylla Mast.","6","1392.333333","73.608876","30.050698","4529.153883","Passiflora malacophylla Mast.","6","9396.666667","2978.853448","1216.111828","4412757.442846"
"528","Passiflora mapiriensis Harms","2","24.15","1.909188","1.35","3.446079","Passiflora mapiriensis Harms","2","1429","476.589971","337","276157.700674","Passiflora mapiriensis Harms","2","1455","115.965512","82","13587.46165","Passiflora mapiriensis Harms","2","10767","1752.210604","1239","13238272.328537"
"529","Passiflora marginata Mast.","3","15.466667","1.02632","0.592546","2.297386","Passiflora marginata Mast.","3","2046.333333","57.011695","32.915717","184105.133783","Passiflora marginata Mast.","3","1179.666667","24.006943","13.860415","9058.307767","Passiflora marginata Mast.","3","14070.666667","179.533655","103.653804","8825514.885691"
"530","Passiflora megacoriacea Port.-Utl.","12","24.508333","2.642471","0.762816","0.574347","Passiflora megacoriacea Port.-Utl.","12","2703.5","917.42312","264.837243","46026.283446","Passiflora megacoriacea Port.-Utl.","11","1690.454545","128.387977","38.710432","2470.447573","Passiflora megacoriacea Port.-Utl.","11","15355.818182","4700.994061","1417.40304","2406958.605189"
"531","Passiflora membranacea Benth.","21","16.033333","4.320687","0.942851","0.328198","Passiflora membranacea Benth.","21","2222.428571","805.968025","175.876642","26300.733398","Passiflora membranacea Benth.","21","1536.904762","221.378613","48.308774","1294.043967","Passiflora membranacea Benth.","21","12743.47619","6418.48689","1400.628668","1260787.840813"
"532","Passiflora mendoncaei Harms","2","18.4","4.808326","3.4","3.446079","Passiflora mendoncaei Harms","2","1666","400.222438","283","276157.700674","Passiflora mendoncaei Harms","2","1206.5","159.099026","112.5","13587.46165","Passiflora mendoncaei Harms","2","13994","3934.342131","2782","13238272.328537"
"533","Passiflora menispermacea Triana & Planch.","2","20.05","2.192031","1.55","3.446079","Passiflora menispermacea Triana & Planch.","2","1316.5","304.763023","215.5","276157.700674","Passiflora menispermacea Triana & Planch.","2","1370.5","50.204581","35.5","13587.46165","Passiflora menispermacea Triana & Planch.","2","14115.5","1044.396716","738.5","13238272.328537"
"534","Passiflora menispermifolia Kunth","61","22.067213","4.303863","0.551053","0.112986","Passiflora menispermifolia Kunth","61","2140.180328","913.846404","117.006042","9054.350842","Passiflora menispermifolia Kunth","60","1441.45","187.377298","24.190305","452.915388","Passiflora menispermifolia Kunth","60","15511.416667","6330.006933","817.200381","441275.744285"
"535","Passiflora mexicana A.Juss.","27","23.825926","3.559558","0.685037","0.255265","Passiflora mexicana A.Juss.","27","956.37037","278.221017","53.54366","20456.125976","Passiflora mexicana A.Juss.","26","1892.461538","120.884153","23.707333","1045.189358","Passiflora mexicana A.Juss.","26","5368.576923","1253.888039","245.907676","1018328.640657"
"536","Passiflora micropetala Mast.","33","23.839394","3.182073","0.553928","0.208853","Passiflora micropetala Mast.","33","2933.30303","1125.589581","195.939996","16736.830344","Passiflora micropetala Mast.","33","1308.545455","150.00606","26.112703","823.482524","Passiflora micropetala Mast.","33","24286.545455","9508.538262","1655.224052","802319.535063"
"537","Passiflora miersii Mast.","26","20.984615","2.504187","0.491111","0.265083","Passiflora miersii Mast.","26","1442.346154","199.489136","39.123038","21242.900052","Passiflora miersii Mast.","26","1374.923077","128.688126","25.237818","1045.189358","Passiflora miersii Mast.","26","10155.346154","1884.39344","369.559959","1018328.640657"
"538","Passiflora miniata Vanderpl.","51","23.4","3.203873","0.448632","0.13514","Passiflora miniata Vanderpl.","51","1857.784314","868.311633","121.587949","10829.713752","Passiflora miniata Vanderpl.","51","1447.058824","139.400203","19.519933","532.841633","Passiflora miniata Vanderpl.","51","13490.588235","6002.522997","840.521341","519147.934452"
"539","Passiflora misera Kunth","142","24.220423","2.816706","0.236373","0.048536","Passiflora misera Kunth","142","1668.387324","648.482373","54.419432","3889.54508","Passiflora misera Kunth","140","1537.142857","188.678234","15.946221","194.106595","Passiflora misera Kunth","140","11242.7","4979.030134","420.80485","189118.176122"
"540","Passiflora mollis Kunth","10","18.14","6.178673","1.953868","0.689216","Passiflora mollis Kunth","10","1589.2","494.998721","156.53234","55231.540135","Passiflora mollis Kunth","10","1450.3","318.908921","100.847856","2717.49233","Passiflora mollis Kunth","10","10935.6","3783.530926","1196.457532","2647654.465707"
"541","Passiflora morifolia Mast.","36","20.75","4.277015","0.712836","0.191449","Passiflora morifolia Mast.","36","1101.833333","358.859981","59.809997","15342.094482","Passiflora morifolia Mast.","36","1617.472222","152.807907","25.467984","754.858981","Passiflora morifolia Mast.","36","7464.722222","2773.192246","462.198708","735459.573808"
"542","Passiflora mucronata Lam.","20","23.17","3.200674","0.715692","0.344608","Passiflora mucronata Lam.","20","1489.65","426.948817","95.468658","27615.770067","Passiflora mucronata Lam.","19","1408.315789","118.723326","27.236999","1430.259121","Passiflora mucronata Lam.","19","9723.631579","2614.658193","599.843728","1393502.350372"
"543","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","18.1",NA,NA,"6.892158","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","1078",NA,NA,"552315.401348","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","1409",NA,NA,"27174.923301","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","7726",NA,NA,"26476544.657074"
"544","Passiflora multiflora L.","7","25.214286","1.461082","0.552237","0.984594","Passiflora multiflora L.","7","1297.714286","332.804104","125.788128","78902.200193","Passiflora multiflora L.","7","1823.714286","97.099115","36.700016","3882.1319","Passiflora multiflora L.","7","7877.571429","3312.590268","1252.041435","3782363.522439"
"545","Passiflora murucuja L.","1","26.2",NA,NA,"6.892158","Passiflora murucuja L.","1","1930",NA,NA,"552315.401348","Passiflora murucuja L.","1","1823",NA,NA,"27174.923301","Passiflora murucuja L.","1","9433",NA,NA,"26476544.657074"
"546","Passiflora nelsonii Mast. & Rose","5","20.18","1.461848","0.653758","1.378432","Passiflora nelsonii Mast. & Rose","5","3106.6","498.197049","222.800494","110463.08027","Passiflora nelsonii Mast. & Rose","5","1618.4","40.352199","18.046052","5434.98466","Passiflora nelsonii Mast. & Rose","5","17166.6","3653.644181","1633.959351","5295308.931415"
"547","Passiflora nephrodes Mast.","7","17.757143","4.395019","1.661161","0.984594","Passiflora nephrodes Mast.","7","871.714286","460.682723","174.121703","78902.200193","Passiflora nephrodes Mast.","7","1577.428571","97.459149","36.836096","3882.1319","Passiflora nephrodes Mast.","7","6301","3683.187659","1392.114083","3782363.522439"
"548","Passiflora nigradenia Rusby","9","23.888889","2.607894","0.869298","0.765795","Passiflora nigradenia Rusby","9","2013.444444","677.853249","225.951083","61368.377928","Passiflora nigradenia Rusby","9","1513.222222","125.508743","41.836248","3019.435922","Passiflora nigradenia Rusby","9","12931.777778","5027.5081","1675.836033","2941838.29523"
"549","Passiflora nipensis Britton","1","23",NA,NA,"6.892158","Passiflora nipensis Britton","1","1780",NA,NA,"552315.401348","Passiflora nipensis Britton","1","1656",NA,NA,"27174.923301","Passiflora nipensis Britton","1","9113",NA,NA,"26476544.657074"
"550","Passiflora nitida Kunth","157","24.680255","2.186363","0.174491","0.043899","Passiflora nitida Kunth","157","2532.350318","983.548122","78.495686","3517.932493","Passiflora nitida Kunth","157","1429.388535","161.438194","12.884171","173.088683","Passiflora nitida Kunth","157","17942.076433","7342.892557","586.026624","168640.411828"
"551","Passiflora nuriensis Steyerm.","1","23.2",NA,NA,"6.892158","Passiflora nuriensis Steyerm.","1","1348",NA,NA,"552315.401348","Passiflora nuriensis Steyerm.","1","1649",NA,NA,"27174.923301","Passiflora nuriensis Steyerm.","1","10432",NA,NA,"26476544.657074"
"552","Passiflora obovata Killip ex Standl. & Record","1","26.6",NA,NA,"6.892158","Passiflora obovata Killip ex Standl. & Record","1","879",NA,NA,"552315.401348","Passiflora obovata Killip ex Standl. & Record","1","2003",NA,NA,"27174.923301","Passiflora obovata Killip ex Standl. & Record","1","3953",NA,NA,"26476544.657074"
"553","Passiflora odontophylla Harms ex Glaz.","5","22.02","2.942278","1.315827","1.378432","Passiflora odontophylla Harms ex Glaz.","5","1471.8","272.993956","122.086609","110463.08027","Passiflora odontophylla Harms ex Glaz.","5","1326.4","125.961502","56.331696","5434.98466","Passiflora odontophylla Harms ex Glaz.","5","10611.2","1055.014076","471.816638","5295308.931415"
