"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"952","Secondatia floribunda A.DC.","20","5.691399","0.007095","0.001586","4e-06","Secondatia floribunda A.DC.","20","6.691646","0.313166","0.070026","0.006971","Secondatia floribunda A.DC.","20","7.356935","0.085829","0.019192","0.000567","Secondatia floribunda A.DC.","20","8.527464","0.223352","0.049943","0.007565"
"953","Stephanotis floribunda Brongn.","3","5.679388","0.011587","0.00669","2.5e-05","Stephanotis floribunda Brongn.","3","7.183068","0.427016","0.246538","0.046471","Stephanotis floribunda Brongn.","3","7.325817","0.147353","0.085074","0.003779","Stephanotis floribunda Brongn.","3","9.169468","0.517714","0.298902","0.050435"
"954","Tassadia burchelii E.Fourn.","4","5.694146","0.00415","0.002075","1.8e-05","Tassadia burchelii E.Fourn.","4","7.482037","0.295546","0.147773","0.034853","Tassadia burchelii E.Fourn.","4","7.302355","0.099115","0.049558","0.002834","Tassadia burchelii E.Fourn.","4","9.216377","0.349","0.1745","0.037827"
"955","Tassadia capitata W.D.Stevens","2","5.699603","0.00426","0.003012","3.7e-05","Tassadia capitata W.D.Stevens","2","7.539493","0.179222","0.126729","0.069706","Tassadia capitata W.D.Stevens","2","7.274231","0.116035","0.082049","0.005669","Tassadia capitata W.D.Stevens","2","9.422743","0.38849","0.274704","0.075653"
"956","Tassadia castellanosii Fontella","1","5.695918",NA,NA,"7.4e-05","Tassadia castellanosii Fontella","1","8.102586",NA,NA,"0.139413","Tassadia castellanosii Fontella","1","7.211557",NA,NA,"0.011337","Tassadia castellanosii Fontella","1","10.11387",NA,NA,"0.151306"
"957","Tassadia cordata Malme","2","5.698769","0.001658","0.001172","3.7e-05","Tassadia cordata Malme","2","7.762524","0.40935","0.289454","0.069706","Tassadia cordata Malme","2","7.136614","0.11742","0.083028","0.005669","Tassadia cordata Malme","2","9.826446","0.467151","0.330326","0.075653"
"958","Tassadia decaisneana Miq.","1","5.704948",NA,NA,"7.4e-05","Tassadia decaisneana Miq.","1","7.367709",NA,NA,"0.139413","Tassadia decaisneana Miq.","1","7.347944",NA,NA,"0.011337","Tassadia decaisneana Miq.","1","9.412955",NA,NA,"0.151306"
"959","Tassadia ivonae Morillo","2","5.700609","0.002837","0.002006","3.7e-05","Tassadia ivonae Morillo","2","7.7557","0.016354","0.011564","0.069706","Tassadia ivonae Morillo","2","7.435137","0.048814","0.034517","0.005669","Tassadia ivonae Morillo","2","9.482244","0.084428","0.0597","0.075653"
"960","Tassadia leptobotrys Decne.","2","5.698434","0.002133","0.001508","3.7e-05","Tassadia leptobotrys Decne.","2","7.728043","0.038602","0.027296","0.069706","Tassadia leptobotrys Decne.","2","7.147299","0.032273","0.02282","0.005669","Tassadia leptobotrys Decne.","2","9.768759","0.086155","0.060921","0.075653"
"961","Tassadia martiana Decne.","3","5.699719","0.000193","0.000111","2.5e-05","Tassadia martiana Decne.","3","7.616192","0.28125","0.16238","0.046471","Tassadia martiana Decne.","3","7.210152","0.125094","0.072223","0.003779","Tassadia martiana Decne.","3","9.645744","0.401409","0.231754","0.050435"
"962","Tassadia obovata Decne.","56","5.691108","0.00921","0.001231","1e-06","Tassadia obovata Decne.","56","7.746681","0.452767","0.060504","0.00249","Tassadia obovata Decne.","56","7.317956","0.116458","0.015562","0.000202","Tassadia obovata Decne.","56","9.659938","0.445366","0.059515","0.002702"
"963","Tassadia propinqua Decne.","45","5.696669","0.004701","0.000701","2e-06","Tassadia propinqua Decne.","45","7.517945","0.316351","0.047159","0.003098","Tassadia propinqua Decne.","44","7.30319","0.096032","0.014477","0.000258","Tassadia propinqua Decne.","44","9.435039","0.339785","0.051225","0.003439"
"964","Temnadenia stenantha Woodson","1","5.667637",NA,NA,"7.4e-05","Temnadenia stenantha Woodson","1","7.40367",NA,NA,"0.139413","Temnadenia stenantha Woodson","1","7.24065",NA,NA,"0.011337","Temnadenia stenantha Woodson","1","9.274816",NA,NA,"0.151306"
"965","Thenardia galeottiana Baill.","5","5.674652","0.005183","0.002318","1.5e-05","Thenardia galeottiana Baill.","5","6.7766","0.525499","0.23501","0.027883","Thenardia galeottiana Baill.","5","7.542124","0.042379","0.018952","0.002267","Thenardia galeottiana Baill.","5","8.447938","0.350073","0.156557","0.030261"
"966","Bisgoeppertia robustior Greuter & R.Rankin","2","5.694221","0.008091","0.005721","3.7e-05","Bisgoeppertia robustior Greuter & R.Rankin","2","7.271149","0.329855","0.233243","0.069706","Bisgoeppertia robustior Greuter & R.Rankin","2","7.451193","0.013962","0.009873","0.005669","Bisgoeppertia robustior Greuter & R.Rankin","2","9.206556","0.131759","0.093168","0.075653"
"967","Malanea ecuadorensis C.M.Taylor","1","5.695246",NA,NA,"7.4e-05","Malanea ecuadorensis C.M.Taylor","1","8.240121",NA,NA,"0.139413","Malanea ecuadorensis C.M.Taylor","1","7.068172",NA,NA,"0.011337","Malanea ecuadorensis C.M.Taylor","1","10.259412",NA,NA,"0.151306"
"968","Malanea egleri Steyerm.","1","5.698937",NA,NA,"7.4e-05","Malanea egleri Steyerm.","1","7.741968",NA,NA,"0.139413","Malanea egleri Steyerm.","1","7.375882",NA,NA,"0.011337","Malanea egleri Steyerm.","1","9.728658",NA,NA,"0.151306"
"969","Malanea ptariensis Steyerm.","1","5.665215",NA,NA,"7.4e-05","Malanea ptariensis Steyerm.","1","8.029433",NA,NA,"0.139413","Malanea ptariensis Steyerm.","1","7.301822",NA,NA,"0.011337","Malanea ptariensis Steyerm.","1","9.435003",NA,NA,"0.151306"
"970","Malanea sipapoensis Steyerm.","2","5.671295","0.023374","0.016528","3.7e-05","Malanea sipapoensis Steyerm.","2","7.885833","0.107319","0.075886","0.069706","Malanea sipapoensis Steyerm.","2","7.152107","0.210776","0.149041","0.005669","Malanea sipapoensis Steyerm.","2","10.003692","0.336707","0.238088","0.075653"
"971","Manettia angamarcensis Benoist","1","5.685788",NA,NA,"7.4e-05","Manettia angamarcensis Benoist","1","7.670429",NA,NA,"0.139413","Manettia angamarcensis Benoist","1","7.03966",NA,NA,"0.011337","Manettia angamarcensis Benoist","1","9.963029",NA,NA,"0.151306"
"972","Manettia arboricola Lorence","2","5.688116","0.013408","0.009481","3.7e-05","Manettia arboricola Lorence","2","8.112413","0.271995","0.19233","0.069706","Manettia arboricola Lorence","2","7.344302","0.074453","0.052646","0.005669","Manettia arboricola Lorence","2","9.683186","0.110456","0.078104","0.075653"
"973","Manettia asclepiadacea Standl.","6","5.690037","0.009949","0.004062","1.2e-05","Manettia asclepiadacea Standl.","6","8.198997","0.123335","0.050351","0.023235","Manettia asclepiadacea Standl.","6","7.030031","0.040469","0.016521","0.00189","Manettia asclepiadacea Standl.","6","10.341769","0.181192","0.073971","0.025218"
"974","Manettia asperifolia Standl.","1","5.69491",NA,NA,"7.4e-05","Manettia asperifolia Standl.","1","7.388328",NA,NA,"0.139413","Manettia asperifolia Standl.","1","7.46049",NA,NA,"0.011337","Manettia asperifolia Standl.","1","9.086703",NA,NA,"0.151306"
"975","Manettia barbata Oerst.","5","5.682755","0.016605","0.007426","1.5e-05","Manettia barbata Oerst.","5","7.556708","0.829427","0.370931","0.027883","Manettia barbata Oerst.","5","7.313825","0.200904","0.089847","0.002267","Manettia barbata Oerst.","5","9.41617","0.827369","0.370011","0.030261"
"976","Manettia beyrichiana K.Schum.","4","5.684315","0.008855","0.004428","1.8e-05","Manettia beyrichiana K.Schum.","4","7.300178","0.191059","0.09553","0.034853","Manettia beyrichiana K.Schum.","4","7.165502","0.050508","0.025254","0.002834","Manettia beyrichiana K.Schum.","4","9.219036","0.140588","0.070294","0.037827"
"977","Manettia calycosa Griseb.","24","5.685438","0.009006","0.001838","3e-06","Manettia calycosa Griseb.","24","7.521376","0.408955","0.083478","0.005809","Manettia calycosa Griseb.","24","7.3272","0.105823","0.021601","0.000472","Manettia calycosa Griseb.","24","9.337431","0.453323","0.092534","0.006304"
"978","Manettia campanulacea Standl.","1","5.678294",NA,NA,"7.4e-05","Manettia campanulacea Standl.","1","7.30317",NA,NA,"0.139413","Manettia campanulacea Standl.","1","7.072422",NA,NA,"0.011337","Manettia campanulacea Standl.","1","9.561772",NA,NA,"0.151306"
"979","Manettia canescens K.Schum.","2","5.640053","0.017836","0.012612","3.7e-05","Manettia canescens K.Schum.","2","6.755307","0.080665","0.057039","0.069706","Manettia canescens K.Schum.","2","6.836457","0.243313","0.172048","0.005669","Manettia canescens K.Schum.","2","8.987581","0.261712","0.185058","0.075653"
"980","Manettia chrysoderma Sprague","1","5.690866",NA,NA,"7.4e-05","Manettia chrysoderma Sprague","1","7.275172",NA,NA,"0.139413","Manettia chrysoderma Sprague","1","7.317876",NA,NA,"0.011337","Manettia chrysoderma Sprague","1","8.984067",NA,NA,"0.151306"
"981","Manettia cinchonarum Standl. ex Steyerm.","2","5.6793","0.008696","0.006149","3.7e-05","Manettia cinchonarum Standl. ex Steyerm.","2","7.596885","0.210083","0.148551","0.069706","Manettia cinchonarum Standl. ex Steyerm.","2","7.269043","0.030052","0.02125","0.005669","Manettia cinchonarum Standl. ex Steyerm.","2","9.636087","0.103705","0.073331","0.075653"
"982","Manettia coccocypseloides Wernham","16","5.66789","0.012297","0.003074","5e-06","Manettia coccocypseloides Wernham","16","7.552837","0.347893","0.086973","0.008713","Manettia coccocypseloides Wernham","16","7.155141","0.093781","0.023445","0.000709","Manettia coccocypseloides Wernham","16","9.581043","0.243926","0.060982","0.009457"
"983","Manettia coerulea Alain","1","5.664868",NA,NA,"7.4e-05","Manettia coerulea Alain","1","7.330405",NA,NA,"0.139413","Manettia coerulea Alain","1","7.297091",NA,NA,"0.011337","Manettia coerulea Alain","1","9.311271",NA,NA,"0.151306"
"984","Manettia congestoides Wernham","3","5.686918","0.001529","0.000883","2.5e-05","Manettia congestoides Wernham","3","7.288743","0.21445","0.123813","0.046471","Manettia congestoides Wernham","3","7.199551","0.033628","0.019415","0.003779","Manettia congestoides Wernham","3","9.188396","0.147165","0.084966","0.050435"
"985","Manettia cordifolia Mart.","146","5.689299","0.010145","0.00084","1e-06","Manettia cordifolia Mart.","146","7.141047","0.397305","0.032881","0.000955","Manettia cordifolia Mart.","146","7.32829","0.114263","0.009456","7.8e-05","Manettia cordifolia Mart.","146","9.039511","0.438468","0.036288","0.001036"
"986","Manettia corticifer Wernham","11","5.662482","0.015875","0.004786","7e-06","Manettia corticifer Wernham","11","7.452428","0.587725","0.177206","0.012674","Manettia corticifer Wernham","11","7.098624","0.149294","0.045014","0.001031","Manettia corticifer Wernham","11","9.558868","0.409977","0.123613","0.013755"
"987","Manettia cryptantha Standl.","2","5.683744","0.004809","0.0034","3.7e-05","Manettia cryptantha Standl.","2","7.634247","0.304716","0.215467","0.069706","Manettia cryptantha Standl.","2","7.315726","0.057352","0.040554","0.005669","Manettia cryptantha Standl.","2","9.697902","0.096069","0.067931","0.075653"
"988","Manettia discolor Standl. ex Steyerm.","1","5.644563",NA,NA,"7.4e-05","Manettia discolor Standl. ex Steyerm.","1","7.575072",NA,NA,"0.139413","Manettia discolor Standl. ex Steyerm.","1","6.821107",NA,NA,"0.011337","Manettia discolor Standl. ex Steyerm.","1","10.077651",NA,NA,"0.151306"
"989","Manettia divaricata Wernham","17","5.690757","0.007986","0.001937","4e-06","Manettia divaricata Wernham","17","7.710278","0.390773","0.094776","0.008201","Manettia divaricata Wernham","17","7.123559","0.079913","0.019382","0.000667","Manettia divaricata Wernham","17","9.915409","0.414525","0.100537","0.0089"
"990","Manettia domingensis Sprague","1","5.65126",NA,NA,"7.4e-05","Manettia domingensis Sprague","1","7.205635",NA,NA,"0.139413","Manettia domingensis Sprague","1","7.21891",NA,NA,"0.011337","Manettia domingensis Sprague","1","9.462732",NA,NA,"0.151306"
"991","Manettia evenia Sprague","4","5.645127","0.012068","0.006034","1.8e-05","Manettia evenia Sprague","4","7.251514","0.460905","0.230453","0.034853","Manettia evenia Sprague","4","6.867476","0.156102","0.078051","0.002834","Manettia evenia Sprague","4","9.553467","0.171494","0.085747","0.037827"
"992","Manettia fiebrigii Standl.","4","5.653334","0.009223","0.004612","1.8e-05","Manettia fiebrigii Standl.","4","7.199437","0.267425","0.133713","0.034853","Manettia fiebrigii Standl.","4","7.320706","0.063352","0.031676","0.002834","Manettia fiebrigii Standl.","4","8.66507","0.21245","0.106225","0.037827"
"993","Manettia fimbriata Cham. & Schltdl.","1","5.692216",NA,NA,"7.4e-05","Manettia fimbriata Cham. & Schltdl.","1","7.270313",NA,NA,"0.139413","Manettia fimbriata Cham. & Schltdl.","1","7.239933",NA,NA,"0.011337","Manettia fimbriata Cham. & Schltdl.","1","8.902183",NA,NA,"0.151306"
"994","Manettia flexilis Brandegee","4","5.673686","0.01332","0.00666","1.8e-05","Manettia flexilis Brandegee","4","8.0495","0.198763","0.099382","0.034853","Manettia flexilis Brandegee","4","7.261788","0.158968","0.079484","0.002834","Manettia flexilis Brandegee","4","9.855364","0.27387","0.136935","0.037827"
"995","Manettia glaziovii Wernham","2","5.656159","0.005438","0.003845","3.7e-05","Manettia glaziovii Wernham","2","7.699344","0.032999","0.023334","0.069706","Manettia glaziovii Wernham","2","7.013914","0.002544","0.001799","0.005669","Manettia glaziovii Wernham","2","9.829158","0.126383","0.089366","0.075653"
"996","Manettia gracilis Cham. & Schltdl.","7","5.684493","0.008912","0.003368","1.1e-05","Manettia gracilis Cham. & Schltdl.","7","7.261512","0.17493","0.066117","0.019916","Manettia gracilis Cham. & Schltdl.","7","7.240907","0.123711","0.046758","0.00162","Manettia gracilis Cham. & Schltdl.","7","9.167788","0.259199","0.097968","0.021615"
"997","Manettia leucantha K.Krause","2","5.688988","0.008851","0.006259","3.7e-05","Manettia leucantha K.Krause","2","8.017958","0.313814","0.2219","0.069706","Manettia leucantha K.Krause","2","7.183938","0.076141","0.05384","0.005669","Manettia leucantha K.Krause","2","9.726117","0.15064","0.106519","0.075653"
"998","Manettia lobbii Wernham","6","5.666976","0.018497","0.007551","1.2e-05","Manettia lobbii Wernham","6","6.970324","0.733807","0.299575","0.023235","Manettia lobbii Wernham","6","7.135945","0.124981","0.051023","0.00189","Manettia lobbii Wernham","6","8.885526","0.962922","0.393111","0.025218"
"999","Manettia locuples Standl. ex Steyerm.","2","5.667412","0.014421","0.010197","3.7e-05","Manettia locuples Standl. ex Steyerm.","2","7.968896","0.946248","0.669098","0.069706","Manettia locuples Standl. ex Steyerm.","2","7.172353","0.118715","0.083944","0.005669","Manettia locuples Standl. ex Steyerm.","2","9.779369","0.285024","0.201542","0.075653"
"1000","Manettia longicalycina Dwyer & Lorence","1","5.687484",NA,NA,"7.4e-05","Manettia longicalycina Dwyer & Lorence","1","7.653495",NA,NA,"0.139413","Manettia longicalycina Dwyer & Lorence","1","7.375256",NA,NA,"0.011337","Manettia longicalycina Dwyer & Lorence","1","9.589393",NA,NA,"0.151306"
"1001","Manettia longipedicellata C.M.Taylor","2","5.701947","0","0","3.7e-05","Manettia longipedicellata C.M.Taylor","2","8.382361","0.091696","0.064839","0.069706","Manettia longipedicellata C.M.Taylor","2","7.409437","0.002997","0.002119","0.005669","Manettia longipedicellata C.M.Taylor","2","9.977947","0.041903","0.02963","0.075653"
"1002","Manettia meridensis K.Schum.","4","5.676923","0.021453","0.010726","1.8e-05","Manettia meridensis K.Schum.","4","7.452442","0.386272","0.193136","0.034853","Manettia meridensis K.Schum.","4","7.300147","0.171266","0.085633","0.002834","Manettia meridensis K.Schum.","4","9.202856","0.380411","0.190206","0.037827"
"1003","Manettia microphylla Lorence & Dwyer","5","5.681214","0.014475","0.006473","1.5e-05","Manettia microphylla Lorence & Dwyer","5","8.01498","0.841002","0.376108","0.027883","Manettia microphylla Lorence & Dwyer","5","7.306183","0.107076","0.047886","0.002267","Manettia microphylla Lorence & Dwyer","5","9.472338","0.471705","0.210953","0.030261"
"1004","Manettia modica Standl.","2","5.660701","0.000492","0.000348","3.7e-05","Manettia modica Standl.","2","6.844418","0.204944","0.144917","0.069706","Manettia modica Standl.","2","7.145764","0.049593","0.035068","0.005669","Manettia modica Standl.","2","9.120052","0.048283","0.034141","0.075653"
"1005","Manettia pearcei Wernham","10","5.684295","0.012162","0.003846","7e-06","Manettia pearcei Wernham","10","7.067264","0.407811","0.128961","0.013941","Manettia pearcei Wernham","10","7.344464","0.126138","0.039888","0.001134","Manettia pearcei Wernham","10","8.950614","0.483936","0.153034","0.015131"
"1006","Manettia pectinata Sprague","6","5.677448","0.019638","0.008017","1.2e-05","Manettia pectinata Sprague","6","7.777632","0.518768","0.211786","0.023235","Manettia pectinata Sprague","6","7.243296","0.180219","0.073574","0.00189","Manettia pectinata Sprague","6","9.655507","0.641536","0.261906","0.025218"
"1007","Manettia pichinchensis Wernham","2","5.639566","0.011561","0.008175","3.7e-05","Manettia pichinchensis Wernham","2","7.083858","0.121993","0.086262","0.069706","Manettia pichinchensis Wernham","2","6.913878","0.138929","0.098238","0.005669","Manettia pichinchensis Wernham","2","9.116685","0.044643","0.031567","0.075653"
"1008","Manettia poliodes Standl.","2","5.649486","0.007963","0.005631","3.7e-05","Manettia poliodes Standl.","2","7.134969","0.272677","0.192812","0.069706","Manettia poliodes Standl.","2","7.208079","0.024611","0.017403","0.005669","Manettia poliodes Standl.","2","8.775552","0.461632","0.326423","0.075653"
"1009","Manettia pubescens Cham. & Schltdl.","8","5.685405","0.002024","0.000716","9e-06","Manettia pubescens Cham. & Schltdl.","8","7.149501","0.352877","0.124761","0.017427","Manettia pubescens Cham. & Schltdl.","8","7.216979","0.048494","0.017145","0.001417","Manettia pubescens Cham. & Schltdl.","8","9.165142","0.290586","0.102738","0.018913"
"1010","Manettia racemosa Ruiz & Pav.","9","5.684177","0.020082","0.006694","8e-06","Manettia racemosa Ruiz & Pav.","9","7.711753","0.39626","0.132087","0.01549","Manettia racemosa Ruiz & Pav.","9","7.112723","0.078163","0.026054","0.00126","Manettia racemosa Ruiz & Pav.","9","9.751688","0.342003","0.114001","0.016812"
"1011","Manettia reclinata L.","82","5.693693","0.007379","0.000815","1e-06","Manettia reclinata L.","82","7.786621","0.395315","0.043655","0.0017","Manettia reclinata L.","82","7.349368","0.140959","0.015566","0.000138","Manettia reclinata L.","82","9.627656","0.407802","0.045034","0.001845"
"1012","Manettia recurva Sprague","7","5.648303","0.014711","0.00556","1.1e-05","Manettia recurva Sprague","7","7.373531","0.382978","0.144752","0.019916","Manettia recurva Sprague","7","6.87619","0.186721","0.070574","0.00162","Manettia recurva Sprague","7","9.49608","0.311355","0.117681","0.021615"
"1013","Manettia riedelii Wernham","1","5.685449",NA,NA,"7.4e-05","Manettia riedelii Wernham","1","7.069874",NA,NA,"0.139413","Manettia riedelii Wernham","1","7.137278",NA,NA,"0.011337","Manettia riedelii Wernham","1","9.246865",NA,NA,"0.151306"
"1014","Manettia rojasiana Chodat & Hassl.","4","5.693135","0.004678","0.002339","1.8e-05","Manettia rojasiana Chodat & Hassl.","4","7.131603","0.109246","0.054623","0.034853","Manettia rojasiana Chodat & Hassl.","4","7.425623","0.022096","0.011048","0.002834","Manettia rojasiana Chodat & Hassl.","4","9.019265","0.095","0.0475","0.037827"
"1015","Manettia sararensis Standl. ex Steyerm.","2","5.691189","0.007638","0.005401","3.7e-05","Manettia sararensis Standl. ex Steyerm.","2","7.962533","0.054903","0.038822","0.069706","Manettia sararensis Standl. ex Steyerm.","2","7.337249","0.036813","0.026031","0.005669","Manettia sararensis Standl. ex Steyerm.","2","9.747652","0.088486","0.062569","0.075653"
"1016","Manettia smithii Sprague","3","5.691322","0.01794","0.010358","2.5e-05","Manettia smithii Sprague","3","7.625687","0.45035","0.26001","0.046471","Manettia smithii Sprague","3","7.437502","0.171931","0.099264","0.003779","Manettia smithii Sprague","3","9.351497","0.932854","0.538584","0.050435"
"1017","Manettia suratensis Standl.","3","5.679647","0.006334","0.003657","2.5e-05","Manettia suratensis Standl.","3","7.462441","0.160652","0.092752","0.046471","Manettia suratensis Standl.","3","7.266652","0.148459","0.085713","0.003779","Manettia suratensis Standl.","3","9.440955","0.299932","0.173166","0.050435"
"1018","Manettia thysanophora Wernham","7","5.671801","0.012992","0.004911","1.1e-05","Manettia thysanophora Wernham","7","6.960526","0.319003","0.120572","0.019916","Manettia thysanophora Wernham","7","7.192943","0.083705","0.031638","0.00162","Manettia thysanophora Wernham","7","9.078292","0.284618","0.107575","0.021615"
"1019","Manettia tomentulosa Standl.","2","5.686031","0.019673","0.013911","3.7e-05","Manettia tomentulosa Standl.","2","7.104425","0.521342","0.368644","0.069706","Manettia tomentulosa Standl.","2","7.255308","0.05044","0.035666","0.005669","Manettia tomentulosa Standl.","2","9.326741","0.239539","0.16938","0.075653"
"1020","Manettia toroi Standl.","1","5.6666",NA,NA,"7.4e-05","Manettia toroi Standl.","1","6.822197",NA,NA,"0.139413","Manettia toroi Standl.","1","7.149132",NA,NA,"0.011337","Manettia toroi Standl.","1","9.39091",NA,NA,"0.151306"
"1021","Manettia trianae Wernham","9","5.654234","0.012262","0.004087","8e-06","Manettia trianae Wernham","9","7.3066","0.403529","0.13451","0.01549","Manettia trianae Wernham","9","7.001124","0.143629","0.047876","0.00126","Manettia trianae Wernham","9","9.362109","0.263706","0.087902","0.016812"
"1022","Manettia umbellata Ruiz & Pav.","1","5.667291",NA,NA,"7.4e-05","Manettia umbellata Ruiz & Pav.","1","7.665285",NA,NA,"0.139413","Manettia umbellata Ruiz & Pav.","1","7.153834",NA,NA,"0.011337","Manettia umbellata Ruiz & Pav.","1","9.220489",NA,NA,"0.151306"
"1023","Manettia veronicoides Standl.","6","5.666685","0.008482","0.003463","1.2e-05","Manettia veronicoides Standl.","6","7.250736","0.517507","0.211271","0.023235","Manettia veronicoides Standl.","6","7.215822","0.060177","0.024567","0.00189","Manettia veronicoides Standl.","6","9.251977","0.370641","0.151314","0.025218"
"1024","Manettia verticillata Wernham","3","5.669226","0.008215","0.004743","2.5e-05","Manettia verticillata Wernham","3","7.481688","0.236353","0.136458","0.046471","Manettia verticillata Wernham","3","7.034362","0.031076","0.017942","0.003779","Manettia verticillata Wernham","3","9.496314","0.207074","0.119554","0.050435"
"1025","Manettia weberbaueri K.Krause","2","5.668153","0.002687","0.0019","3.7e-05","Manettia weberbaueri K.Krause","2","6.131951","0.343758","0.243074","0.069706","Manettia weberbaueri K.Krause","2","7.281186","0.02823","0.019962","0.005669","Manettia weberbaueri K.Krause","2","8.336003","0.540701","0.382333","0.075653"
"1026","Morinda royoc L.","32","5.699657","0.002412","0.000426","2e-06","Morinda royoc L.","32","7.312746","0.374569","0.066215","0.004357","Morinda royoc L.","32","7.4944","0.046251","0.008176","0.000354","Morinda royoc L.","32","9.057723","0.42353","0.07487","0.004728"
"1027","Sabicea amazonensis Wernham","29","5.697122","0.004975","0.000924","3e-06","Sabicea amazonensis Wernham","29","7.921612","0.212557","0.039471","0.004807","Sabicea amazonensis Wernham","29","7.222676","0.101524","0.018853","0.000391","Sabicea amazonensis Wernham","29","9.877028","0.199817","0.037105","0.005217"
"1028","Sabicea aristeguietae Steyerm.","3","5.689851","0.002112","0.001219","2.5e-05","Sabicea aristeguietae Steyerm.","3","7.940136","0.564554","0.325945","0.046471","Sabicea aristeguietae Steyerm.","3","7.315767","0.060277","0.034801","0.003779","Sabicea aristeguietae Steyerm.","3","9.719829","0.594692","0.343346","0.050435"
"1029","Sabicea aspera Aubl.","28","5.699364","0.002925","0.000553","3e-06","Sabicea aspera Aubl.","28","7.677217","0.274085","0.051797","0.004979","Sabicea aspera Aubl.","28","7.320903","0.074448","0.014069","0.000405","Sabicea aspera Aubl.","28","9.571602","0.246907","0.046661","0.005404"
"1030","Sabicea bariensis Steyerm.","1","5.696926",NA,NA,"7.4e-05","Sabicea bariensis Steyerm.","1","7.876638",NA,NA,"0.139413","Sabicea bariensis Steyerm.","1","7.216709",NA,NA,"0.011337","Sabicea bariensis Steyerm.","1","9.968479",NA,NA,"0.151306"
"1031","Sabicea boliviensis Wernham","1","5.676925",NA,NA,"7.4e-05","Sabicea boliviensis Wernham","1","6.481577",NA,NA,"0.139413","Sabicea boliviensis Wernham","1","7.33106",NA,NA,"0.011337","Sabicea boliviensis Wernham","1","8.936035",NA,NA,"0.151306"
"1032","Sabicea brachycalyx Steyerm.","12","5.699017","0.003086","0.000891","6e-06","Sabicea brachycalyx Steyerm.","12","7.823041","0.226343","0.06534","0.011618","Sabicea brachycalyx Steyerm.","12","7.358439","0.084402","0.024365","0.000945","Sabicea brachycalyx Steyerm.","12","9.687753","0.232507","0.067119","0.012609"
"1033","Sabicea burchellii Wernham","2","5.701278","0.002363","0.001671","3.7e-05","Sabicea burchellii Wernham","2","7.43884","0.07231","0.051131","0.069706","Sabicea burchellii Wernham","2","7.340734","0.020178","0.014268","0.005669","Sabicea burchellii Wernham","2","9.305507","0.146516","0.103602","0.075653"
"1034","Sabicea camporum Sprague","5","5.691738","0.01353","0.006051","1.5e-05","Sabicea camporum Sprague","5","7.728702","0.233431","0.104394","0.027883","Sabicea camporum Sprague","5","7.246948","0.216913","0.097006","0.002267","Sabicea camporum Sprague","5","9.631056","0.352907","0.157825","0.030261"
"1035","Sabicea chocoana C.M.Taylor","5","5.698794","0.004755","0.002127","1.5e-05","Sabicea chocoana C.M.Taylor","5","7.921403","0.230815","0.103224","0.027883","Sabicea chocoana C.M.Taylor","5","7.390981","0.021611","0.009665","0.002267","Sabicea chocoana C.M.Taylor","5","9.821824","0.19831","0.088687","0.030261"
"1036","Sabicea cinerea Aubl.","27","5.695046","0.007289","0.001403","3e-06","Sabicea cinerea Aubl.","27","7.346347","0.374062","0.071988","0.005163","Sabicea cinerea Aubl.","27","7.33298","0.095289","0.018338","0.00042","Sabicea cinerea Aubl.","27","9.215581","0.360687","0.069414","0.005604"
"1037","Sabicea cuneata Rusby","1","5.673839",NA,NA,"7.4e-05","Sabicea cuneata Rusby","1","7.500529",NA,NA,"0.139413","Sabicea cuneata Rusby","1","7.333676",NA,NA,"0.011337","Sabicea cuneata Rusby","1","9.101306",NA,NA,"0.151306"
"1038","Sabicea erecta Rusby","6","5.694394","0.005287","0.002158","1.2e-05","Sabicea erecta Rusby","6","7.605522","0.327906","0.133867","0.023235","Sabicea erecta Rusby","6","7.320561","0.086936","0.035491","0.00189","Sabicea erecta Rusby","6","9.598704","0.278686","0.113773","0.025218"
"1039","Sabicea glabrescens Benth.","13","5.697486","0.003942","0.001093","6e-06","Sabicea glabrescens Benth.","13","7.727369","0.293829","0.081494","0.010724","Sabicea glabrescens Benth.","13","7.375489","0.042258","0.01172","0.000872","Sabicea glabrescens Benth.","13","9.426124","0.126106","0.034976","0.011639"
"1040","Sabicea grandifolia Steyerm.","1","5.696254",NA,NA,"7.4e-05","Sabicea grandifolia Steyerm.","1","8.092239",NA,NA,"0.139413","Sabicea grandifolia Steyerm.","1","7.215975",NA,NA,"0.011337","Sabicea grandifolia Steyerm.","1","10.055393",NA,NA,"0.151306"
"1041","Sabicea grisea Cham. & Schltdl.","19","5.696284","0.006977","0.001601","4e-06","Sabicea grisea Cham. & Schltdl.","19","7.114423","0.32928","0.075542","0.007338","Sabicea grisea Cham. & Schltdl.","19","7.358189","0.073137","0.016779","0.000597","Sabicea grisea Cham. & Schltdl.","19","8.990852","0.352641","0.080901","0.007963"
"1042","Sabicea humilis S.Moore","9","5.6943","0.005177","0.001726","8e-06","Sabicea humilis S.Moore","9","7.482126","0.148064","0.049355","0.01549","Sabicea humilis S.Moore","9","7.330709","0.047523","0.015841","0.00126","Sabicea humilis S.Moore","9","9.293037","0.128829","0.042943","0.016812"
