"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"172","Philodendron huaynacapacense Croat","7","23.542857","2.103059","0.794882","1.233275","Philodendron huaynacapacense Croat","7","2117.571429","695.867051","263.013023","153044.537843","Philodendron huaynacapacense Croat","7","1498.571429","168.84693","63.818141","3685.353941","Philodendron huaynacapacense Croat","7","15485.714286","4401.769558","1663.712511","6515232.409327"
"173","Philodendron immixtum Croat","3","26.3","0.458258","0.264575","2.877642","Philodendron immixtum Croat","3","3916.333333","1869.974421","1079.630235","357103.921633","Philodendron immixtum Croat","2","1678","32.526912","23","12898.738794","Philodendron immixtum Croat","2","12570.5","2034.346209","1438.5","22803313.432646"
"174","Philodendron inaequilaterum Liebm.","102","23.998039","2.268815","0.224646","0.084637","Philodendron inaequilaterum Liebm.","102","2443.235294","1049.986536","103.964159","10503.056519","Philodendron inaequilaterum Liebm.","100","1561.64","235.868116","23.586812","257.974776","Philodendron inaequilaterum Liebm.","100","16454.31","7999.515423","799.951542","456066.268653"
"175","Philodendron jacquinii Schott","51","24.507843","2.536284","0.355151","0.169273","Philodendron jacquinii Schott","51","1806.372549","723.247453","101.2749","21006.113037","Philodendron jacquinii Schott","50","1775.12","108.796879","15.386202","515.949552","Philodendron jacquinii Schott","50","10301.32","4296.419978","607.60554","912132.537306"
"176","Philodendron jodavisianum G.S.Bunting","15","23.966667","2.608411","0.673489","0.575528","Philodendron jodavisianum G.S.Bunting","15","3229.133333","712.682946","184.013945","71420.784327","Philodendron jodavisianum G.S.Bunting","14","1598.571429","115.313429","30.81881","1842.676971","Philodendron jodavisianum G.S.Bunting","14","20128.142857","6077.140647","1624.184157","3257616.204664"
"177","Philodendron krauseanum Steyerm.","2","22.1","4.101219","2.9","4.316462","Philodendron krauseanum Steyerm.","2","2897.5","41.7193","29.5","535655.882449","Philodendron krauseanum Steyerm.","2","1234.5","91.216775","64.5","12898.738794","Philodendron krauseanum Steyerm.","2","22993.5","4010.002556","2835.5","22803313.432646"
"178","Philodendron lazorii Croat","2","24","3.252691","2.3","4.316462","Philodendron lazorii Croat","2","3025","640.638744","453","535655.882449","Philodendron lazorii Croat","2","1636.5","103.944697","73.5","12898.738794","Philodendron lazorii Croat","2","14997","84.852814","60","22803313.432646"
"179","Philodendron lechlerianum Schott","23","21.03913","5.182816","1.080692","0.375345","Philodendron lechlerianum Schott","23","2444.608696","1310.902421","273.34205","46578.772387","Philodendron lechlerianum Schott","23","1359.913043","190.200113","39.659465","1121.62946","Philodendron lechlerianum Schott","23","17431.478261","9922.850364","2069.057329","1982896.82023"
"180","Philodendron lentii Croat & Grayum","3","19.566667","1.450287","0.837324","2.877642","Philodendron lentii Croat & Grayum","3","2729","176.193076","101.72512","357103.921633","Philodendron lentii Croat & Grayum","3","1448","98.807894","57.046764","8599.159196","Philodendron lentii Croat & Grayum","3","20605.333333","3743.736681","2161.447381","15202208.955097"
"181","Philodendron liesneri G.S.Bunting","1","24.6",NA,NA,"8.632925","Philodendron liesneri G.S.Bunting","1","3194",NA,NA,"1071311.764898","Philodendron liesneri G.S.Bunting","1","1396",NA,NA,"25797.477588","Philodendron liesneri G.S.Bunting","1","22870",NA,NA,"45606626.865292"
"182","Philodendron ligulatum Schott","12","23.4","2.072767","0.598356","0.71941","Philodendron ligulatum Schott","12","3227.75","1328.605087","383.535252","89275.980408","Philodendron ligulatum Schott","12","1558.583333","93.320034","26.939173","2149.789799","Philodendron ligulatum Schott","12","19667.333333","6120.703856","1766.895009","3800552.238774"
"183","Philodendron lindenii Schott","7","22.471429","2.58503","0.97705","1.233275","Philodendron lindenii Schott","7","1420","454.543727","171.80138","153044.537843","Philodendron lindenii Schott","7","1604.142857","150.193684","56.767877","3685.353941","Philodendron lindenii Schott","7","7963.714286","1694.088025","640.305088","6515232.409327"
"184","Philodendron linnaei Kunth","86","24.945349","1.342487","0.144764","0.100383","Philodendron linnaei Kunth","86","2529.023256","706.92935","76.230152","12457.113545","Philodendron linnaei Kunth","86","1433.127907","171.100232","18.450213","299.97067","Philodendron linnaei Kunth","86","17709.430233","5456.869964","588.429421","530309.614713"
"185","Philodendron longistilum K.Krause","7","25.114286","0.380476","0.143806","1.233275","Philodendron longistilum K.Krause","7","2434.142857","713.641","269.730944","153044.537843","Philodendron longistilum K.Krause","7","1259.857143","55.669946","21.041262","3685.353941","Philodendron longistilum K.Krause","7","19185.857143","4170.51837","1576.307778","6515232.409327"
"186","Philodendron macroglossum Schott","3","23.033333","1.36504","0.788106","2.877642","Philodendron macroglossum Schott","3","1225.333333","578.546743","334.024118","357103.921633","Philodendron macroglossum Schott","3","1675.333333","45.522888","26.282652","8599.159196","Philodendron macroglossum Schott","3","6564.666667","267.701949","154.557792","15202208.955097"
"187","Philodendron madronense Croat","1","25.6",NA,NA,"8.632925","Philodendron madronense Croat","1","2479",NA,NA,"1071311.764898","Philodendron madronense Croat","1","1659",NA,NA,"25797.477588","Philodendron madronense Croat","1","16473",NA,NA,"45606626.865292"
"188","Philodendron mawarinumae G.S.Bunting","4","24.925","0.596518","0.298259","2.158231","Philodendron mawarinumae G.S.Bunting","4","2260.25","641.060255","320.530128","267827.941225","Philodendron mawarinumae G.S.Bunting","4","1375.75","167.141407","83.570703","6449.369397","Philodendron mawarinumae G.S.Bunting","4","18147","4013.695305","2006.847653","11401656.716323"
"189","Philodendron mayoi E.G.Gonç.","6","23.45","1.560449","0.637051","1.438821","Philodendron mayoi E.G.Gonç.","6","1312.166667","93.386116","38.124722","178551.960816","Philodendron mayoi E.G.Gonç.","6","1573.666667","37.484219","15.302868","4299.579598","Philodendron mayoi E.G.Gonç.","6","9635.666667","557.416421","227.564301","7601104.477549"
"190","Philodendron megalophyllum Schott","84","24.113095","2.345351","0.255899","0.102773","Philodendron megalophyllum Schott","84","2286.809524","958.737303","104.606816","12753.711487","Philodendron megalophyllum Schott","84","1395.97619","177.025284","19.315042","307.112828","Philodendron megalophyllum Schott","84","16745.452381","7199.801076","785.5627","542936.034111"
"191","Philodendron mexicanum Engl.","11","22.254545","3.264464","0.984273","0.784811","Philodendron mexicanum Engl.","11","2079.909091","634.455901","191.295652","97391.978627","Philodendron mexicanum Engl.","11","1726.818182","80.518095","24.277119","2345.225235","Philodendron mexicanum Engl.","11","12576.454545","5633.622678","1698.601148","4146056.987754"
"192","Philodendron micranthum Poepp. ex Schott","16","24.34375","0.985203","0.246301","0.539558","Philodendron micranthum Poepp. ex Schott","16","2998.25","1141.296543","285.324136","66956.985306","Philodendron micranthum Poepp. ex Schott","16","1229.8125","104.348914","26.087228","1612.342349","Philodendron micranthum Poepp. ex Schott","16","23934.875","6949.719993","1737.429998","2850414.179081"
"193","Philodendron millerianum Nadruz & Sakur.","1","19.4",NA,NA,"8.632925","Philodendron millerianum Nadruz & Sakur.","1","1353",NA,NA,"1071311.764898","Philodendron millerianum Nadruz & Sakur.","1","1154",NA,NA,"25797.477588","Philodendron millerianum Nadruz & Sakur.","1","11541",NA,NA,"45606626.865292"
"194","Philodendron multinervum G.S.Bunting","1","21.9",NA,NA,"8.632925","Philodendron multinervum G.S.Bunting","1","1872",NA,NA,"1071311.764898","Philodendron multinervum G.S.Bunting","1","1475",NA,NA,"25797.477588","Philodendron multinervum G.S.Bunting","1","20229",NA,NA,"45606626.865292"
"195","Philodendron myrmecophilum Engl.","18","25.877778","0.551528","0.129996","0.479607","Philodendron myrmecophilum Engl.","18","2010.444444","477.885197","112.638621","59517.320272","Philodendron myrmecophilum Engl.","18","1500.777778","141.659308","33.389419","1433.193199","Philodendron myrmecophilum Engl.","18","14136.944444","3822.579841","900.990709","2533701.492516"
"196","Philodendron obliquifolium Engl.","1","18.6",NA,NA,"8.632925","Philodendron obliquifolium Engl.","1","1447",NA,NA,"1071311.764898","Philodendron obliquifolium Engl.","1","1160",NA,NA,"25797.477588","Philodendron obliquifolium Engl.","1","11455",NA,NA,"45606626.865292"
"197","Philodendron opacum Croat & Grayum","15","24.666667","1.730263","0.446752","0.575528","Philodendron opacum Croat & Grayum","15","3386.933333","1303.753398","336.62768","71420.784327","Philodendron opacum Croat & Grayum","14","1583","146.846335","39.246334","1842.676971","Philodendron opacum Croat & Grayum","14","21110.928571","11234.883981","3002.649046","3257616.204664"
"198","Philodendron orionis G.S.Bunting","2","20.7","3.11127","2.2","4.316462","Philodendron orionis G.S.Bunting","2","1345.5","130.814755","92.5","535655.882449","Philodendron orionis G.S.Bunting","2","1518.5","27.577164","19.5","12898.738794","Philodendron orionis G.S.Bunting","2","7959","1999.697977","1414","22803313.432646"
"199","Philodendron ornatum Schott","94","23.054255","2.91373","0.300528","0.09184","Philodendron ornatum Schott","94","2343.053191","896.519331","92.468909","11396.933669","Philodendron ornatum Schott","94","1425.723404","173.358191","17.880532","274.441251","Philodendron ornatum Schott","94","16244.893617","6782.652018","699.57714","485176.881546"
"200","Philodendron peperomioides G.S.Bunting","1","22.9",NA,NA,"8.632925","Philodendron peperomioides G.S.Bunting","1","2759",NA,NA,"1071311.764898","Philodendron peperomioides G.S.Bunting","1","1689",NA,NA,"25797.477588","Philodendron peperomioides G.S.Bunting","1","13370",NA,NA,"45606626.865292"
"201","Philodendron phlebodes G.S.Bunting","3","25.1","0.43589","0.251661","2.877642","Philodendron phlebodes G.S.Bunting","3","3237.666667","831.946112","480.324312","357103.921633","Philodendron phlebodes G.S.Bunting","3","1413","152.502459","88.047336","8599.159196","Philodendron phlebodes G.S.Bunting","3","22749.666667","6239.035689","3602.108935","15202208.955097"
"202","Philodendron placidum Schott","8","24.475","1.087264","0.384406","1.079116","Philodendron placidum Schott","8","2632.125","871.173664","308.006403","133913.970612","Philodendron placidum Schott","8","1555.25","42.944316","15.183109","3224.684699","Philodendron placidum Schott","8","15010.75","4428.291697","1565.637544","5700828.358161"
"203","Philodendron platypetiolatum Madison","13","24.523077","2.487018","0.689775","0.664071","Philodendron platypetiolatum Madison","13","3720.153846","1496.324655","415.00579","82408.5973","Philodendron platypetiolatum Madison","12","1588.166667","161.091636","46.50315","2149.789799","Philodendron platypetiolatum Madison","12","22888.166667","12171.84323","3513.708483","3800552.238774"
"204","Philodendron pogonocaule Madison","3","19.766667","7.123436","4.112718","2.877642","Philodendron pogonocaule Madison","3","1859","693.945963","400.649889","357103.921633","Philodendron pogonocaule Madison","3","1183","118.861264","68.624583","8599.159196","Philodendron pogonocaule Madison","3","16916.666667","8358.279269","4825.654786","15202208.955097"
"205","Philodendron popenoei Standl. & Steyerm.","6","25.1","1.637071","0.668331","1.438821","Philodendron popenoei Standl. & Steyerm.","6","2855.333333","866.326651","353.676374","178551.960816","Philodendron popenoei Standl. & Steyerm.","6","1727.166667","105.738199","43.167439","4299.579598","Philodendron popenoei Standl. & Steyerm.","6","14981.666667","5386.384229","2198.982153","7601104.477549"
"206","Philodendron pseudauriculatum Croat","11","24.490909","1.88173","0.567363","0.784811","Philodendron pseudauriculatum Croat","11","2781","1020.126365","307.579672","97391.978627","Philodendron pseudauriculatum Croat","9","1612.444444","86.667628","28.889209","2866.386399","Philodendron pseudauriculatum Croat","9","16852.333333","2745.41923","915.139743","5067402.985032"
"207","Philodendron pteropus Mart. ex Engl.","4","24.325","0.125831","0.062916","2.158231","Philodendron pteropus Mart. ex Engl.","4","3372.5","516.932942","258.466471","267827.941225","Philodendron pteropus Mart. ex Engl.","4","1247.75","114.424284","57.212142","6449.369397","Philodendron pteropus Mart. ex Engl.","4","26078.75","4448.415776","2224.207888","11401656.716323"
"208","Philodendron pulchellum Engl.","4","24.375","2.546075","1.273038","2.158231","Philodendron pulchellum Engl.","4","2555.5","680.793899","340.39695","267827.941225","Philodendron pulchellum Engl.","4","1395.75","166.185388","83.092694","6449.369397","Philodendron pulchellum Engl.","4","15256.5","1973.144614","986.572307","11401656.716323"
"209","Philodendron pulchrum G.M.Barroso","43","23.493023","3.455182","0.52691","0.200766","Philodendron pulchrum G.M.Barroso","43","3064.372093","1071.911178","163.464922","24914.227091","Philodendron pulchrum G.M.Barroso","43","1288.883721","148.920434","22.710153","599.941339","Philodendron pulchrum G.M.Barroso","43","22693","6724.781498","1025.519564","1060619.229425"
"210","Philodendron purpureoviride Engl.","13","23.176923","2.584619","0.716844","0.664071","Philodendron purpureoviride Engl.","13","3215.076923","492.366473","136.55789","82408.5973","Philodendron purpureoviride Engl.","13","1573.846154","123.843211","34.347927","1984.421353","Philodendron purpureoviride Engl.","13","19120","3148.076","873.119187","3508202.066561"
"211","Philodendron quinquelobum K.Krause","15","25.14","1.023858","0.264359","0.575528","Philodendron quinquelobum K.Krause","15","2089.533333","507.655095","131.075982","71420.784327","Philodendron quinquelobum K.Krause","15","1398.933333","107.926871","27.866598","1719.831839","Philodendron quinquelobum K.Krause","15","15429.6","3719.74344","960.433626","3040441.791019"
"212","Philodendron radiatum Schott","49","24.308163","2.359629","0.33709","0.176182","Philodendron radiatum Schott","49","2206.734694","853.356773","121.90811","21863.505406","Philodendron radiatum Schott","48","1720.041667","106.381081","15.354786","537.44745","Philodendron radiatum Schott","48","13236.0625","4945.850065","713.871967","950138.059694"
"213","Philodendron rayanum Croat & Grayum","9","24.088889","2.964981","0.988327","0.959214","Philodendron rayanum Croat & Grayum","9","3152.555556","1149.49153","383.163843","119034.640544","Philodendron rayanum Croat & Grayum","8","1568","117.501368","41.543007","3224.684699","Philodendron rayanum Croat & Grayum","8","16632.375","3201.880695","1132.035776","5700828.358161"
"214","Philodendron rhodoaxis G.S.Bunting","2","25.35","1.343503","0.95","4.316462","Philodendron rhodoaxis G.S.Bunting","2","3037","575.58492","407","535655.882449","Philodendron rhodoaxis G.S.Bunting","2","1701","4.242641","3","12898.738794","Philodendron rhodoaxis G.S.Bunting","2","18547.5","106.773124","75.5","22803313.432646"
"215","Philodendron rigidifolium K.Krause","5","24.9","1.629417","0.728697","1.726585","Philodendron rigidifolium K.Krause","5","4061.6","790.368142","353.463379","214262.35298","Philodendron rigidifolium K.Krause","5","1645.6","47.400422","21.198113","5159.495518","Philodendron rigidifolium K.Krause","5","19144.4","2380.521224","1064.601456","9121325.373058"
"216","Philodendron rojasianum Standl. & Steyerm.","4","20.525","4.271124","2.135562","2.158231","Philodendron rojasianum Standl. & Steyerm.","4","2822.25","347.312899","173.65645","267827.941225","Philodendron rojasianum Standl. & Steyerm.","4","1586.25","160.533226","80.266613","6449.369397","Philodendron rojasianum Standl. & Steyerm.","4","18652.5","6670.363333","3335.181667","11401656.716323"
"217","Philodendron roseopetiolatum Nadruz & Mayo","2","22.15","2.899138","2.05","4.316462","Philodendron roseopetiolatum Nadruz & Mayo","2","1643.5","55.861436","39.5","535655.882449","Philodendron roseopetiolatum Nadruz & Mayo","2","1287","127.279221","90","12898.738794","Philodendron roseopetiolatum Nadruz & Mayo","2","10769","3214.507427","2273","22803313.432646"
"218","Philodendron rudgeanum Schott","44","24.613636","1.725134","0.260074","0.196203","Philodendron rudgeanum Schott","44","2129.590909","599.317764","90.350552","24347.994657","Philodendron rudgeanum Schott","44","1531.136364","146.110756","22.027025","586.306309","Philodendron rudgeanum Schott","44","13371.204545","4443.124935","669.826287","1036514.246938"
"219","Philodendron ruthianum Nadruz","1","24.9",NA,NA,"8.632925","Philodendron ruthianum Nadruz","1","1264",NA,NA,"1071311.764898","Philodendron ruthianum Nadruz","1","1356",NA,NA,"25797.477588","Philodendron ruthianum Nadruz","1","8970",NA,NA,"45606626.865292"
"220","Philodendron sagittifolium Liebm.","60","22.183333","3.330454","0.42996","0.143882","Philodendron sagittifolium Liebm.","60","2751.333333","1116.806671","144.179121","17855.196082","Philodendron sagittifolium Liebm.","57","1590.824561","153.68313","20.355828","452.587326","Philodendron sagittifolium Liebm.","57","15201.877193","5911.077201","782.941302","800116.260795"
"221","Philodendron scalarinerve Croat & Grayum","20","22.345","4.847949","1.084034","0.431646","Philodendron scalarinerve Croat & Grayum","20","3934.65","2045.45695","457.378079","53565.588245","Philodendron scalarinerve Croat & Grayum","19","1338.947368","224.482237","51.499757","1357.761978","Philodendron scalarinerve Croat & Grayum","19","27941.105263","13294.822007","3050.041347","2400348.782384"
"222","Philodendron schottii K.Koch","7","24.9","1.324135","0.500476","1.233275","Philodendron schottii K.Koch","7","2958.285714","1042.995959","394.215418","153044.537843","Philodendron schottii K.Koch","7","1668.142857","41.981855","15.86765","3685.353941","Philodendron schottii K.Koch","7","17628.571429","2151.05012","813.020525","6515232.409327"
"223","Philodendron scitulum G.S.Bunting","1","16.9",NA,NA,"8.632925","Philodendron scitulum G.S.Bunting","1","2835",NA,NA,"1071311.764898","Philodendron scitulum G.S.Bunting","1","1317",NA,NA,"25797.477588","Philodendron scitulum G.S.Bunting","1","21759",NA,NA,"45606626.865292"
"224","Philodendron seguine Schott","9","22.066667","2.153486","0.717829","0.959214","Philodendron seguine Schott","9","2435.444444","735.757622","245.252541","119034.640544","Philodendron seguine Schott","9","1648.444444","151.406829","50.468943","2866.386399","Philodendron seguine Schott","9","12651.222222","4253.985536","1417.995179","5067402.985032"
"225","Philodendron simulans G.S.Bunting","1","16.9",NA,NA,"8.632925","Philodendron simulans G.S.Bunting","1","3345",NA,NA,"1071311.764898","Philodendron simulans G.S.Bunting","1","1335",NA,NA,"25797.477588","Philodendron simulans G.S.Bunting","1","22078",NA,NA,"45606626.865292"
"226","Philodendron smithii Engl.","21","23.004762","3.423664","0.747105","0.411092","Philodendron smithii Engl.","21","2334.190476","668.928892","145.972252","51014.845948","Philodendron smithii Engl.","21","1712.714286","109.941868","23.991282","1228.451314","Philodendron smithii Engl.","21","13548.666667","3565.442025","778.043236","2171744.136442"
"227","Philodendron sonderianum Schott","4","21.925","1.875056","0.937528","2.158231","Philodendron sonderianum Schott","4","1594.75","97.646898","48.823449","267827.941225","Philodendron sonderianum Schott","4","1490.5","94.88414","47.44207","6449.369397","Philodendron sonderianum Schott","4","10352.25","1099.006938","549.503469","11401656.716323"
"228","Philodendron squamicaule Croat & Grayum","6","23.766667","2.322642","0.948215","1.438821","Philodendron squamicaule Croat & Grayum","6","4260.5","2235.879581","912.794017","178551.960816","Philodendron squamicaule Croat & Grayum","6","1362","181.586343","74.132314","4299.579598","Philodendron squamicaule Croat & Grayum","6","28009.166667","11427.141382","4665.110934","7601104.477549"
"229","Philodendron squamipetiolatum Croat","10","24.99","1.410634","0.446082","0.863292","Philodendron squamipetiolatum Croat","10","4845.3","2422.94573","766.202715","107131.17649","Philodendron squamipetiolatum Croat","10","1332.4","217.731333","68.852693","2579.747759","Philodendron squamipetiolatum Croat","10","32120.6","13669.444223","4322.657809","4560662.686529"
"230","Philodendron standleyi Grayum","17","20.123529","2.412087","0.585017","0.507819","Philodendron standleyi Grayum","17","2857.176471","787.956791","191.107593","63018.339112","Philodendron standleyi Grayum","17","1633.588235","100.461472","24.365486","1517.498682","Philodendron standleyi Grayum","17","15577.235294","5384.282746","1305.880381","2682742.756782"
"231","Philodendron straminicaule Croat","4","22.475","3.274523","1.637261","2.158231","Philodendron straminicaule Croat","4","2389.5","686.189721","343.09486","267827.941225","Philodendron straminicaule Croat","4","1564.5","202.050324","101.025162","6449.369397","Philodendron straminicaule Croat","4","17258.25","6827.961061","3413.98053","11401656.716323"
"232","Philodendron strictum G.S.Bunting","22","20.963636","3.006271","0.640939","0.392406","Philodendron strictum G.S.Bunting","22","3582.909091","1490.471032","317.769492","48695.989314","Philodendron strictum G.S.Bunting","21","1431.095238","120.605101","26.318191","1228.451314","Philodendron strictum G.S.Bunting","21","20779.333333","7645.080388","1668.293313","2171744.136442"
"233","Philodendron sulcatum K.Krause","28","22.460714","3.361585","0.63528","0.308319","Philodendron sulcatum K.Krause","28","3083.785714","1652.42682","312.279316","38261.134461","Philodendron sulcatum K.Krause","27","1351.444444","207.237013","39.882782","955.462133","Philodendron sulcatum K.Krause","27","22209.888889","11171.533365","2149.962599","1689134.328344"
"234","Philodendron tatei K.Krause","1","21.8",NA,NA,"8.632925","Philodendron tatei K.Krause","1","2562",NA,NA,"1071311.764898","Philodendron tatei K.Krause","1","1476",NA,NA,"25797.477588","Philodendron tatei K.Krause","1","14931",NA,NA,"45606626.865292"
"235","Philodendron tenue K.Koch & Augustin","49","22.832653","3.018857","0.431265","0.176182","Philodendron tenue K.Koch & Augustin","49","2496.306122","1373.034887","196.147841","21863.505406","Philodendron tenue K.Koch & Augustin","48","1476.333333","226.770231","32.731463","537.44745","Philodendron tenue K.Koch & Augustin","48","15574","8433.32283","1217.245302","950138.059694"
"236","Philodendron tortum M.L.Soares & Mayo","12","25.475","0.831346","0.239989","0.71941","Philodendron tortum M.L.Soares & Mayo","12","2237.083333","354.220901","102.254766","89275.980408","Philodendron tortum M.L.Soares & Mayo","12","1345.916667","95.486751","27.564651","2149.789799","Philodendron tortum M.L.Soares & Mayo","12","15521.75","3156.467534","911.19369","3800552.238774"
"237","Philodendron toshibai M.L.Soares & Mayo","1","25.3",NA,NA,"8.632925","Philodendron toshibai M.L.Soares & Mayo","1","3445",NA,NA,"1071311.764898","Philodendron toshibai M.L.Soares & Mayo","1","1365",NA,NA,"25797.477588","Philodendron toshibai M.L.Soares & Mayo","1","25907",NA,NA,"45606626.865292"
"238","Philodendron trujilloi G.S.Bunting","9","23.866667","2.203406","0.734469","0.959214","Philodendron trujilloi G.S.Bunting","9","1576","392.129124","130.709708","119034.640544","Philodendron trujilloi G.S.Bunting","9","1615.444444","121.935548","40.645183","2866.386399","Philodendron trujilloi G.S.Bunting","9","8861.777778","2334.94094","778.313647","5067402.985032"
"239","Philodendron tuerckheimii Grayum","23","20.734783","3.738936","0.779622","0.375345","Philodendron tuerckheimii Grayum","23","2625.304348","872.763502","181.98377","46578.772387","Philodendron tuerckheimii Grayum","23","1487.782609","166.070346","34.628061","1121.62946","Philodendron tuerckheimii Grayum","23","15639.26087","5553.863473","1158.060588","1982896.82023"
"240","Philodendron tysonii Croat","4","21.925","3.263306","1.631653","2.158231","Philodendron tysonii Croat","4","2980","175.880641","87.94032","267827.941225","Philodendron tysonii Croat","4","1500.75","150.426893","75.213446","6449.369397","Philodendron tysonii Croat","4","19456.25","6448.571748","3224.285874","11401656.716323"
"241","Philodendron uleanum Engl.","9","23.977778","1.744834","0.581611","0.959214","Philodendron uleanum Engl.","9","2640.333333","1078.4468","359.482267","119034.640544","Philodendron uleanum Engl.","9","1285.333333","109.552499","36.5175","2866.386399","Philodendron uleanum Engl.","9","22252.222222","9093.190279","3031.063426","5067402.985032"
"242","Philodendron utleyanum Croat","1","25.3",NA,NA,"8.632925","Philodendron utleyanum Croat","1","3272",NA,NA,"1071311.764898","Philodendron utleyanum Croat","1","1677",NA,NA,"25797.477588","Philodendron utleyanum Croat","1","15526",NA,NA,"45606626.865292"
"243","Philodendron vargealtense Sakur.","3","20.8","2.920616","1.686218","2.877642","Philodendron vargealtense Sakur.","3","1331.666667","169.458943","97.837166","357103.921633","Philodendron vargealtense Sakur.","3","1241.666667","115.543643","66.709153","8599.159196","Philodendron vargealtense Sakur.","3","11044.333333","2175.962392","1256.292473","15202208.955097"
"244","Philodendron victoriae G.S.Bunting","2","23.6","3.818377","2.7","4.316462","Philodendron victoriae G.S.Bunting","2","1812.5","126.572114","89.5","535655.882449","Philodendron victoriae G.S.Bunting","2","1614.5","260.922402","184.5","12898.738794","Philodendron victoriae G.S.Bunting","2","10503","1366.130301","966","22803313.432646"
"245","Philodendron wadedavisii Croat","3","24","0.953939","0.550757","2.877642","Philodendron wadedavisii Croat","3","3213.666667","270.500154","156.173337","357103.921633","Philodendron wadedavisii Croat","3","1233.666667","10.016653","5.783117","8599.159196","Philodendron wadedavisii Croat","3","23285.333333","1590.144752","918.070501","15202208.955097"
"246","Philodendron warszewiczii K.Koch & C.D.Bouché","18","22.933333","2.543504","0.59951","0.479607","Philodendron warszewiczii K.Koch & C.D.Bouché","18","1224.777778","292.779691","69.008835","59517.320272","Philodendron warszewiczii K.Koch & C.D.Bouché","18","1793.277778","113.765396","26.814761","1433.193199","Philodendron warszewiczii K.Koch & C.D.Bouché","18","7177.222222","2883.138457","679.562251","2533701.492516"
"247","Philodendron wilburii Croat & Grayum","3","22.4","3.207803","1.852026","2.877642","Philodendron wilburii Croat & Grayum","3","3962","1035.469459","597.828571","357103.921633","Philodendron wilburii Croat & Grayum","3","1606","44.676616","25.794056","8599.159196","Philodendron wilburii Croat & Grayum","3","18657","2884.51105","1665.373231","15202208.955097"
"248","Philodendron wurdackii G.S.Bunting","27","23.862963","1.521676","0.292847","0.319738","Philodendron wurdackii G.S.Bunting","27","3055.481481","804.211098","154.770498","39678.213515","Philodendron wurdackii G.S.Bunting","27","1269.074074","131.957722","25.395275","955.462133","Philodendron wurdackii G.S.Bunting","27","24813.592593","7561.808551","1455.270734","1689134.328344"
"249","Philodendron zhuanum Croat","1","26.3",NA,NA,"8.632925","Philodendron zhuanum Croat","1","1408",NA,NA,"1071311.764898","Philodendron zhuanum Croat","1","1792",NA,NA,"25797.477588","Philodendron zhuanum Croat","1","10732",NA,NA,"45606626.865292"
"250","Rhodospatha badilloi G.S.Bunting","3","18.6","3.143247","1.814755","2.877642","Rhodospatha badilloi G.S.Bunting","3","1434","326.992355","188.789124","357103.921633","Rhodospatha badilloi G.S.Bunting","3","1385.333333","14.468356","8.353309","8599.159196","Rhodospatha badilloi G.S.Bunting","3","9303","1024.911704","591.733048","15202208.955097"
"251","Rhodospatha bolivarana G.S.Bunting","2","24.5","0.282843","0.2","4.316462","Rhodospatha bolivarana G.S.Bunting","2","2458","540.229581","382","535655.882449","Rhodospatha bolivarana G.S.Bunting","2","1475","214.960461","152","12898.738794","Rhodospatha bolivarana G.S.Bunting","2","20132.5","2880.04592","2036.5","22803313.432646"
"252","Rhodospatha brachypoda G.S.Bunting","20","22.635","3.149816","0.70432","0.431646","Rhodospatha brachypoda G.S.Bunting","20","3265.05","1065.287284","238.205478","53565.588245","Rhodospatha brachypoda G.S.Bunting","20","1243.55","100.159071","22.396249","1289.873879","Rhodospatha brachypoda G.S.Bunting","20","23282.45","8579.802301","1918.502118","2280331.343265"
"253","Rhodospatha guasareensis G.S.Bunting","1","18.5",NA,NA,"8.632925","Rhodospatha guasareensis G.S.Bunting","1","1253",NA,NA,"1071311.764898","Rhodospatha guasareensis G.S.Bunting","1","1499",NA,NA,"25797.477588","Rhodospatha guasareensis G.S.Bunting","1","9373",NA,NA,"45606626.865292"
"254","Rhodospatha pellucida Croat & Grayum","6","24.316667","2.386141","0.974138","1.438821","Rhodospatha pellucida Croat & Grayum","6","3355.833333","1033.402616","421.884851","178551.960816","Rhodospatha pellucida Croat & Grayum","6","1616.5","164.114289","66.999378","4299.579598","Rhodospatha pellucida Croat & Grayum","6","21408.333333","3991.440124","1629.498607","7601104.477549"
"255","Rhodospatha venosa Gleason","31","24.6","1.184061","0.212664","0.278481","Rhodospatha venosa Gleason","31","2767.354839","697.124644","125.207282","34558.444029","Rhodospatha venosa Gleason","31","1479.322581","156.42898","28.095474","832.176696","Rhodospatha venosa Gleason","31","18360.387097","4368.856454","784.669783","1471181.511784"
"256","Rhodospatha wendlandii Schott","42","23.342857","3.354003","0.517534","0.205546","Rhodospatha wendlandii Schott","42","3160.214286","1246.535443","192.344595","25507.422974","Rhodospatha wendlandii Schott","42","1608.428571","184.384559","28.451155","614.225657","Rhodospatha wendlandii Schott","42","19588.571429","8222.04792","1268.689538","1085872.068221"
