"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"173","Ruyschia andina de Roon","5","5.669773","0.003213","0.001437","1.8e-05","Ruyschia andina de Roon","5","7.548384","0.397291","0.177674","0.032887","Ruyschia andina de Roon","5","7.140875","0.060811","0.027196","0.002853","Ruyschia andina de Roon","5","9.290526","0.212701","0.095123","0.035917"
"174","Ruyschia enervia Lundell","10","5.687252","0.007967","0.002519","9e-06","Ruyschia enervia Lundell","10","7.702243","0.287958","0.09106","0.016444","Ruyschia enervia Lundell","10","7.398555","0.032466","0.010267","0.001427","Ruyschia enervia Lundell","10","9.429481","0.344726","0.109012","0.017959"
"175","Ruyschia phylladenia Sandwith","5","5.672066","0.011632","0.005202","1.8e-05","Ruyschia phylladenia Sandwith","5","8.001949","0.076914","0.034397","0.032887","Ruyschia phylladenia Sandwith","5","7.22736","0.206061","0.092153","0.002853","Ruyschia phylladenia Sandwith","5","9.895151","0.299184","0.133799","0.035917"
"176","Ruyschia pilophora Triana & Planch.","1","5.6666",NA,NA,"9e-05","Ruyschia pilophora Triana & Planch.","1","7.550661",NA,NA,"0.164437","Ruyschia pilophora Triana & Planch.","1","7.26333",NA,NA,"0.014267","Ruyschia pilophora Triana & Planch.","1","9.765833",NA,NA,"0.179585"
"177","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","5.697261",NA,NA,"9e-05","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","7.759614",NA,NA,"0.164437","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","7.284135",NA,NA,"0.014267","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","9.549737",NA,NA,"0.179585"
"178","Schwartzia jucuensis Gir.-Cañas","1","5.68443",NA,NA,"9e-05","Schwartzia jucuensis Gir.-Cañas","1","7.395722",NA,NA,"0.164437","Schwartzia jucuensis Gir.-Cañas","1","7.179308",NA,NA,"0.014267","Schwartzia jucuensis Gir.-Cañas","1","9.285726",NA,NA,"0.179585"
"179","Souroubea crassipetala de Roon","10","5.69568","0.002469","0.000781","9e-06","Souroubea crassipetala de Roon","10","8.076594","0.150904","0.04772","0.016444","Souroubea crassipetala de Roon","10","7.103766","0.043803","0.013852","0.001427","Souroubea crassipetala de Roon","10","10.090176","0.196482","0.062133","0.017959"
"180","Souroubea fragilis de Roon","2","5.686388","0.017748","0.01255","4.5e-05","Souroubea fragilis de Roon","2","7.282661","0.377522","0.266948","0.082218","Souroubea fragilis de Roon","2","7.238076","0.015754","0.01114","0.007133","Souroubea fragilis de Roon","2","9.474979","0.334376","0.23644","0.089793"
"181","Souroubea guianensis Aubl.","107","5.696453","0.00538","0.00052","1e-06","Souroubea guianensis Aubl.","107","7.82363","0.332382","0.032133","0.001537","Souroubea guianensis Aubl.","106","7.254121","0.11084","0.010766","0.000135","Souroubea guianensis Aubl.","106","9.752973","0.346346","0.03364","0.001694"
"182","Souroubea pachyphylla Gilg","1","5.678977",NA,NA,"9e-05","Souroubea pachyphylla Gilg","1","7.683404",NA,NA,"0.164437","Souroubea pachyphylla Gilg","1","7.153052",NA,NA,"0.014267","Souroubea pachyphylla Gilg","1","9.517678",NA,NA,"0.179585"
"183","Souroubea peruviana Gilg","2","5.69575","0.001188","0.00084","4.5e-05","Souroubea peruviana Gilg","2","7.788771","0.290654","0.205523","0.082218","Souroubea peruviana Gilg","2","7.154322","0.086151","0.060918","0.007133","Souroubea peruviana Gilg","2","9.821254","0.136097","0.096235","0.089793"
"184","Souroubea stichadenia de Roon","3","5.671143","0.029438","0.016996","3e-05","Souroubea stichadenia de Roon","3","6.780991","0.387689","0.223832","0.054812","Souroubea stichadenia de Roon","3","7.30813","0.023854","0.013772","0.004756","Souroubea stichadenia de Roon","3","9.057307","0.333016","0.192267","0.059862"
"185","Souroubea sympetala Gilg","36","5.698204","0.00391","0.000652","2e-06","Souroubea sympetala Gilg","36","7.858818","0.450861","0.075144","0.004568","Souroubea sympetala Gilg","35","7.413539","0.063849","0.010792","0.000408","Souroubea sympetala Gilg","35","9.652331","0.413968","0.069973","0.005131"
"186","Souroubea vallicola Woodson ex de Roon","9","5.694747","0.005549","0.00185","1e-05","Souroubea vallicola Woodson ex de Roon","9","8.086276","0.298241","0.099414","0.018271","Souroubea vallicola Woodson ex de Roon","8","7.379167","0.044204","0.015628","0.001783","Souroubea vallicola Woodson ex de Roon","8","9.78758","0.161758","0.05719","0.022448"
"187","Souroubea venosa Schery","6","5.698877","0.003406","0.00139","1.5e-05","Souroubea venosa Schery","6","7.638663","0.203578","0.08311","0.027406","Souroubea venosa Schery","5","7.453839","0.052604","0.023525","0.002853","Souroubea venosa Schery","5","9.655384","0.237934","0.106407","0.035917"
"188","Symplocos polyphylla B.Ståhl","3","5.649617","0.002732","0.001577","3e-05","Symplocos polyphylla B.Ståhl","3","7.326567","0.048458","0.027977","0.054812","Symplocos polyphylla B.Ståhl","3","7.151777","0.026309","0.01519","0.004756","Symplocos polyphylla B.Ståhl","3","8.944647","0.168256","0.097143","0.059862"
"189","Adenopodia gymnantha Brenan","7","5.699964","0.007712","0.002915","1.3e-05","Adenopodia gymnantha Brenan","7","6.829398","0.123722","0.046763","0.023491","Adenopodia gymnantha Brenan","7","7.543671","0.0289","0.010923","0.002038","Adenopodia gymnantha Brenan","7","8.593253","0.152096","0.057487","0.025655"
"190","Adenopodia oaxacana M.Sousa","2","5.70278","0.003067","0.002169","4.5e-05","Adenopodia oaxacana M.Sousa","2","6.64623","0.154911","0.109539","0.082218","Adenopodia oaxacana M.Sousa","2","7.637679","0.012268","0.008675","0.007133","Adenopodia oaxacana M.Sousa","2","8.368013","0.378799","0.267851","0.089793"
"191","Amicia lobbiana Benth.","1","5.663828",NA,NA,"9e-05","Amicia lobbiana Benth.","1","6.777647",NA,NA,"0.164437","Amicia lobbiana Benth.","1","7.298445",NA,NA,"0.014267","Amicia lobbiana Benth.","1","8.818482",NA,NA,"0.179585"
"192","Cratylia bahiensis L.P.Queiroz","5","5.690593","0.002521","0.001127","1.8e-05","Cratylia bahiensis L.P.Queiroz","5","6.588817","0.23425","0.10476","0.032887","Cratylia bahiensis L.P.Queiroz","5","7.366966","0.039262","0.017559","0.002853","Cratylia bahiensis L.P.Queiroz","5","8.415287","0.129141","0.057754","0.035917"
"193","Dalbergia catingicola Harms","13","5.697967","0.005917","0.001641","7e-06","Dalbergia catingicola Harms","13","6.570259","0.386891","0.107304","0.012649","Dalbergia catingicola Harms","13","7.40326","0.10142","0.028129","0.001097","Dalbergia catingicola Harms","13","8.447996","0.420243","0.116554","0.013814"
"194","Dalbergia iquitosensis Harms","3","5.697373","0.000512","0.000296","3e-05","Dalbergia iquitosensis Harms","3","7.429094","0.242899","0.140238","0.054812","Dalbergia iquitosensis Harms","3","7.11535","0.055724","0.032172","0.004756","Dalbergia iquitosensis Harms","3","9.694571","0.203918","0.117732","0.059862"
"195","Dalbergia monetaria L.f.","153","5.698383","0.005285","0.000427","1e-06","Dalbergia monetaria L.f.","153","7.746093","0.353138","0.02855","0.001075","Dalbergia monetaria L.f.","152","7.309083","0.133815","0.010854","9.4e-05","Dalbergia monetaria L.f.","152","9.6281","0.396843","0.032188","0.001181"
"196","Dalbergia subcymosa Ducke","13","5.699834","0.003372","0.000935","7e-06","Dalbergia subcymosa Ducke","13","7.752739","0.293559","0.081419","0.012649","Dalbergia subcymosa Ducke","13","7.284399","0.107897","0.029925","0.001097","Dalbergia subcymosa Ducke","13","9.673708","0.2694","0.074718","0.013814"
"197","Deguelia glaucifolia A.M.G.Azevedo","3","5.699384","0.000967","0.000558","3e-05","Deguelia glaucifolia A.M.G.Azevedo","3","7.852582","0.13663","0.078883","0.054812","Deguelia glaucifolia A.M.G.Azevedo","3","7.174011","0.054122","0.031247","0.004756","Deguelia glaucifolia A.M.G.Azevedo","3","9.887738","0.065285","0.037692","0.059862"
"198","Desmodium campyloclados Hemsl.","28","5.67288","0.013455","0.002543","3e-06","Desmodium campyloclados Hemsl.","28","7.517499","0.548485","0.103654","0.005873","Desmodium campyloclados Hemsl.","27","7.196963","0.166951","0.03213","0.000528","Desmodium campyloclados Hemsl.","27","9.468979","0.445307","0.085699","0.006651"
"199","Desmodium infractum DC.","47","5.696266","0.007914","0.001154","2e-06","Desmodium infractum DC.","47","7.298266","0.428431","0.062493","0.003499","Desmodium infractum DC.","47","7.504621","0.084667","0.01235","0.000304","Desmodium infractum DC.","47","9.040708","0.397704","0.058011","0.003821"
"200","Desmodium purpusii Brandegee","44","5.688728","0.014002","0.002111","2e-06","Desmodium purpusii Brandegee","44","7.758265","0.427542","0.064454","0.003737","Desmodium purpusii Brandegee","44","7.23342","0.167521","0.025255","0.000324","Desmodium purpusii Brandegee","44","9.713168","0.353732","0.053327","0.004081"
"201","Desmodium saccatum B.G.Schub.","1","5.691204",NA,NA,"9e-05","Desmodium saccatum B.G.Schub.","1","7.932362",NA,NA,"0.164437","Desmodium saccatum B.G.Schub.","1","7.382124",NA,NA,"0.014267","Desmodium saccatum B.G.Schub.","1","9.708871",NA,NA,"0.179585"
"202","Desmodium sclerophyllum Benth.","34","5.696534","0.0058","0.000995","3e-06","Desmodium sclerophyllum Benth.","34","7.239804","0.235168","0.040331","0.004836","Desmodium sclerophyllum Benth.","34","7.372054","0.061873","0.010611","0.00042","Desmodium sclerophyllum Benth.","34","9.049141","0.247215","0.042397","0.005282"
"203","Desmodium vargasianum B.G.Schub.","7","5.6578","0.012131","0.004585","1.3e-05","Desmodium vargasianum B.G.Schub.","7","6.891052","0.438876","0.16588","0.023491","Desmodium vargasianum B.G.Schub.","7","7.102252","0.151539","0.057276","0.002038","Desmodium vargasianum B.G.Schub.","7","9.066142","0.337125","0.127421","0.025655"
"204","Desmodium yungasense Britton","1","5.662787",NA,NA,"9e-05","Desmodium yungasense Britton","1","7.145984",NA,NA,"0.164437","Desmodium yungasense Britton","1","7.161622",NA,NA,"0.014267","Desmodium yungasense Britton","1","9.177404",NA,NA,"0.179585"
"205","Indigofera jamaicensis Spreng.","36","5.696635","0.007874","0.001312","2e-06","Indigofera jamaicensis Spreng.","36","7.096985","0.361779","0.060296","0.004568","Indigofera jamaicensis Spreng.","34","7.511531","0.07662","0.01314","0.00042","Indigofera jamaicensis Spreng.","34","8.824284","0.411129","0.070508","0.005282"
"206","Mimosa albida Humb. & Bonpl. ex Willd.","80","5.6881","0.012585","0.001407","1e-06","Mimosa albida Humb. & Bonpl. ex Willd.","80","7.203957","0.431222","0.048212","0.002055","Mimosa albida Humb. & Bonpl. ex Willd.","80","7.472165","0.084493","0.009447","0.000178","Mimosa albida Humb. & Bonpl. ex Willd.","80","8.935312","0.425418","0.047563","0.002245"
"207","Mimosa annularis Spruce ex Benth.","4","5.698684","0.002531","0.001265","2.2e-05","Mimosa annularis Spruce ex Benth.","4","7.648903","0.257632","0.128816","0.041109","Mimosa annularis Spruce ex Benth.","4","7.254775","0.063058","0.031529","0.003567","Mimosa annularis Spruce ex Benth.","4","9.712485","0.137821","0.06891","0.044896"
"208","Mimosa casta L.","14","5.699578","0.003214","0.000859","6e-06","Mimosa casta L.","14","7.637094","0.31634","0.084545","0.011745","Mimosa casta L.","14","7.389273","0.143286","0.038295","0.001019","Mimosa casta L.","14","9.436098","0.391366","0.104597","0.012828"
"209","Mimosa colombiana Britton & Killip","17","5.694588","0.009836","0.002386","5e-06","Mimosa colombiana Britton & Killip","17","7.928771","0.211305","0.051249","0.009673","Mimosa colombiana Britton & Killip","17","7.321919","0.068865","0.016702","0.000839","Mimosa colombiana Britton & Killip","17","9.782226","0.147741","0.035832","0.010564"
"210","Mimosa corynadenia Britton & Rose","1","5.66244",NA,NA,"9e-05","Mimosa corynadenia Britton & Rose","1","7.92371",NA,NA,"0.164437","Mimosa corynadenia Britton & Rose","1","7.31322",NA,NA,"0.014267","Mimosa corynadenia Britton & Rose","1","9.181118",NA,NA,"0.179585"
"211","Mimosa ervendbergii A.Gray","19","5.697033","0.005821","0.001335","5e-06","Mimosa ervendbergii A.Gray","19","7.691974","0.37912","0.086976","0.008655","Mimosa ervendbergii A.Gray","19","7.46298","0.074603","0.017115","0.000751","Mimosa ervendbergii A.Gray","19","9.479155","0.48901","0.112187","0.009452"
"212","Mimosa extensa Benth.","2","5.691185","0.008593","0.006076","4.5e-05","Mimosa extensa Benth.","2","7.240894","0.221561","0.156667","0.082218","Mimosa extensa Benth.","2","7.176226","0.040541","0.028667","0.007133","Mimosa extensa Benth.","2","9.164439","0.078286","0.055357","0.089793"
"213","Mimosa guanchezii Barneby","3","5.69916","0.001353","0.000781","3e-05","Mimosa guanchezii Barneby","3","7.734519","0.214137","0.123632","0.054812","Mimosa guanchezii Barneby","3","7.38681","0.014813","0.008552","0.004756","Mimosa guanchezii Barneby","3","9.615043","0.023495","0.013565","0.059862"
"214","Mimosa hondurana Britton","13","5.689779","0.006842","0.001898","7e-06","Mimosa hondurana Britton","13","7.363763","0.317128","0.087955","0.012649","Mimosa hondurana Britton","13","7.464482","0.053333","0.014792","0.001097","Mimosa hondurana Britton","13","9.210482","0.283232","0.078554","0.013814"
"215","Mimosa lawranceana Britton & Killip","1","5.656516",NA,NA,"9e-05","Mimosa lawranceana Britton & Killip","1","7.145196",NA,NA,"0.164437","Mimosa lawranceana Britton & Killip","1","7.118016",NA,NA,"0.014267","Mimosa lawranceana Britton & Killip","1","9.589325",NA,NA,"0.179585"
"216","Mimosa leptocarpa Rose","6","5.695427","0.010198","0.004163","1.5e-05","Mimosa leptocarpa Rose","6","6.851269","0.376688","0.153782","0.027406","Mimosa leptocarpa Rose","6","7.508615","0.03886","0.015865","0.002378","Mimosa leptocarpa Rose","6","8.651837","0.315149","0.128659","0.029931"
"217","Mimosa orinocoensis Barneby","4","5.703027","0.00364","0.00182","2.2e-05","Mimosa orinocoensis Barneby","4","7.543495","0.286124","0.143062","0.041109","Mimosa orinocoensis Barneby","4","7.462403","0.080098","0.040049","0.003567","Mimosa orinocoensis Barneby","4","9.302177","0.403229","0.201615","0.044896"
"218","Mimosa quadrivalvis L.","44","5.69665","0.009799","0.001477","2e-06","Mimosa quadrivalvis L.","44","7.161906","0.4334","0.065338","0.003737","Mimosa quadrivalvis L.","43","7.40856","0.128236","0.019556","0.000332","Mimosa quadrivalvis L.","43","8.951353","0.481164","0.073377","0.004176"
"219","Mimosa schrankioides Benth.","6","5.698926","0.005133","0.002096","1.5e-05","Mimosa schrankioides Benth.","6","7.513911","0.458325","0.18711","0.027406","Mimosa schrankioides Benth.","6","7.287702","0.188094","0.076789","0.002378","Mimosa schrankioides Benth.","6","9.468926","0.571989","0.233514","0.029931"
"220","Mimosa sensitiva L.","79","5.697047","0.008523","0.000959","1e-06","Mimosa sensitiva L.","79","7.019958","0.401018","0.045118","0.002081","Mimosa sensitiva L.","79","7.377637","0.102247","0.011504","0.000181","Mimosa sensitiva L.","79","8.853369","0.417363","0.046957","0.002273"
"221","Mimosa watsonii B.L.Rob.","19","5.69542","0.006598","0.001514","5e-06","Mimosa watsonii B.L.Rob.","19","7.621578","0.311928","0.071561","0.008655","Mimosa watsonii B.L.Rob.","19","7.479218","0.051172","0.01174","0.000751","Mimosa watsonii B.L.Rob.","19","9.4296","0.364805","0.083692","0.009452"
"222","Piptadenia anolidurus Barneby","20","5.694163","0.009213","0.00206","4e-06","Piptadenia anolidurus Barneby","20","7.586938","0.542286","0.121259","0.008222","Piptadenia anolidurus Barneby","20","7.217013","0.123398","0.027593","0.000713","Piptadenia anolidurus Barneby","20","9.612634","0.548778","0.12271","0.008979"
"223","Piptadenia cuzcoensis Barneby","2","5.697429","0.000237","0.000168","4.5e-05","Piptadenia cuzcoensis Barneby","2","7.499462","0.212459","0.150231","0.082218","Piptadenia cuzcoensis Barneby","2","7.291695","0.089529","0.063307","0.007133","Piptadenia cuzcoensis Barneby","2","9.635921","0.327499","0.231577","0.089793"
"224","Piptadenia imatacae Barneby","1","5.693227",NA,NA,"9e-05","Piptadenia imatacae Barneby","1","7.145196",NA,NA,"0.164437","Piptadenia imatacae Barneby","1","7.423568",NA,NA,"0.014267","Piptadenia imatacae Barneby","1","9.095827",NA,NA,"0.179585"
"225","Piptadenia irwinii G.P.Lewis","8","5.688106","0.005473","0.001935","1.1e-05","Piptadenia irwinii G.P.Lewis","8","6.832786","0.258441","0.091373","0.020555","Piptadenia irwinii G.P.Lewis","8","7.33155","0.08668","0.030646","0.001783","Piptadenia irwinii G.P.Lewis","8","8.682777","0.251268","0.088837","0.022448"
"226","Piptadenia killipii J.F.Macbr.","3","5.69726","0.00204","0.001178","3e-05","Piptadenia killipii J.F.Macbr.","3","7.868543","0.25935","0.149736","0.054812","Piptadenia killipii J.F.Macbr.","3","7.192042","0.058837","0.03397","0.004756","Piptadenia killipii J.F.Macbr.","3","9.815729","0.168975","0.097558","0.059862"
"227","Piptadenia minutiflora Ducke","8","5.696288","0.004351","0.001538","1.1e-05","Piptadenia minutiflora Ducke","8","7.846852","0.193707","0.068486","0.020555","Piptadenia minutiflora Ducke","8","7.154852","0.048906","0.017291","0.001783","Piptadenia minutiflora Ducke","8","9.85022","0.287279","0.101568","0.022448"
"228","Piptadenia santosii Barneby ex G.P.Lewis","1","5.697261",NA,NA,"9e-05","Piptadenia santosii Barneby ex G.P.Lewis","1","7.004882",NA,NA,"0.164437","Piptadenia santosii Barneby ex G.P.Lewis","1","7.27448",NA,NA,"0.014267","Piptadenia santosii Barneby ex G.P.Lewis","1","9.026898",NA,NA,"0.179585"
"229","Piptadenia uaupensis Spruce ex Benth.","20","5.696802","0.007033","0.001573","4e-06","Piptadenia uaupensis Spruce ex Benth.","20","7.856066","0.358472","0.080157","0.008222","Piptadenia uaupensis Spruce ex Benth.","20","7.175445","0.097755","0.021859","0.000713","Piptadenia uaupensis Spruce ex Benth.","20","9.886427","0.306224","0.068474","0.008979"
"230","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","5.69659",NA,NA,"9e-05","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","7.319202",NA,NA,"0.164437","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","7.249215",NA,NA,"0.014267","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","9.21164",NA,NA,"0.179585"
"231","Senegalia hoehnei Seigler, M.P.Lima, M.J.F.Barros & Ebinger","11","5.687088","0.007508","0.002264","8e-06","Senegalia hoehnei Seigler, M.P.Lima, M.J.F.Barros & Ebinger","11","7.337953","0.272806","0.082254","0.014949","Senegalia hoehnei Seigler, M.P.Lima, M.J.F.Barros & Ebinger","11","7.178267","0.056474","0.017028","0.001297","Senegalia hoehnei Seigler, M.P.Lima, M.J.F.Barros & Ebinger","11","9.282243","0.251014","0.075684","0.016326"
"232","Senna acuparata H.S.Irwin & Barneby","2","5.696757","0.001662","0.001175","4.5e-05","Senna acuparata H.S.Irwin & Barneby","2","8.114353","0.218324","0.154378","0.082218","Senna acuparata H.S.Irwin & Barneby","2","7.06983","0.013229","0.009354","0.007133","Senna acuparata H.S.Irwin & Barneby","2","10.140157","0.094052","0.066505","0.089793"
"233","Senna cornigera H.S.Irwin & Barneby","1","5.698937",NA,NA,"9e-05","Senna cornigera H.S.Irwin & Barneby","1","7.93523",NA,NA,"0.164437","Senna cornigera H.S.Irwin & Barneby","1","7.266129",NA,NA,"0.014267","Senna cornigera H.S.Irwin & Barneby","1","9.647433",NA,NA,"0.179585"
"234","Senna cuatrecasasii H.S.Irwin & Barneby","1","5.686806",NA,NA,"9e-05","Senna cuatrecasasii H.S.Irwin & Barneby","1","7.734121",NA,NA,"0.164437","Senna cuatrecasasii H.S.Irwin & Barneby","1","7.327781",NA,NA,"0.014267","Senna cuatrecasasii H.S.Irwin & Barneby","1","9.903338",NA,NA,"0.179585"
"235","Senna georgica H.S.Irwin & Barneby","38","5.698982","0.005946","0.000965","2e-06","Senna georgica H.S.Irwin & Barneby","38","7.273211","0.289787","0.04701","0.004327","Senna georgica H.S.Irwin & Barneby","38","7.364769","0.073966","0.011999","0.000375","Senna georgica H.S.Irwin & Barneby","38","9.142233","0.304967","0.049472","0.004726"
"236","Senna rupununiensis H.S.Irwin & Barneby","2","5.701777","0.003543","0.002505","4.5e-05","Senna rupununiensis H.S.Irwin & Barneby","2","7.428556","0.017222","0.012178","0.082218","Senna rupununiensis H.S.Irwin & Barneby","2","7.374622","0.00532","0.003762","0.007133","Senna rupununiensis H.S.Irwin & Barneby","2","9.208638","0.001558","0.001102","0.089793"
"237","Senna subtrijuga H.S.Irwin & Barneby","1","5.698267",NA,NA,"9e-05","Senna subtrijuga H.S.Irwin & Barneby","1","7.504942",NA,NA,"0.164437","Senna subtrijuga H.S.Irwin & Barneby","1","7.282074",NA,NA,"0.014267","Senna subtrijuga H.S.Irwin & Barneby","1","9.32215",NA,NA,"0.179585"
"238","Senna uncata H.S.Irwin & Barneby","1","5.696254",NA,NA,"9e-05","Senna uncata H.S.Irwin & Barneby","1","7.774436",NA,NA,"0.164437","Senna uncata H.S.Irwin & Barneby","1","7.178545",NA,NA,"0.014267","Senna uncata H.S.Irwin & Barneby","1","9.795902",NA,NA,"0.179585"
"239","Bredemeyera barbeyana Chodat","14","5.692184","0.003956","0.001057","6e-06","Bredemeyera barbeyana Chodat","14","6.998265","0.2009","0.053693","0.011745","Bredemeyera barbeyana Chodat","14","7.407784","0.048784","0.013038","0.001019","Bredemeyera barbeyana Chodat","14","8.80281","0.250433","0.066931","0.012828"
"240","Bredemeyera floribunda Willd.","168","5.69535","0.006995","0.00054","1e-06","Bredemeyera floribunda Willd.","168","7.273134","0.314847","0.024291","0.000979","Bredemeyera floribunda Willd.","168","7.344996","0.10297","0.007944","8.5e-05","Bredemeyera floribunda Willd.","168","9.145332","0.351453","0.027115","0.001069"
"241","Bredemeyera laurifolia Klotzsch ex A.W.Benn.","34","5.693305","0.006648","0.00114","3e-06","Bredemeyera laurifolia Klotzsch ex A.W.Benn.","34","7.176287","0.26226","0.044977","0.004836","Bredemeyera laurifolia Klotzsch ex A.W.Benn.","34","7.310253","0.096385","0.01653","0.00042","Bredemeyera laurifolia Klotzsch ex A.W.Benn.","34","9.075343","0.245361","0.042079","0.005282"
"242","Bredemeyera martiana A.W.Benn.","19","5.68952","0.005117","0.001174","5e-06","Bredemeyera martiana A.W.Benn.","19","6.767671","0.296646","0.068055","0.008655","Bredemeyera martiana A.W.Benn.","19","7.341503","0.08885","0.020384","0.000751","Bredemeyera martiana A.W.Benn.","19","8.619665","0.261184","0.05992","0.009452"
"243","Bredemeyera myrtifolia A.W.Benn.","41","5.69725","0.004802","0.00075","2e-06","Bredemeyera myrtifolia A.W.Benn.","41","7.743332","0.306902","0.04793","0.004011","Bredemeyera myrtifolia A.W.Benn.","41","7.216072","0.117011","0.018274","0.000348","Bredemeyera myrtifolia A.W.Benn.","41","9.725747","0.354111","0.055303","0.00438"
"244","Moutabea angustifolia Huber","2","5.701613","0.000945","0.000668","4.5e-05","Moutabea angustifolia Huber","2","7.698925","0.325045","0.229842","0.082218","Moutabea angustifolia Huber","2","7.332347","0.063338","0.044787","0.007133","Moutabea angustifolia Huber","2","9.493891","0.197457","0.139623","0.089793"
"245","Moutabea arianiae Jans.-Jac. & Maas","3","5.700276","0.001457","0.000841","3e-05","Moutabea arianiae Jans.-Jac. & Maas","3","7.853795","0.270127","0.155958","0.054812","Moutabea arianiae Jans.-Jac. & Maas","3","7.297287","0.091406","0.052773","0.004756","Moutabea arianiae Jans.-Jac. & Maas","3","9.799476","0.165708","0.095672","0.059862"
"246","Moutabea chodatiana Huber","6","5.700776","0.001946","0.000794","1.5e-05","Moutabea chodatiana Huber","6","7.801406","0.135829","0.055452","0.027406","Moutabea chodatiana Huber","6","7.299837","0.07122","0.029075","0.002378","Moutabea chodatiana Huber","6","9.774933","0.111057","0.045339","0.029931"
"247","Moutabea excoriata Mart. ex Miq.","17","5.698826","0.005282","0.001281","5e-06","Moutabea excoriata Mart. ex Miq.","17","7.280411","0.209588","0.050833","0.009673","Moutabea excoriata Mart. ex Miq.","17","7.371252","0.045524","0.011041","0.000839","Moutabea excoriata Mart. ex Miq.","17","9.179706","0.177027","0.042935","0.010564"
"248","Moutabea gentryi T.Wendt","2","5.702615","0.000472","0.000334","4.5e-05","Moutabea gentryi T.Wendt","2","8.399864","0.183637","0.129851","0.082218","Moutabea gentryi T.Wendt","2","7.43737","0.022899","0.016192","0.007133","Moutabea gentryi T.Wendt","2","9.922753","0.102392","0.072402","0.089793"
"249","Moutabea guianensis Aubl.","69","5.698552","0.003787","0.000456","1e-06","Moutabea guianensis Aubl.","69","7.775264","0.257315","0.030977","0.002383","Moutabea guianensis Aubl.","69","7.27117","0.105228","0.012668","0.000207","Moutabea guianensis Aubl.","69","9.725644","0.277807","0.033444","0.002603"
"250","Polygala lancifolia A.St.-Hil.","15","5.680965","0.009051","0.002337","6e-06","Polygala lancifolia A.St.-Hil.","15","7.274535","0.168164","0.04342","0.010962","Polygala lancifolia A.St.-Hil.","15","7.221357","0.100482","0.025944","0.000951","Polygala lancifolia A.St.-Hil.","15","9.282324","0.206297","0.053266","0.011972"
"251","Allamanda cathartica L.","203","5.696296","0.008081","0.000567","0","Allamanda cathartica L.","203","7.591944","0.458649","0.032191","0.00081","Allamanda cathartica L.","205","7.345964","0.133187","0.009302","7e-05","Allamanda cathartica L.","205","9.467631","0.482253","0.033682","0.000876"
"252","Allamanda doniana Müll.Arg.","13","5.699679","0.003552","0.000985","7e-06","Allamanda doniana Müll.Arg.","13","7.182437","0.410096","0.11374","0.012649","Allamanda doniana Müll.Arg.","13","7.35106","0.068138","0.018898","0.001097","Allamanda doniana Müll.Arg.","13","9.090248","0.418904","0.116183","0.013814"
"253","Allamanda oenotherifolia Pohl","7","5.69379","0.005674","0.002145","1.3e-05","Allamanda oenotherifolia Pohl","7","6.932479","0.388806","0.146955","0.023491","Allamanda oenotherifolia Pohl","7","7.386898","0.059708","0.022568","0.002038","Allamanda oenotherifolia Pohl","7","8.731979","0.347249","0.131248","0.025655"
"254","Allamanda schottii Pohl","11","5.690545","0.0099","0.002985","8e-06","Allamanda schottii Pohl","11","7.175319","0.484556","0.146099","0.014949","Allamanda schottii Pohl","11","7.322772","0.149443","0.045059","0.001297","Allamanda schottii Pohl","11","9.090872","0.55413","0.167076","0.016326"
"255","Allamanda thevetiifolia Müll.Arg.","2","5.694237","0.001428","0.00101","4.5e-05","Allamanda thevetiifolia Müll.Arg.","2","7.101196","0.072228","0.051073","0.082218","Allamanda thevetiifolia Müll.Arg.","2","7.447841","0.028428","0.020102","0.007133","Allamanda thevetiifolia Müll.Arg.","2","8.861433","0.062626","0.044283","0.089793"
"256","Chorisepalum psychotrioides Ewan","2","5.685958","0.00072","0.000509","4.5e-05","Chorisepalum psychotrioides Ewan","2","7.964405","0.089658","0.063398","0.082218","Chorisepalum psychotrioides Ewan","2","7.290291","0.002894","0.002046","0.007133","Chorisepalum psychotrioides Ewan","2","9.508036","0.021001","0.01485","0.089793"
"257","Strychnos chlorantha Progel","3","5.687665","0.011521","0.006652","3e-05","Strychnos chlorantha Progel","3","8.15712","0.282679","0.163205","0.054812","Strychnos chlorantha Progel","3","7.350557","0.090296","0.052132","0.004756","Strychnos chlorantha Progel","3","9.917957","0.076502","0.044168","0.059862"
