"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"145","Haageocereus pacalaensis Backeb.","1","21.4",NA,NA,"7.689968","Haageocereus pacalaensis Backeb.","1","101",NA,NA,"624435.717964","Haageocereus pacalaensis Backeb.","1","1470",NA,NA,"30513.448554","Haageocereus pacalaensis Backeb.","1","285",NA,NA,"29534413.333083"
"146","Haageocereus tenuis F.Ritter","2","20.15","2.616295","1.85","3.844984","Haageocereus tenuis F.Ritter","2","17.5","7.778175","5.5","312217.858982","Haageocereus tenuis F.Ritter","2","1321","386.080303","273","15256.724277","Haageocereus tenuis F.Ritter","2","390","526.087445","372","14767206.666542"
"147","Tacinga funalis Britton & Rose","12","24.208333","1.74432","0.503542","0.640831","Tacinga funalis Britton & Rose","12","643.833333","189.51701","54.708848","52036.30983","Tacinga funalis Britton & Rose","12","1619.75","155.997159","45.032501","2542.787379","Tacinga funalis Britton & Rose","12","3935.083333","1474.890718","425.764277","2461201.11109"
"148","Bougainvillea spectabilis Willd.","86","22.580233","3.816152","0.411506","0.089418","Bougainvillea spectabilis Willd.","86","1252.034884","556.710601","60.031648","7260.880441","Bougainvillea spectabilis Willd.","87","1542.965517","221.904046","23.790611","350.729294","Bougainvillea spectabilis Willd.","87","8910.505747","4600.664396","493.242997","339476.015323"
"149","Colignonia glomerata Griseb.","7","11.771429","6.134795","2.318735","1.098567","Colignonia glomerata Griseb.","7","1174.285714","513.520111","194.092358","89205.102566","Colignonia glomerata Griseb.","7","1419.571429","119.582408","45.197902","4359.064079","Colignonia glomerata Griseb.","7","7284","2268.281949","857.329991","4219201.904726"
"150","Colignonia ovalifolia Heimerl","7","11.442857","5.900807","2.230295","1.098567","Colignonia ovalifolia Heimerl","7","1884.142857","1344.029195","507.995286","89205.102566","Colignonia ovalifolia Heimerl","7","1057.142857","178.022872","67.286321","4359.064079","Colignonia ovalifolia Heimerl","7","15101.571429","9029.684322","3412.899876","4219201.904726"
"151","Colignonia rufopilosa Kuntze","14","11.971429","4.135666","1.105303","0.549283","Colignonia rufopilosa Kuntze","14","1369.071429","794.64278","212.377216","44602.551283","Colignonia rufopilosa Kuntze","14","1284.571429","198.105921","52.946034","2179.53204","Colignonia rufopilosa Kuntze","14","9262.357143","4270.837562","1141.429351","2109600.952363"
"152","Cryptocarpus pyriformis Kunth","6","24.2","1","0.408248","1.281661","Cryptocarpus pyriformis Kunth","6","760.666667","253.336667","103.424261","104072.619661","Cryptocarpus pyriformis Kunth","3","1236","64.373908","37.166293","10171.149518","Cryptocarpus pyriformis Kunth","3","9336.333333","1262.681406","729.00945","9844804.444361"
"153","Pisonia aculeata L.","183","24.420219","2.162766","0.159876","0.042022","Pisonia aculeata L.","183","1416.562842","671.3017","49.62405","3412.217038","Pisonia aculeata L.","180","1695.472222","200.507218","14.944926","169.519159","Pisonia aculeata L.","180","8801.355556","4782.946259","356.499766","164080.074073"
"154","Seguieria aculeata Jacq.","35","23.128571","2.057064","0.347707","0.219713","Seguieria aculeata Jacq.","35","1284.228571","798.804441","135.022594","17841.020513","Seguieria aculeata Jacq.","35","1552.685714","200.206477","33.841071","871.812816","Seguieria aculeata Jacq.","35","9083.2","6416.113799","1084.521175","843840.380945"
"155","Seguieria americana L.","43","24.453488","1.963882","0.299489","0.178836","Seguieria americana L.","43","1455.860465","753.523425","114.911245","14521.760883","Seguieria americana L.","43","1546.534884","204.902108","31.247279","709.615083","Seguieria americana L.","43","10224.581395","4900.009491","747.244442","686846.8217"
"156","Seguieria macrophylla Benth.","29","25.227586","1.641623","0.304842","0.265171","Seguieria macrophylla Benth.","29","2037.37931","817.027557","151.718208","21532.266137","Seguieria macrophylla Benth.","29","1550.758621","167.413017","31.087817","1052.187881","Seguieria macrophylla Benth.","29","13072.655172","4397.339133","816.565377","1018428.045968"
"157","Coccoloba conduplicata Maguire","2","24.35","1.343503","0.95","3.844984","Coccoloba conduplicata Maguire","2","2011.5","159.099026","112.5","312217.858982","Coccoloba conduplicata Maguire","2","1559","124.450793","88","15256.724277","Coccoloba conduplicata Maguire","2","12703.5","249.608694","176.5","14767206.666542"
"158","Coccoloba gentryi R.A.Howard","6","23.7","2.641212","1.07827","1.281661","Coccoloba gentryi R.A.Howard","6","2480.166667","174.41722","71.205532","104072.619661","Coccoloba gentryi R.A.Howard","6","1418.833333","158.845103","64.848242","5085.574759","Coccoloba gentryi R.A.Howard","6","19442","1830.017158","747.101376","4922402.222181"
"159","Coccoloba lucidula Benth.","60","24.661667","1.616241","0.208656","0.128166","Coccoloba lucidula Benth.","60","1671.516667","558.20938","72.064521","10407.261966","Coccoloba lucidula Benth.","59","1526.101695","132.991404","17.314006","517.177094","Coccoloba lucidula Benth.","59","11118.915254","4006.490287","521.600607","500583.276832"
"160","Coccoloba marginata Benth.","88","25.1","0.92002","0.098074","0.087386","Coccoloba marginata Benth.","88","1989.329545","692.562636","73.827425","7095.860431","Coccoloba marginata Benth.","88","1540.409091","163.773858","17.458352","346.743734","Coccoloba marginata Benth.","88","12707.227273","4821.19271","513.94087","335618.33333"
"161","Coccoloba paraensis Meisn.","12","25.475","0.61515","0.177579","0.640831","Coccoloba paraensis Meisn.","12","2466.25","746.496681","215.49503","52036.30983","Coccoloba paraensis Meisn.","12","1359.916667","180.509107","52.108491","2542.787379","Coccoloba paraensis Meisn.","12","18758.25","6386.717483","1843.686529","2461201.11109"
"162","Coccoloba parimensis Benth.","71","24.988732","1.236071","0.146695","0.108309","Coccoloba parimensis Benth.","71","2024.943662","860.142345","102.080116","8794.869267","Coccoloba parimensis Benth.","71","1502.140845","146.16041","17.346049","429.766881","Coccoloba parimensis Benth.","71","13582.15493","5356.628691","635.714868","415977.652579"
"163","Commelina rufipes Seub.","87","23.955172","2.102145","0.225374","0.08839","Commelina rufipes Seub.","87","2042.091954","697.105705","74.737576","7177.422046","Commelina rufipes Seub.","88","1518.863636","187.957637","20.036351","346.743734","Commelina rufipes Seub.","88","13966.545455","5163.499731","550.430921","335618.33333"
"164","Dichorisandra angustifolia L.Linden & Rodigas","3","24.266667","1.327906","0.766667","2.563323","Dichorisandra angustifolia L.Linden & Rodigas","3","2477.666667","1175.90575","678.909501","208145.239321","Dichorisandra angustifolia L.Linden & Rodigas","3","1465.666667","284.299724","164.140522","10171.149518","Dichorisandra angustifolia L.Linden & Rodigas","3","15157.666667","4391.616141","2535.500761","9844804.444361"
"165","Dichorisandra ulei J.F.Macbr.","64","23.396875","3.107337","0.388417","0.120156","Dichorisandra ulei J.F.Macbr.","64","2625.953125","996.880793","124.610099","9756.808093","Dichorisandra ulei J.F.Macbr.","64","1263.515625","118.954172","14.869272","476.772634","Dichorisandra ulei J.F.Macbr.","64","20517.125","6605.238122","825.654765","461475.208329"
"166","Dichorisandra villosula Mart.","25","24.016","1.653199","0.33064","0.307599","Dichorisandra villosula Mart.","25","2563.52","1090.223758","218.044752","24977.428719","Dichorisandra villosula Mart.","25","1388.8","146.406682","29.281336","1220.537942","Dichorisandra villosula Mart.","25","17829.4","7306.185228","1461.237046","1181376.533323"
"167","Floscopa peruviana Hassk. ex C.B.Clarke","50","24.008","2.35518","0.333073","0.153799","Floscopa peruviana Hassk. ex C.B.Clarke","50","2503.26","946.500618","133.855401","12488.714359","Floscopa peruviana Hassk. ex C.B.Clarke","50","1273.22","114.463663","16.187606","610.268971","Floscopa peruviana Hassk. ex C.B.Clarke","50","20335.58","6544.689585","925.558877","590688.266662"
"168","Coriaria ruscifolia L.","46","13.902174","4.173753","0.615386","0.167173","Coriaria ruscifolia L.","46","1792.543478","955.396153","140.865478","13574.689521","Coriaria ruscifolia L.","46","1291.065217","215.249561","31.736816","663.335838","Coriaria ruscifolia L.","46","12213.369565","6678.100752","984.632238","642052.463763"
"169","Satyria breviflora Hoerold","5","18.02","3.90922","1.748256","1.537994","Satyria breviflora Hoerold","5","2318.8","611.876785","273.639617","124887.143593","Satyria breviflora Hoerold","5","1386.6","138.352087","61.872934","6102.689711","Satyria breviflora Hoerold","5","15470.2","2506.629849","1120.998947","5906882.666617"
"170","Satyria ventricosa Luteyn","1","21",NA,NA,"7.689968","Satyria ventricosa Luteyn","1","2922",NA,NA,"624435.717964","Satyria ventricosa Luteyn","1","1449",NA,NA,"30513.448554","Satyria ventricosa Luteyn","1","23839",NA,NA,"29534413.333083"
"171","Vaccinium euryanthum A.C.Sm.","10","21.84","2.243608","0.709491","0.768997","Vaccinium euryanthum A.C.Sm.","10","2800.9","906.201774","286.566163","62443.571796","Vaccinium euryanthum A.C.Sm.","10","1590","82.556378","26.106619","3051.344855","Vaccinium euryanthum A.C.Sm.","10","14423","1497.868189","473.667511","2953441.333308"
"172","Norantea guianensis Aubl.","129","24.79845","1.622931","0.142891","0.059612","Norantea guianensis Aubl.","129","2166.596899","828.124788","72.912322","4840.586961","Norantea guianensis Aubl.","129","1497.922481","156.984305","13.821697","236.538361","Norantea guianensis Aubl.","129","14283.837209","6334.260719","557.700559","228948.940567"
"173","Ruyschia andina de Roon","5","16.82","0.931128","0.416413","1.537994","Ruyschia andina de Roon","5","2016.4","755.587057","337.908804","124887.143593","Ruyschia andina de Roon","5","1264.4","76.774345","34.334531","6102.689711","Ruyschia andina de Roon","5","11029.6","2296.507958","1027.029581","5906882.666617"
"174","Ruyschia enervia Lundell","10","21.94","2.343407","0.74105","0.768997","Ruyschia enervia Lundell","10","2292.8","612.633804","193.731819","62443.571796","Ruyschia enervia Lundell","10","1634.4","53.406616","16.888655","3051.344855","Ruyschia enervia Lundell","10","13101.5","4252.365074","1344.715908","2953441.333308"
"175","Ruyschia phylladenia Sandwith","5","17.5","3.378609","1.51096","1.537994","Ruyschia phylladenia Sandwith","5","2994","237.701493","106.303339","124887.143593","Ruyschia phylladenia Sandwith","5","1399.4","274.058935","122.562882","6102.689711","Ruyschia phylladenia Sandwith","5","20575.4","6377.257977","2851.996469","5906882.666617"
"176","Ruyschia pilophora Triana & Planch.","1","15.9",NA,NA,"7.689968","Ruyschia pilophora Triana & Planch.","1","1902",NA,NA,"624435.717964","Ruyschia pilophora Triana & Planch.","1","1427",NA,NA,"30513.448554","Ruyschia pilophora Triana & Planch.","1","17428",NA,NA,"29534413.333083"
"177","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","24.9",NA,NA,"7.689968","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","2344",NA,NA,"624435.717964","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","1457",NA,NA,"30513.448554","Schwartzia geniculatiflora Gir.-Cañas & Fiaschi","1","14041",NA,NA,"29534413.333083"
"178","Schwartzia jucuensis Gir.-Cañas","1","21.1",NA,NA,"7.689968","Schwartzia jucuensis Gir.-Cañas","1","1629",NA,NA,"624435.717964","Schwartzia jucuensis Gir.-Cañas","1","1312",NA,NA,"30513.448554","Schwartzia jucuensis Gir.-Cañas","1","10783",NA,NA,"29534413.333083"
"179","Souroubea crassipetala de Roon","10","24.43","0.733409","0.231924","0.768997","Souroubea crassipetala de Roon","10","3251.8","500.653085","158.320407","62443.571796","Souroubea crassipetala de Roon","10","1217.6","54.051827","17.092689","3051.344855","Souroubea crassipetala de Roon","10","24544.2","5167.553575","1634.123923","2953441.333308"
"180","Souroubea fragilis de Roon","2","21.7","5.23259","3.7","3.844984","Souroubea fragilis de Roon","2","1507","555.78593","393","312217.858982","Souroubea fragilis de Roon","2","1391.5","21.92031","15.5","15256.724277","Souroubea fragilis de Roon","2","13395.5","4397.497072","3109.5","14767206.666542"
"181","Souroubea guianensis Aubl.","107","24.663551","1.593879","0.154086","0.071869","Souroubea guianensis Aubl.","107","2645.635514","984.607089","95.18556","5835.847831","Souroubea guianensis Aubl.","106","1422.490566","156.177874","15.169336","287.862722","Souroubea guianensis Aubl.","106","18279.018868","6829.251348","663.315528","278626.540878"
"182","Souroubea pachyphylla Gilg","1","19.5",NA,NA,"7.689968","Souroubea pachyphylla Gilg","1","2172",NA,NA,"624435.717964","Souroubea pachyphylla Gilg","1","1278",NA,NA,"30513.448554","Souroubea pachyphylla Gilg","1","13598",NA,NA,"29534413.333083"
"183","Souroubea peruviana Gilg","2","24.45","0.353553","0.25","3.844984","Souroubea peruviana Gilg","2","2464.5","706.399674","499.5","312217.858982","Souroubea peruviana Gilg","2","1282","110.308658","78","15256.724277","Souroubea peruviana Gilg","2","18506.5","2510.93618","1775.5","14767206.666542"
"184","Souroubea stichadenia de Roon","3","17.3","8.513519","4.915282","2.563323","Souroubea stichadenia de Roon","3","928.333333","382.436051","220.799557","208145.239321","Souroubea stichadenia de Roon","3","1492.666667","35.557465","20.529112","10171.149518","Souroubea stichadenia de Roon","3","8918","3143.697982","1815.014876","9844804.444361"
"185","Souroubea sympetala Gilg","36","25.183333","1.163369","0.193895","0.21361","Souroubea sympetala Gilg","36","2843.916667","1267.913029","211.318838","17345.43661","Souroubea sympetala Gilg","35","1661.542857","104.752465","17.706398","871.812816","Souroubea sympetala Gilg","35","16835.685714","6913.742269","1168.635739","843840.380945"
"186","Souroubea vallicola Woodson ex de Roon","9","24.155556","1.650084","0.550028","0.854441","Souroubea vallicola Woodson ex de Roon","9","3388.666667","1117.999665","372.666555","69381.74644","Souroubea vallicola Woodson ex de Roon","8","1603.625","70.900207","25.067009","3814.181069","Souroubea vallicola Woodson ex de Roon","8","18020.375","3004.345849","1062.196661","3691801.666635"
"187","Souroubea venosa Schery","6","25.383333","1.016694","0.415064","1.281661","Souroubea venosa Schery","6","2111.333333","399.563095","163.12095","104072.619661","Souroubea venosa Schery","5","1728.4","91.554902","40.944597","6102.689711","Souroubea venosa Schery","5","15985.4","4160.156163","1860.478395","5906882.666617"
"188","Symplocos polyphylla B.Ståhl","3","11.033333","0.776745","0.448454","2.563323","Symplocos polyphylla B.Ståhl","3","1521.333333","72.727803","41.989417","208145.239321","Symplocos polyphylla B.Ståhl","3","1276.666667","33.650161","19.42793","10171.149518","Symplocos polyphylla B.Ståhl","3","7737","1235.590142","713.368301","9844804.444361"
"189","Adenopodia gymnantha Brenan","7","25.714286","2.29378","0.866967","1.098567","Adenopodia gymnantha Brenan","7","930.571429","110.969751","41.942623","89205.102566","Adenopodia gymnantha Brenan","7","1889.428571","54.6896","20.670726","4359.064079","Adenopodia gymnantha Brenan","7","5447.714286","802.336321","303.254625","4219201.904726"
"190","Adenopodia oaxacana M.Sousa","2","26.55","0.919239","0.65","3.844984","Adenopodia oaxacana M.Sousa","2","774.5","119.501046","84.5","312217.858982","Adenopodia oaxacana M.Sousa","2","2075","25.455844","18","15256.724277","Adenopodia oaxacana M.Sousa","2","4462.5","1651.094334","1167.5","14767206.666542"
"191","Amicia lobbiana Benth.","1","15.1",NA,NA,"7.689968","Amicia lobbiana Benth.","1","878",NA,NA,"624435.717964","Amicia lobbiana Benth.","1","1478",NA,NA,"30513.448554","Amicia lobbiana Benth.","1","6758",NA,NA,"29534413.333083"
"192","Cratylia bahiensis L.P.Queiroz","5","22.92","0.746324","0.333766","1.537994","Cratylia bahiensis L.P.Queiroz","5","742.2","160.765979","71.896732","124887.143593","Cratylia bahiensis L.P.Queiroz","5","1583.8","62.174754","27.805395","6102.689711","Cratylia bahiensis L.P.Queiroz","5","4545.2","569.509614","254.692442","5906882.666617"
"193","Dalbergia catingicola Harms","13","25.115385","1.765808","0.489747","0.591536","Dalbergia catingicola Harms","13","770.307692","346.204512","96.019855","48033.516766","Dalbergia catingicola Harms","13","1649","162.930967","45.18892","2347.18835","Dalbergia catingicola Harms","13","5103.230769","2497.373292","692.646728","2271877.948699"
"194","Dalbergia iquitosensis Harms","3","24.933333","0.152753","0.088192","2.563323","Dalbergia iquitosensis Harms","3","1719","439.914764","253.984907","208145.239321","Dalbergia iquitosensis Harms","3","1232","69.548544","40.153871","10171.149518","Dalbergia iquitosensis Harms","3","16446.666667","3149.114849","1818.142306","9844804.444361"
"195","Dalbergia monetaria L.f.","153","25.238562","1.565253","0.126543","0.050261","Dalbergia monetaria L.f.","153","2462.568627","933.638777","75.480221","4081.279202","Dalbergia monetaria L.f.","152","1507.026316","199.180372","16.155662","200.746372","Dalbergia monetaria L.f.","152","16437.657895","7067.864041","573.279475","194305.350876"
"196","Dalbergia subcymosa Ducke","13","25.669231","1.003647","0.278362","0.591536","Dalbergia subcymosa Ducke","13","2417.692308","671.117896","186.134614","48033.516766","Dalbergia subcymosa Ducke","13","1465.307692","160.412169","44.490331","2347.18835","Dalbergia subcymosa Ducke","13","16366.923077","3681.722479","1021.126091","2271877.948699"
"197","Deguelia glaucifolia A.M.G.Azevedo","3","25.533333","0.288675","0.166667","2.563323","Deguelia glaucifolia A.M.G.Azevedo","3","2588","339.430405","195.970236","208145.239321","Deguelia glaucifolia A.M.G.Azevedo","3","1306.333333","69.816426","40.308532","10171.149518","Deguelia glaucifolia A.M.G.Azevedo","3","19715.666667","1301.226473","751.263454","9844804.444361"
"198","Desmodium campyloclados Hemsl.","28","17.746429","3.92093","0.740986","0.274642","Desmodium campyloclados Hemsl.","28","2103.714286","1064.711084","201.211482","22301.275642","Desmodium campyloclados Hemsl.","27","1352.37037","209.913746","40.397919","1130.127724","Desmodium campyloclados Hemsl.","27","14076.333333","5238.96275","1008.238851","1093867.160485"
"199","Desmodium infractum DC.","47","24.612766","2.349155","0.342659","0.163616","Desmodium infractum DC.","47","1621.085106","769.81279","112.288736","13285.86634","Desmodium infractum DC.","47","1822.680851","150.375054","21.934456","649.22231","Desmodium infractum DC.","47","9144.170213","3964.950273","578.347438","628391.773044"
"200","Desmodium purpusii Brandegee","44","22.395455","4.071509","0.613803","0.174772","Desmodium purpusii Brandegee","44","2552.181818","1088.164451","164.046963","14191.720863","Desmodium purpusii Brandegee","44","1403.954545","234.060413","35.285935","693.487467","Desmodium purpusii Brandegee","44","17554.181818","6244.297656","941.363291","671236.666661"
"201","Desmodium saccatum B.G.Schub.","1","23.1",NA,NA,"7.689968","Desmodium saccatum B.G.Schub.","1","2786",NA,NA,"624435.717964","Desmodium saccatum B.G.Schub.","1","1607",NA,NA,"30513.448554","Desmodium saccatum B.G.Schub.","1","16463",NA,NA,"29534413.333083"
"202","Desmodium sclerophyllum Benth.","34","24.688235","1.724997","0.295835","0.226176","Desmodium sclerophyllum Benth.","34","1429.441176","311.840401","53.480188","18365.756411","Desmodium sclerophyllum Benth.","34","1593.852941","98.532607","16.898203","897.454369","Desmodium sclerophyllum Benth.","34","8739.823529","1862.743813","319.457928","868659.215679"
"203","Desmodium vargasianum B.G.Schub.","7","13.385714","3.470076","1.311565","1.098567","Desmodium vargasianum B.G.Schub.","7","1077","545.265073","206.090826","89205.102566","Desmodium vargasianum B.G.Schub.","7","1226.571429","183.209222","69.246577","4359.064079","Desmodium vargasianum B.G.Schub.","7","9027","2434.597845","920.191491","4219201.904726"
"204","Desmodium yungasense Britton","1","14.8",NA,NA,"7.689968","Desmodium yungasense Britton","1","1269",NA,NA,"624435.717964","Desmodium yungasense Britton","1","1289",NA,NA,"30513.448554","Desmodium yungasense Britton","1","9676",NA,NA,"29534413.333083"
"205","Indigofera jamaicensis Spreng.","36","24.722222","2.332272","0.388712","0.21361","Indigofera jamaicensis Spreng.","36","1290.861111","512.411506","85.401918","17345.43661","Indigofera jamaicensis Spreng.","34","1834.088235","135.288775","23.201833","897.454369","Indigofera jamaicensis Spreng.","34","7412","3399.580616","583.023266","868659.215679"
"206","Mimosa albida Humb. & Bonpl. ex Willd.","80","22.205","3.702579","0.413961","0.096125","Mimosa albida Humb. & Bonpl. ex Willd.","80","1480.2625","700.013955","78.263939","7805.446475","Mimosa albida Humb. & Bonpl. ex Willd.","80","1764.4875","144.550197","16.161203","381.418107","Mimosa albida Humb. & Bonpl. ex Willd.","80","8316.9375","3724.212751","416.379644","369180.166664"
"207","Mimosa annularis Spruce ex Benth.","4","25.325","0.754431","0.377215","1.922492","Mimosa annularis Spruce ex Benth.","4","2153.75","594.299798","297.149899","156108.929491","Mimosa annularis Spruce ex Benth.","4","1417","92.11225","46.056125","7628.362138","Mimosa annularis Spruce ex Benth.","4","16646","2445.994958","1222.997479","7383603.333271"
"208","Mimosa casta L.","14","25.592857","0.961141","0.256876","0.549283","Mimosa casta L.","14","2171.357143","690.053131","184.424457","44602.551283","Mimosa casta L.","14","1633.5","222.695981","59.518004","2179.53204","Mimosa casta L.","14","13466.357143","5472.847784","1462.680096","2109600.952363"
"209","Mimosa colombiana Britton & Killip","17","24.117647","2.897679","0.70279","0.452351","Mimosa colombiana Britton & Killip","17","2837.823529","645.596162","156.580069","36731.512821","Mimosa colombiana Britton & Killip","17","1516.470588","103.836481","25.184046","1794.908738","Mimosa colombiana Britton & Killip","17","17906.352941","2825.397847","685.259633","1737318.431358"
"210","Mimosa corynadenia Britton & Rose","1","14.7",NA,NA,"7.689968","Mimosa corynadenia Britton & Rose","1","2762",NA,NA,"624435.717964","Mimosa corynadenia Britton & Rose","1","1500",NA,NA,"30513.448554","Mimosa corynadenia Britton & Rose","1","9712",NA,NA,"29534413.333083"
"211","Mimosa ervendbergii A.Gray","19","24.836842","1.72537","0.395827","0.404735","Mimosa ervendbergii A.Gray","19","2324.842105","730.438473","167.574078","32865.037788","Mimosa ervendbergii A.Gray","19","1747.052632","135.628362","31.11528","1605.970977","Mimosa ervendbergii A.Gray","19","14370.315789","5418.898351","1243.180542","1554442.807004"
"212","Mimosa extensa Benth.","2","23.1","2.545584","1.8","3.844984","Mimosa extensa Benth.","2","1412.5","310.419877","219.5","312217.858982","Mimosa extensa Benth.","2","1308.5","53.033009","37.5","15256.724277","Mimosa extensa Benth.","2","9566","748.118974","529","14767206.666542"
"213","Mimosa guanchezii Barneby","3","25.466667","0.404145","0.233333","2.563323","Mimosa guanchezii Barneby","3","2320.333333","480.338769","277.323718","208145.239321","Mimosa guanchezii Barneby","3","1614.666667","24.006943","13.860415","10171.149518","Mimosa guanchezii Barneby","3","14991.333333","353.412413","204.042752","9844804.444361"
"214","Mimosa hondurana Britton","13","22.684615","2.023547","0.561231","0.591536","Mimosa hondurana Britton","13","1651.461538","519.679968","144.13329","48033.516766","Mimosa hondurana Britton","13","1747.230769","92.412259","25.630549","2347.18835","Mimosa hondurana Britton","13","10367.538462","2826.454246","783.917362","2271877.948699"
"215","Mimosa lawranceana Britton & Killip","1","13",NA,NA,"7.689968","Mimosa lawranceana Britton & Killip","1","1268",NA,NA,"624435.717964","Mimosa lawranceana Britton & Killip","1","1234",NA,NA,"30513.448554","Mimosa lawranceana Britton & Killip","1","14608",NA,NA,"29534413.333083"
"216","Mimosa leptocarpa Rose","6","24.366667","3.015073","1.230898","1.281661","Mimosa leptocarpa Rose","6","995","307.142963","125.39059","104072.619661","Mimosa leptocarpa Rose","6","1824.833333","70.934947","28.959071","5085.574759","Mimosa leptocarpa Rose","6","5957.333333","1845.013785","753.223724","4922402.222181"
"217","Mimosa orinocoensis Barneby","4","26.625","1.090489","0.545245","1.922492","Mimosa orinocoensis Barneby","4","1943.75","507.687814","253.843907","156108.929491","Mimosa orinocoensis Barneby","4","1745.5","138.714335","69.357168","7628.362138","Mimosa orinocoensis Barneby","4","11623.25","4424.309918","2212.154959","7383603.333271"
"218","Mimosa quadrivalvis L.","44","24.731818","2.895929","0.436578","0.174772","Mimosa quadrivalvis L.","44","1419.727273","709.889915","107.019931","14191.720863","Mimosa quadrivalvis L.","43","1662.883721","202.570647","30.891734","709.615083","Mimosa quadrivalvis L.","43","8709.395349","4948.708303","754.670941","686846.8217"
"219","Mimosa schrankioides Benth.","6","25.4","1.531013","0.625033","1.281661","Mimosa schrankioides Benth.","6","1988.166667","822.143641","335.638736","104072.619661","Mimosa schrankioides Benth.","6","1483.833333","277.777909","113.402356","5085.574759","Mimosa schrankioides Benth.","6","14778","8055.45527","3288.625843","4922402.222181"
"220","Mimosa sensitiva L.","79","24.846835","2.530422","0.284695","0.097341","Mimosa sensitiva L.","79","1210.746835","491.505601","55.2987","7904.249594","Mimosa sensitiva L.","79","1607.974684","161.587872","18.180056","386.246184","Mimosa sensitiva L.","79","7635.898734","3341.600632","375.959444","373853.33333"
"221","Mimosa watsonii B.L.Rob.","19","24.357895","1.95315","0.448083","0.404735","Mimosa watsonii B.L.Rob.","19","2130.631579","597.400685","137.053117","32865.037788","Mimosa watsonii B.L.Rob.","19","1773.105263","94.073786","21.582007","1605.970977","Mimosa watsonii B.L.Rob.","19","13173.789474","4134.716658","948.569056","1554442.807004"
"222","Piptadenia anolidurus Barneby","20","23.99","2.710389","0.606061","0.384498","Piptadenia anolidurus Barneby","20","2241.25","1123.10237","251.133325","31221.785898","Piptadenia anolidurus Barneby","20","1372.35","170.865991","38.206797","1525.672428","Piptadenia anolidurus Barneby","20","17103.35","9115.048305","2038.186763","1476720.666654"
"223","Piptadenia cuzcoensis Barneby","2","24.95","0.070711","0.05","3.844984","Piptadenia cuzcoensis Barneby","2","1827.5","385.373196","272.5","312217.858982","Piptadenia cuzcoensis Barneby","2","1471","131.521861","93","15256.724277","Piptadenia cuzcoensis Barneby","2","15717","5057.227699","3576","14767206.666542"
"224","Piptadenia imatacae Barneby","1","23.7",NA,NA,"7.689968","Piptadenia imatacae Barneby","1","1268",NA,NA,"624435.717964","Piptadenia imatacae Barneby","1","1675",NA,NA,"30513.448554","Piptadenia imatacae Barneby","1","8918",NA,NA,"29534413.333083"
"225","Piptadenia irwinii G.P.Lewis","8","22.1875","1.613725","0.570538","0.961246","Piptadenia irwinii G.P.Lewis","8","957.75","283.088452","100.086882","78054.464746","Piptadenia irwinii G.P.Lewis","8","1532.75","131.839459","46.612288","3814.181069","Piptadenia irwinii G.P.Lewis","8","6075.25","1670.509311","590.614231","3691801.666635"
"226","Piptadenia killipii J.F.Macbr.","3","24.9","0.608276","0.351188","2.563323","Piptadenia killipii J.F.Macbr.","3","2670","639.051641","368.956637","208145.239321","Piptadenia killipii J.F.Macbr.","3","1330.333333","77.105988","44.517163","10171.149518","Piptadenia killipii J.F.Macbr.","3","18500","3259.333061","1881.77682","9844804.444361"
"227","Piptadenia minutiflora Ducke","8","24.6125","1.293321","0.457258","0.961246","Piptadenia minutiflora Ducke","8","2602","540.083062","190.948198","78054.464746","Piptadenia minutiflora Ducke","8","1281.625","61.428094","21.718111","3814.181069","Piptadenia minutiflora Ducke","8","19732.875","6593.504865","2331.156001","3691801.666635"
"228","Piptadenia santosii Barneby ex G.P.Lewis","1","24.9",NA,NA,"7.689968","Piptadenia santosii Barneby ex G.P.Lewis","1","1102",NA,NA,"624435.717964","Piptadenia santosii Barneby ex G.P.Lewis","1","1443",NA,NA,"30513.448554","Piptadenia santosii Barneby ex G.P.Lewis","1","8324",NA,NA,"29534413.333083"
"229","Piptadenia uaupensis Spruce ex Benth.","20","24.77","2.0724","0.463403","0.384498","Piptadenia uaupensis Spruce ex Benth.","20","2741.5","991.3434","221.671123","31221.785898","Piptadenia uaupensis Spruce ex Benth.","20","1312.95","130.441951","29.167707","1525.672428","Piptadenia uaupensis Spruce ex Benth.","20","20550.05","6351.06357","1420.140987","1476720.666654"
"230","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","24.7",NA,NA,"7.689968","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","1509",NA,NA,"624435.717964","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","1407",NA,NA,"30513.448554","Senegalia amorimii M.J.F.Barros & M.P.Lima","1","10013",NA,NA,"29534413.333083"
