"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"1232","Platygyna obovata Borhidi","1","25.6",NA,NA,"6.361308","Platygyna obovata Borhidi","1","1492",NA,NA,"493611.482978","Platygyna obovata Borhidi","1","1914",NA,NA,"25628.779645","Platygyna obovata Borhidi","1","6351",NA,NA,"22968391.241906"
"1233","Plukenetia brachybotrya Müll.Arg.","28","24.717857","0.798171","0.15084","0.22719","Plukenetia brachybotrya Müll.Arg.","28","1982.107143","879.12955","166.139869","17628.981535","Plukenetia brachybotrya Müll.Arg.","28","1397.75","185.017442","34.96501","915.313559","Plukenetia brachybotrya Müll.Arg.","28","15738.142857","7226.119571","1365.608238","820299.687211"
"1234","Plukenetia loretensis Ule","36","24.544444","1.874558","0.312426","0.176703","Plukenetia loretensis Ule","36","2632.555556","556.478799","92.746466","13711.430083","Plukenetia loretensis Ule","36","1397.222222","139.373724","23.228954","711.910546","Plukenetia loretensis Ule","36","18572.611111","3885.582429","647.597071","638010.867831"
"1235","Plukenetia multiglandulosa Jabl.","1","18.1",NA,NA,"6.361308","Plukenetia multiglandulosa Jabl.","1","3845",NA,NA,"493611.482978","Plukenetia multiglandulosa Jabl.","1","1395",NA,NA,"25628.779645","Plukenetia multiglandulosa Jabl.","1","19281",NA,NA,"22968391.241906"
"1236","Plukenetia penninervia Müll.Arg.","38","25.218421","1.001311","0.162434","0.167403","Plukenetia penninervia Müll.Arg.","38","2569.552632","1727.324751","280.209076","12989.775868","Plukenetia penninervia Müll.Arg.","38","1642.315789","191.773248","31.109729","674.44157","Plukenetia penninervia Müll.Arg.","38","15036.184211","8774.892705","1423.475565","604431.348471"
"1237","Plukenetia polyadenia Müll.Arg.","40","23.8975","1.731086","0.273709","0.159033","Plukenetia polyadenia Müll.Arg.","40","2575.4","948.603503","149.987383","12340.287074","Plukenetia polyadenia Müll.Arg.","41","1375","182.417653","28.488851","625.092186","Plukenetia polyadenia Müll.Arg.","41","18942.097561","7349.836045","1147.851544","560204.664437"
"1238","Plukenetia stipellata L.J.Gillespie","10","24.61","2.014089","0.636911","0.636131","Plukenetia stipellata L.J.Gillespie","10","3354.5","997.476288","315.429698","49361.148298","Plukenetia stipellata L.J.Gillespie","10","1675.3","78.847321","24.933712","2562.877965","Plukenetia stipellata L.J.Gillespie","10","17472.8","3939.123698","1245.660287","2296839.124191"
"1239","Plukenetia supraglandulosa L.J.Gillespie","3","23.433333","0.85049","0.491031","2.120436","Plukenetia supraglandulosa L.J.Gillespie","3","2950.333333","415.961937","240.155736","164537.160993","Plukenetia supraglandulosa L.J.Gillespie","3","1521","10.440307","6.027714","8542.926548","Plukenetia supraglandulosa L.J.Gillespie","3","16035","1768.518306","1021.05452","7656130.413969"
"1240","Plukenetia volubilis L.","68","23.716176","2.242773","0.271976","0.093549","Plukenetia volubilis L.","68","2439.411765","1129.759243","137.003432","7258.992397","Plukenetia volubilis L.","68","1428.941176","195.979658","23.766024","376.893818","Plukenetia volubilis L.","68","17326.823529","7571.246866","918.148545","337770.45944"
"1241","Tragia aurea Rusby","1","20.1",NA,NA,"6.361308","Tragia aurea Rusby","1","1028",NA,NA,"493611.482978","Tragia aurea Rusby","1","1664",NA,NA,"25628.779645","Tragia aurea Rusby","1","7461",NA,NA,"22968391.241906"
"1242","Tragia bahiensis Müll.Arg.","24","24.408333","1.688302","0.344623","0.265055","Tragia bahiensis Müll.Arg.","24","792.708333","290.687263","59.336289","20567.145124","Tragia bahiensis Müll.Arg.","24","1650.041667","136.221839","27.806166","1067.865819","Tragia bahiensis Müll.Arg.","24","4924.625","1911.632942","390.21044","957016.301746"
"1243","Tragia chlorocaulon Baill.","5","22.8","2.157545","0.964883","1.272262","Tragia chlorocaulon Baill.","5","1038","253.031619","113.15918","98722.296596","Tragia chlorocaulon Baill.","5","1507.2","192.314066","86.005465","5125.755929","Tragia chlorocaulon Baill.","5","6976.6","1412.14245","631.529302","4593678.248381"
"1244","Tragia cubensis Urb.","1","24.8",NA,NA,"6.361308","Tragia cubensis Urb.","1","1555",NA,NA,"493611.482978","Tragia cubensis Urb.","1","1684",NA,NA,"25628.779645","Tragia cubensis Urb.","1","8991",NA,NA,"22968391.241906"
"1245","Tragia friesii Pax & K.Hoffm.","8","23.3375","2.710265","0.958223","0.795164","Tragia friesii Pax & K.Hoffm.","8","732.125","229.051733","80.982017","61701.435372","Tragia friesii Pax & K.Hoffm.","8","1642.125","192.585742","68.089342","3203.597456","Tragia friesii Pax & K.Hoffm.","8","4297.5","1439.564021","508.962741","2871048.905238"
"1246","Tragia gracilis Griseb.","1","25.6",NA,NA,"6.361308","Tragia gracilis Griseb.","1","1492",NA,NA,"493611.482978","Tragia gracilis Griseb.","1","1914",NA,NA,"25628.779645","Tragia gracilis Griseb.","1","6351",NA,NA,"22968391.241906"
"1247","Tragia mexicana Müll.Arg.","6","23.333333","1.44037","0.588029","1.060218","Tragia mexicana Müll.Arg.","6","1854.333333","592.274148","241.794908","82268.580496","Tragia mexicana Müll.Arg.","6","1746.833333","93.836915","38.30876","4271.463274","Tragia mexicana Müll.Arg.","6","10747.5","5136.116772","2096.810892","3828065.206984"
"1248","Tragia nepetifolia Cav.","36","19.541667","4.264764","0.710794","0.176703","Tragia nepetifolia Cav.","36","902.083333","304.703826","50.783971","13711.430083","Tragia nepetifolia Cav.","36","1817.722222","127.930921","21.32182","711.910546","Tragia nepetifolia Cav.","36","4863.777778","1601.420175","266.903362","638010.867831"
"1249","Tragia pacifica McVaugh","2","21.45","6.576093","4.65","3.180654","Tragia pacifica McVaugh","2","1387","263.043723","186","246805.741489","Tragia pacifica McVaugh","2","1740","220.617316","156","12814.389823","Tragia pacifica McVaugh","2","7573.5","86.974134","61.5","11484195.620953"
"1250","Tragia uberabana Müll.Arg.","3","22.4","1.053565","0.608276","2.120436","Tragia uberabana Müll.Arg.","3","1451.333333","74.648063","43.098079","164537.160993","Tragia uberabana Müll.Arg.","3","1579.333333","112.735679","65.087975","8542.926548","Tragia uberabana Müll.Arg.","3","9315.333333","1285.177938","741.997828","7656130.413969"
"1251","Tragia volubilis L.","126","23.516667","3.15112","0.280724","0.050487","Tragia volubilis L.","126","1338.492063","618.209825","55.074509","3917.551452","Tragia volubilis L.","126","1636.825397","167.485024","14.920752","203.403013","Tragia volubilis L.","126","8347.714286","3928.519863","349.980366","182288.81938"
"1252","Tragia yucatanensis Millsp.","12","25.625","0.463436","0.133782","0.530109","Tragia yucatanensis Millsp.","12","1179.75","146.02934","42.155039","41134.290248","Tragia yucatanensis Millsp.","12","1813.666667","52.025052","15.018339","2135.731637","Tragia yucatanensis Millsp.","12","6559.833333","1260.377204","363.839559","1914032.603492"
"1253","Amorimia septentrionalis W.R.Anderson","14","26.221429","1.096272","0.292991","0.454379","Amorimia septentrionalis W.R.Anderson","14","1071.5","329.276304","88.002794","35257.96307","Amorimia septentrionalis W.R.Anderson","14","1731.857143","104.822823","28.015078","1830.627118","Amorimia septentrionalis W.R.Anderson","14","5999.285714","2107.987171","563.383269","1640599.374422"
"1254","Amorimia velutina W.R.Anderson","8","23.225","1.456758","0.515042","0.795164","Amorimia velutina W.R.Anderson","8","763.375","175.452018","62.031656","61701.435372","Amorimia velutina W.R.Anderson","8","1605.125","135.871197","48.037722","3203.597456","Amorimia velutina W.R.Anderson","8","4836.75","891.112427","315.05582","2871048.905238"
"1255","Banisteriopsis basifixa B.Gates","2","22.45","2.616295","1.85","3.180654","Banisteriopsis basifixa B.Gates","2","1495.5","413.657467","292.5","246805.741489","Banisteriopsis basifixa B.Gates","2","1340.5","135.057395","95.5","12814.389823","Banisteriopsis basifixa B.Gates","2","10067","2542.755985","1798","11484195.620953"
"1256","Banisteriopsis calcicola B.Gates","11","24.490909","1.906544","0.574845","0.578301","Banisteriopsis calcicola B.Gates","11","864.727273","191.251191","57.664404","44873.77118","Banisteriopsis calcicola B.Gates","11","1674","113.696086","34.28066","2329.889059","Banisteriopsis calcicola B.Gates","11","5010.363636","876.564461","264.294129","2088035.567446"
"1257","Banisteriopsis confusa B.Gates","9","23.555556","1.36392","0.45464","0.706812","Banisteriopsis confusa B.Gates","9","1579.888889","446.492566","148.830855","54845.720331","Banisteriopsis confusa B.Gates","9","1584.555556","192.907433","64.302478","2847.642183","Banisteriopsis confusa B.Gates","9","10029.888889","3867.58854","1289.19618","2552043.471323"
"1258","Banisteriopsis lyrata B.Gates","5","25.6","0.790569","0.353553","1.272262","Banisteriopsis lyrata B.Gates","5","1951.8","685.481728","306.556748","98722.296596","Banisteriopsis lyrata B.Gates","5","1614.2","173.956029","77.795501","5125.755929","Banisteriopsis lyrata B.Gates","5","12171.2","2981.327171","1333.290044","4593678.248381"
"1259","Banisteriopsis maguirei B.Gates","2","22.05","1.484924","1.05","3.180654","Banisteriopsis maguirei B.Gates","2","3017.5","538.10826","380.5","246805.741489","Banisteriopsis maguirei B.Gates","2","1429.5","86.974134","61.5","12814.389823","Banisteriopsis maguirei B.Gates","2","17933.5","3749.787261","2651.5","11484195.620953"
"1260","Banisteriopsis parviglandula B.Gates","2","22.15","0.636396","0.45","3.180654","Banisteriopsis parviglandula B.Gates","2","853","490.732106","347","246805.741489","Banisteriopsis parviglandula B.Gates","2","1402","202.232539","143","12814.389823","Banisteriopsis parviglandula B.Gates","2","7159.5","4243.347794","3000.5","11484195.620953"
"1261","Banisteriopsis prancei B.Gates","15","24.966667","0.465475","0.120185","0.424087","Banisteriopsis prancei B.Gates","15","1928.6","298.032549","76.951673","32907.432199","Banisteriopsis prancei B.Gates","15","1379.6","128.767121","33.247528","1708.58531","Banisteriopsis prancei B.Gates","15","14300.866667","3272.66525","844.998534","1531226.082794"
"1262","Banisteriopsis pulchra B.Gates","5","24.52","1.592796","0.71232","1.272262","Banisteriopsis pulchra B.Gates","5","1407.8","200.716716","89.763244","98722.296596","Banisteriopsis pulchra B.Gates","5","1648.2","71.478668","31.966232","5125.755929","Banisteriopsis pulchra B.Gates","5","9264.4","1035.91713","463.276224","4593678.248381"
"1263","Banisteriopsis quadriglandula B.Gates","2","22","2.404163","1.7","3.180654","Banisteriopsis quadriglandula B.Gates","2","704.5","180.312229","127.5","246805.741489","Banisteriopsis quadriglandula B.Gates","2","1457","200.818326","142","12814.389823","Banisteriopsis quadriglandula B.Gates","2","4479.5","1939.593901","1371.5","11484195.620953"
"1264","Banisteriopsis variabilis B.Gates","33","22.924242","1.566052","0.272615","0.192767","Banisteriopsis variabilis B.Gates","33","1452.69697","319.982176","55.701747","14957.923727","Banisteriopsis variabilis B.Gates","33","1551.909091","118.1163","20.561409","776.629686","Banisteriopsis variabilis B.Gates","33","9477.909091","1949.964172","339.445192","696011.855815"
"1265","Banisteriopsis velutinissima B.Gates","2","22.65","3.889087","2.75","3.180654","Banisteriopsis velutinissima B.Gates","2","1464.5","191.625938","135.5","246805.741489","Banisteriopsis velutinissima B.Gates","2","1333","175.362482","124","12814.389823","Banisteriopsis velutinissima B.Gates","2","14271","622.253967","440","11484195.620953"
"1266","Bronwenia peckoltii W.R.Anderson & C.Davis","1","22.6",NA,NA,"6.361308","Bronwenia peckoltii W.R.Anderson & C.Davis","1","1058",NA,NA,"493611.482978","Bronwenia peckoltii W.R.Anderson & C.Davis","1","1454",NA,NA,"25628.779645","Bronwenia peckoltii W.R.Anderson & C.Davis","1","6071",NA,NA,"22968391.241906"
"1267","Callaeum nicaraguense Small","4","23.775","1.89451","0.947255","1.590327","Callaeum nicaraguense Small","4","1643","872.496418","436.248209","123402.870745","Callaeum nicaraguense Small","4","1840","70.536043","35.268022","6407.194911","Callaeum nicaraguense Small","4","9139.5","3708.297408","1854.148704","5742097.810477"
"1268","Callaeum reticulatum D.M.Johnson","2","20.9","6.788225","4.8","3.180654","Callaeum reticulatum D.M.Johnson","2","1162","845.69971","598","246805.741489","Callaeum reticulatum D.M.Johnson","2","1428.5","88.388348","62.5","12814.389823","Callaeum reticulatum D.M.Johnson","2","8199.5","7224.509983","5108.5","11484195.620953"
"1269","Dicella aciculifera W.R.Anderson","1","26.9",NA,NA,"6.361308","Dicella aciculifera W.R.Anderson","1","3766",NA,NA,"493611.482978","Dicella aciculifera W.R.Anderson","1","1729",NA,NA,"25628.779645","Dicella aciculifera W.R.Anderson","1","20233",NA,NA,"22968391.241906"
"1270","Dicella conwayi Rusby","11","24.918182","0.470783","0.141946","0.578301","Dicella conwayi Rusby","11","1680.454545","315.744632","95.200589","44873.77118","Dicella conwayi Rusby","11","1494.090909","152.980034","46.125216","2329.889059","Dicella conwayi Rusby","11","11522","3255.497412","981.569402","2088035.567446"
"1271","Dicella nucifera Chodat","3","23.666667","0.251661","0.145297","2.120436","Dicella nucifera Chodat","3","1362.666667","78.014956","45.041956","164537.160993","Dicella nucifera Chodat","3","1683.333333","84.500493","48.786382","8542.926548","Dicella nucifera Chodat","3","8067.333333","549.347188","317.165747","7656130.413969"
"1272","Dicella oliveirae M.W.Chase","2","26.45","1.626346","1.15","3.180654","Dicella oliveirae M.W.Chase","2","1690.5","566.392532","400.5","246805.741489","Dicella oliveirae M.W.Chase","2","1548","199.404112","141","12814.389823","Dicella oliveirae M.W.Chase","2","9941","4600.436718","3253","11484195.620953"
"1273","Diplopterys bahiana W.R.Anderson & C.Davis","1","22.3",NA,NA,"6.361308","Diplopterys bahiana W.R.Anderson & C.Davis","1","981",NA,NA,"493611.482978","Diplopterys bahiana W.R.Anderson & C.Davis","1","1716",NA,NA,"25628.779645","Diplopterys bahiana W.R.Anderson & C.Davis","1","4667",NA,NA,"22968391.241906"
"1274","Diplopterys carvalhoi W.R.Anderson & C.Davis","3","24.866667","0.152753","0.088192","2.120436","Diplopterys carvalhoi W.R.Anderson & C.Davis","3","1734.666667","561.884626","324.40424","164537.160993","Diplopterys carvalhoi W.R.Anderson & C.Davis","3","1420.666667","59.5007","34.352745","8542.926548","Diplopterys carvalhoi W.R.Anderson & C.Davis","3","11767.666667","2653.464591","1531.978496","7656130.413969"
"1275","Diplopterys cururuensis B.Gates","3","23.8","2.286919","1.320353","2.120436","Diplopterys cururuensis B.Gates","3","1857","106.503521","61.489837","164537.160993","Diplopterys cururuensis B.Gates","3","1509.666667","116.834641","67.454511","8542.926548","Diplopterys cururuensis B.Gates","3","11124.333333","1937.970674","1118.88789","7656130.413969"
"1276","Diplopterys mexicana B.Gates","1","25.5",NA,NA,"6.361308","Diplopterys mexicana B.Gates","1","2627",NA,NA,"493611.482978","Diplopterys mexicana B.Gates","1","1657",NA,NA,"25628.779645","Diplopterys mexicana B.Gates","1","21627",NA,NA,"22968391.241906"
"1277","Ectopopterys soejartoi W.R.Anderson","9","23.444444","2.037837","0.679279","0.706812","Ectopopterys soejartoi W.R.Anderson","9","3354.666667","750.126156","250.042052","54845.720331","Ectopopterys soejartoi W.R.Anderson","9","1301.222222","170.460976","56.820325","2847.642183","Ectopopterys soejartoi W.R.Anderson","9","25318.222222","6191.523092","2063.841031","2552043.471323"
"1278","Excentradenia boliviana W.R.Anderson","1","25.5",NA,NA,"6.361308","Excentradenia boliviana W.R.Anderson","1","1507",NA,NA,"493611.482978","Excentradenia boliviana W.R.Anderson","1","1363",NA,NA,"25628.779645","Excentradenia boliviana W.R.Anderson","1","12803",NA,NA,"22968391.241906"
"1279","Gaudichaudia albida Cham. & Schltdl.","55","21.421818","3.435096","0.463188","0.11566","Gaudichaudia albida Cham. & Schltdl.","55","1161.781818","437.939523","59.051753","8974.754236","Gaudichaudia albida Cham. & Schltdl.","55","1796.527273","135.83103","18.315452","465.977812","Gaudichaudia albida Cham. & Schltdl.","55","6760.254545","2915.428024","393.116235","417607.113489"
"1280","Heteropterys actinoctenia W.R.Anderson","1","25.1",NA,NA,"6.361308","Heteropterys actinoctenia W.R.Anderson","1","2942",NA,NA,"493611.482978","Heteropterys actinoctenia W.R.Anderson","1","1168",NA,NA,"25628.779645","Heteropterys actinoctenia W.R.Anderson","1","23364",NA,NA,"22968391.241906"
"1281","Heteropterys admirabilis Amorim","1","21.7",NA,NA,"6.361308","Heteropterys admirabilis Amorim","1","1742",NA,NA,"493611.482978","Heteropterys admirabilis Amorim","1","1276",NA,NA,"25628.779645","Heteropterys admirabilis Amorim","1","10255",NA,NA,"22968391.241906"
"1282","Heteropterys aliciae W.R.Anderson","2","22.8","3.11127","2.2","3.180654","Heteropterys aliciae W.R.Anderson","2","729","91.923882","65","246805.741489","Heteropterys aliciae W.R.Anderson","2","1555","220.617316","156","12814.389823","Heteropterys aliciae W.R.Anderson","2","5561","82.024387","58","11484195.620953"
"1283","Heteropterys alternifolia W.R.Anderson","6","24.8","0.613188","0.250333","1.060218","Heteropterys alternifolia W.R.Anderson","6","1398.333333","395.206613","161.342424","82268.580496","Heteropterys alternifolia W.R.Anderson","7","1446","70.443831","26.625265","3661.254235","Heteropterys alternifolia W.R.Anderson","7","9121.857143","2586.637033","977.656903","3281198.748844"
"1284","Heteropterys amplexicaulis Morong","2","24.75","0.919239","0.65","3.180654","Heteropterys amplexicaulis Morong","2","1165","15.556349","11","246805.741489","Heteropterys amplexicaulis Morong","2","1750","48.083261","34","12814.389823","Heteropterys amplexicaulis Morong","2","6714.5","828.022041","585.5","11484195.620953"
"1285","Heteropterys andina Amorim","1","22.7",NA,NA,"6.361308","Heteropterys andina Amorim","1","1013",NA,NA,"493611.482978","Heteropterys andina Amorim","1","1506",NA,NA,"25628.779645","Heteropterys andina Amorim","1","9247",NA,NA,"22968391.241906"
"1286","Heteropterys arenaria Markgr.","11","22.090909","1.021229","0.307912","0.578301","Heteropterys arenaria Markgr.","11","904","240.505301","72.515077","44873.77118","Heteropterys arenaria Markgr.","11","1510.818182","130.879195","39.461562","2329.889059","Heteropterys arenaria Markgr.","11","5835.454545","1997.76532","602.348908","2088035.567446"
"1287","Heteropterys argyrophaea A.Juss.","8","22.9625","1.14385","0.404412","0.795164","Heteropterys argyrophaea A.Juss.","8","1398.25","196.636539","69.521515","61701.435372","Heteropterys argyrophaea A.Juss.","8","1545.75","142.420655","50.353305","3203.597456","Heteropterys argyrophaea A.Juss.","8","8916","1353.536954","478.547579","2871048.905238"
"1288","Heteropterys aureosericea Cuatrec.","14","24.564286","1.126333","0.301025","0.454379","Heteropterys aureosericea Cuatrec.","14","2793.214286","1334.695885","356.71248","35257.96307","Heteropterys aureosericea Cuatrec.","14","1247.928571","109.997527","29.398076","1830.627118","Heteropterys aureosericea Cuatrec.","14","21909.571429","9263.205299","2475.695752","1640599.374422"
"1289","Heteropterys bahiensis Nied.","1","24.8",NA,NA,"6.361308","Heteropterys bahiensis Nied.","1","1179",NA,NA,"493611.482978","Heteropterys bahiensis Nied.","1","1388",NA,NA,"25628.779645","Heteropterys bahiensis Nied.","1","8773",NA,NA,"22968391.241906"
"1290","Heteropterys banksiifolia Griseb.","4","21.575","2.296918","1.148459","1.590327","Heteropterys banksiifolia Griseb.","4","1596","222.103579","111.05179","123402.870745","Heteropterys banksiifolia Griseb.","4","1543.25","249.581483","124.790742","6407.194911","Heteropterys banksiifolia Griseb.","4","9025.75","1718.564784","859.282392","5742097.810477"
"1291","Heteropterys berteroana A.Juss.","6","25.516667","2.014365","0.822361","1.060218","Heteropterys berteroana A.Juss.","6","1226.166667","218.476009","89.192457","82268.580496","Heteropterys berteroana A.Juss.","6","1721.166667","279.942435","114.286021","4271.463274","Heteropterys berteroana A.Juss.","6","7403.333333","3244.320802","1324.488421","3828065.206984"
"1292","Heteropterys bicolor A.Juss.","7","22.557143","1.440899","0.544609","0.908758","Heteropterys bicolor A.Juss.","7","1383.857143","243.823316","92.156551","70515.92614","Heteropterys bicolor A.Juss.","7","1355","54.277067","20.514803","3661.254235","Heteropterys bicolor A.Juss.","7","9241.142857","952.27332","359.925484","3281198.748844"
"1293","Heteropterys brasiliensis Regel & Körn.","1","24.2",NA,NA,"6.361308","Heteropterys brasiliensis Regel & Körn.","1","1003",NA,NA,"493611.482978","Heteropterys brasiliensis Regel & Körn.","1","1355",NA,NA,"25628.779645","Heteropterys brasiliensis Regel & Körn.","1","8439",NA,NA,"22968391.241906"
"1294","Heteropterys brunnea R.Sebast. & Mamede","5","23.32","1.804716","0.807094","1.272262","Heteropterys brunnea R.Sebast. & Mamede","5","867","220.90043","98.789676","98722.296596","Heteropterys brunnea R.Sebast. & Mamede","5","1442.2","102.604581","45.886164","5125.755929","Heteropterys brunnea R.Sebast. & Mamede","5","5359.4","2084.690097","932.301754","4593678.248381"
"1295","Heteropterys bullata Amorim","3","21.433333","1.41892","0.819214","2.120436","Heteropterys bullata Amorim","3","1347.333333","253.992782","146.642801","164537.160993","Heteropterys bullata Amorim","3","1305.666667","33.724373","19.470776","8542.926548","Heteropterys bullata Amorim","3","9496.333333","2604.604832","1503.769301","7656130.413969"
"1296","Heteropterys buricana Cuatrec. & Croat","1","25.9",NA,NA,"6.361308","Heteropterys buricana Cuatrec. & Croat","1","2926",NA,NA,"493611.482978","Heteropterys buricana Cuatrec. & Croat","1","1541",NA,NA,"25628.779645","Heteropterys buricana Cuatrec. & Croat","1","19853",NA,NA,"22968391.241906"
"1297","Heteropterys byrsonimifolia A.Juss.","91","23.468132","1.980734","0.207637","0.069904","Heteropterys byrsonimifolia A.Juss.","91","1298.659341","368.572779","38.636926","5424.302011","Heteropterys byrsonimifolia A.Juss.","91","1547","125.996384","13.20801","281.634941","Heteropterys byrsonimifolia A.Juss.","91","8409.131868","2425.376205","254.24851","252399.903757"
"1298","Heteropterys caducibracteata W.R.Anderson","14","24.664286","2.469384","0.659971","0.454379","Heteropterys caducibracteata W.R.Anderson","14","694.642857","166.698534","44.552057","35257.96307","Heteropterys caducibracteata W.R.Anderson","14","1735.428571","124.408579","33.249591","1830.627118","Heteropterys caducibracteata W.R.Anderson","14","4224.642857","1084.220429","289.770098","1640599.374422"
"1299","Heteropterys campestris A.Juss.","63","23.315873","2.364059","0.297843","0.100973","Heteropterys campestris A.Juss.","63","1519.492063","407.778912","51.375314","7835.102904","Heteropterys campestris A.Juss.","63","1530.857143","117.936814","14.858642","406.806026","Heteropterys campestris A.Juss.","63","9533.079365","2380.374532","299.899002","364577.63876"
"1300","Heteropterys capixaba Amorim","1","20.6",NA,NA,"6.361308","Heteropterys capixaba Amorim","1","1195",NA,NA,"493611.482978","Heteropterys capixaba Amorim","1","1230",NA,NA,"25628.779645","Heteropterys capixaba Amorim","1","10763",NA,NA,"22968391.241906"
"1301","Heteropterys catingarum A.Juss.","16","25.58125","1.453831","0.363458","0.397582","Heteropterys catingarum A.Juss.","16","661.0625","135.196878","33.79922","30850.717686","Heteropterys catingarum A.Juss.","16","1698.4375","122.02621","30.506553","1601.798728","Heteropterys catingarum A.Juss.","16","3925.5","929.042877","232.260719","1435524.452619"
"1302","Heteropterys catoptera W.R.Anderson","1","26.2",NA,NA,"6.361308","Heteropterys catoptera W.R.Anderson","1","1187",NA,NA,"493611.482978","Heteropterys catoptera W.R.Anderson","1","1635",NA,NA,"25628.779645","Heteropterys catoptera W.R.Anderson","1","10127",NA,NA,"22968391.241906"
"1303","Heteropterys cochleosperma A.Juss.","31","24.096774","1.882991","0.338195","0.205203","Heteropterys cochleosperma A.Juss.","31","1355.677419","240.61787","43.216245","15922.951064","Heteropterys cochleosperma A.Juss.","31","1607.096774","116.440358","20.913306","826.734827","Heteropterys cochleosperma A.Juss.","31","8520.774194","1680.70326","301.863217","740915.846513"
"1304","Heteropterys coleoptera A.Juss.","20","24.135","2.506891","0.560558","0.318065","Heteropterys coleoptera A.Juss.","20","1329.35","433.757302","96.991081","24680.574149","Heteropterys coleoptera A.Juss.","20","1477.8","141.500828","31.640547","1281.438982","Heteropterys coleoptera A.Juss.","20","9170.25","3171.925696","709.264148","1148419.562095"
"1305","Heteropterys colombiana W.R.Anderson","2","25.15","2.757716","1.95","3.180654","Heteropterys colombiana W.R.Anderson","2","1278","350.724963","248","246805.741489","Heteropterys colombiana W.R.Anderson","2","1665.5","177.483802","125.5","12814.389823","Heteropterys colombiana W.R.Anderson","2","11186.5","1300.369371","919.5","11484195.620953"
"1306","Heteropterys conformis W.R.Anderson","3","24.5","0.793725","0.458257","2.120436","Heteropterys conformis W.R.Anderson","3","1276","347.155585","200.43037","164537.160993","Heteropterys conformis W.R.Anderson","3","1418.666667","66.860551","38.601957","8542.926548","Heteropterys conformis W.R.Anderson","3","9156.333333","1824.540033","1053.398679","7656130.413969"
"1307","Heteropterys corumbensis Kuntze","1","25.4",NA,NA,"6.361308","Heteropterys corumbensis Kuntze","1","1275",NA,NA,"493611.482978","Heteropterys corumbensis Kuntze","1","1707",NA,NA,"25628.779645","Heteropterys corumbensis Kuntze","1","6259",NA,NA,"22968391.241906"
"1308","Heteropterys cotinifolia A.Juss.","20","23.53","2.205281","0.493116","0.318065","Heteropterys cotinifolia A.Juss.","20","1020.45","382.6772","85.569223","24680.574149","Heteropterys cotinifolia A.Juss.","20","1885.9","98.424911","22.008479","1281.438982","Heteropterys cotinifolia A.Juss.","20","6006.2","2267.001326","506.916907","1148419.562095"
"1309","Heteropterys crenulata Mart. ex Griseb.","2","22.55","0.353553","0.25","3.180654","Heteropterys crenulata Mart. ex Griseb.","2","1349","205.060967","145","246805.741489","Heteropterys crenulata Mart. ex Griseb.","2","1464","98.994949","70","12814.389823","Heteropterys crenulata Mart. ex Griseb.","2","9224.5","1116.521607","789.5","11484195.620953"
"1310","Heteropterys crinigera Griseb.","1","25.5",NA,NA,"6.361308","Heteropterys crinigera Griseb.","1","2166",NA,NA,"493611.482978","Heteropterys crinigera Griseb.","1","1517",NA,NA,"25628.779645","Heteropterys crinigera Griseb.","1","13497",NA,NA,"22968391.241906"
"1311","Heteropterys cuatrecasasii W.R.Anderson","1","19.1",NA,NA,"6.361308","Heteropterys cuatrecasasii W.R.Anderson","1","2762",NA,NA,"493611.482978","Heteropterys cuatrecasasii W.R.Anderson","1","1370",NA,NA,"25628.779645","Heteropterys cuatrecasasii W.R.Anderson","1","22234",NA,NA,"22968391.241906"
"1312","Heteropterys cultriformis Chodat","7","25.714286","1.549654","0.585714","0.908758","Heteropterys cultriformis Chodat","7","868.857143","304.020519","114.908955","70515.92614","Heteropterys cultriformis Chodat","7","1759.571429","167.739736","63.399661","3661.254235","Heteropterys cultriformis Chodat","7","5090.285714","2158.808909","815.953072","3281198.748844"
"1313","Heteropterys escalloniifolia A.Juss.","20","21.88","2.444887","0.546693","0.318065","Heteropterys escalloniifolia A.Juss.","20","1245.85","399.329606","89.292814","24680.574149","Heteropterys escalloniifolia A.Juss.","20","1492.95","178.014628","39.805281","1281.438982","Heteropterys escalloniifolia A.Juss.","20","8641.35","2792.405514","624.400855","1148419.562095"
"1314","Heteropterys falcifera A.Juss.","7","23.242857","2.60759","0.985576","0.908758","Heteropterys falcifera A.Juss.","7","1301","397.101582","150.09029","70515.92614","Heteropterys falcifera A.Juss.","7","1635.857143","181.260796","68.510141","3661.254235","Heteropterys falcifera A.Juss.","7","8331.714286","3359.808413","1269.888216","3281198.748844"
"1315","Heteropterys floridana Cuatrec.","4","24.125","1.05","0.525","1.590327","Heteropterys floridana Cuatrec.","4","2777","408.750127","204.375064","123402.870745","Heteropterys floridana Cuatrec.","4","1453.25","165.193573","82.596786","6407.194911","Heteropterys floridana Cuatrec.","4","20926.5","2327.631199","1163.8156","5742097.810477"
