"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"169","Philodendron hebetatum Croat","20","5.687247","0.01029","0.002301","5e-06","Philodendron hebetatum Croat","20","8.062171","0.395387","0.088411","0.0077","Philodendron hebetatum Croat","19","7.213322","0.131205","0.0301","0.000712","Philodendron hebetatum Croat","19","9.97828","0.291361","0.066843","0.007218"
"170","Philodendron heleniae Croat","13","5.691483","0.008356","0.002318","8e-06","Philodendron heleniae Croat","13","8.155973","0.482309","0.133768","0.011846","Philodendron heleniae Croat","11","7.336437","0.082126","0.024762","0.00123","Philodendron heleniae Croat","11","9.883675","0.380422","0.114702","0.012467"
"171","Philodendron herbaceum Croat & Grayum","13","5.694062","0.00647","0.001794","8e-06","Philodendron herbaceum Croat & Grayum","13","8.141825","0.206761","0.057345","0.011846","Philodendron herbaceum Croat & Grayum","13","7.243379","0.201272","0.055823","0.001041","Philodendron herbaceum Croat & Grayum","13","9.945373","0.236314","0.065542","0.010549"
"172","Philodendron huaynacapacense Croat","7","5.692676","0.007109","0.002687","1.4e-05","Philodendron huaynacapacense Croat","7","7.614048","0.316893","0.119774","0.021999","Philodendron huaynacapacense Croat","7","7.306671","0.115077","0.043495","0.001933","Philodendron huaynacapacense Croat","7","9.612871","0.284915","0.107688","0.019592"
"173","Philodendron immixtum Croat","3","5.701947","0.00153","0.000883","3.4e-05","Philodendron immixtum Croat","3","8.203311","0.444795","0.256803","0.051331","Philodendron immixtum Croat","2","7.425264","0.019386","0.013708","0.006764","Philodendron immixtum Croat","2","9.432517","0.162547","0.114938","0.068571"
"174","Philodendron inaequilaterum Liebm.","102","5.694201","0.007678","0.00076","1e-06","Philodendron inaequilaterum Liebm.","102","7.720701","0.404962","0.040097","0.00151","Philodendron inaequilaterum Liebm.","100","7.341363","0.159616","0.015962","0.000135","Philodendron inaequilaterum Liebm.","100","9.60473","0.460405","0.04604","0.001371"
"175","Philodendron jacquinii Schott","51","5.695909","0.008592","0.001203","2e-06","Philodendron jacquinii Schott","51","7.423699","0.390934","0.054742","0.003019","Philodendron jacquinii Schott","50","7.479738","0.062444","0.008831","0.000271","Philodendron jacquinii Schott","50","9.162011","0.394771","0.055829","0.002743"
"176","Philodendron jodavisianum G.S.Bunting","15","5.694089","0.008798","0.002272","7e-06","Philodendron jodavisianum G.S.Bunting","15","8.055433","0.234889","0.060648","0.010266","Philodendron jodavisianum G.S.Bunting","14","7.374281","0.075937","0.020295","0.000966","Philodendron jodavisianum G.S.Bunting","14","9.872906","0.276281","0.073839","0.009796"
"177","Philodendron krauseanum Steyerm.","2","5.687774","0.013891","0.009822","5e-05","Philodendron krauseanum Steyerm.","2","7.971552","0.014399","0.010182","0.076997","Philodendron krauseanum Steyerm.","2","7.117055","0.073957","0.052295","0.006764","Philodendron krauseanum Steyerm.","2","10.035305","0.175289","0.123948","0.068571"
"178","Philodendron lazorii Croat","2","5.694207","0.010947","0.007741","5e-05","Philodendron lazorii Croat","2","8.003326","0.213386","0.150887","0.076997","Philodendron lazorii Croat","2","7.399305","0.063559","0.044943","0.006764","Philodendron lazorii Croat","2","9.615597","0.005658","0.004001","0.068571"
"179","Philodendron lechlerianum Schott","23","5.684071","0.017899","0.003732","4e-06","Philodendron lechlerianum Schott","23","7.67191","0.520175","0.108464","0.006695","Philodendron lechlerianum Schott","23","7.205683","0.141641","0.029534","0.000588","Philodendron lechlerianum Schott","23","9.635021","0.505815","0.10547","0.005963"
"180","Philodendron lentii Croat & Grayum","3","5.679197","0.004955","0.002861","3.4e-05","Philodendron lentii Croat & Grayum","3","7.910331","0.063524","0.036676","0.051331","Philodendron lentii Croat & Grayum","3","7.276392","0.06804","0.039283","0.004509","Philodendron lentii Croat & Grayum","3","9.921333","0.193371","0.111643","0.045714"
"181","Philodendron liesneri G.S.Bunting","1","5.696254",NA,NA,"0.000101","Philodendron liesneri G.S.Bunting","1","8.069029",NA,NA,"0.153993","Philodendron liesneri G.S.Bunting","1","7.241366",NA,NA,"0.013528","Philodendron liesneri G.S.Bunting","1","10.037581",NA,NA,"0.137142"
"182","Philodendron ligulatum Schott","12","5.692193","0.006988","0.002017","8e-06","Philodendron ligulatum Schott","12","7.995237","0.45631","0.131725","0.012833","Philodendron ligulatum Schott","12","7.349837","0.061328","0.017704","0.001127","Philodendron ligulatum Schott","12","9.846315","0.294617","0.085049","0.011429"
"183","Philodendron lindenii Schott","7","5.689047","0.008744","0.003305","1.4e-05","Philodendron lindenii Schott","7","7.208765","0.351439","0.132831","0.021999","Philodendron lindenii Schott","7","7.376652","0.092432","0.034936","0.001933","Philodendron lindenii Schott","7","8.962045","0.22234","0.084037","0.019592"
"184","Philodendron linnaei Kunth","86","5.697403","0.004527","0.000488","1e-06","Philodendron linnaei Kunth","86","7.797971","0.275533","0.029711","0.001791","Philodendron linnaei Kunth","86","7.260529","0.119989","0.012939","0.000157","Philodendron linnaei Kunth","86","9.738141","0.295747","0.031891","0.001595"
"185","Philodendron longistilum K.Krause","7","5.697979","0.001276","0.000482","1.4e-05","Philodendron longistilum K.Krause","7","7.759328","0.300113","0.113432","0.021999","Philodendron longistilum K.Krause","7","7.137918","0.044158","0.01669","0.001933","Philodendron longistilum K.Krause","7","9.841116","0.221932","0.083882","0.019592"
"186","Philodendron macroglossum Schott","3","5.690972","0.004603","0.002658","3.4e-05","Philodendron macroglossum Schott","3","7.039039","0.459872","0.265507","0.051331","Philodendron macroglossum Schott","3","7.423521","0.0272","0.015704","0.004509","Philodendron macroglossum Schott","3","8.788906","0.040589","0.023434","0.045714"
"187","Philodendron madronense Croat","1","5.699607",NA,NA,"0.000101","Philodendron madronense Croat","1","7.815611",NA,NA,"0.153993","Philodendron madronense Croat","1","7.41397",NA,NA,"0.013528","Philodendron madronense Croat","1","9.709478",NA,NA,"0.137142"
"188","Philodendron mawarinumae G.S.Bunting","4","5.697344","0.001999","0.000999","2.5e-05","Philodendron mawarinumae G.S.Bunting","4","7.692425","0.288835","0.144418","0.038498","Philodendron mawarinumae G.S.Bunting","4","7.221581","0.11545","0.057725","0.003382","Philodendron mawarinumae G.S.Bunting","4","9.787603","0.223676","0.111838","0.034286"
"189","Philodendron mayoi E.G.Gonç.","6","5.692373","0.005252","0.002144","1.7e-05","Philodendron mayoi E.G.Gonç.","6","7.177302","0.071783","0.029305","0.025666","Philodendron mayoi E.G.Gonç.","6","7.36093","0.023597","0.009633","0.002255","Philodendron mayoi E.G.Gonç.","6","9.171832","0.057877","0.023628","0.022857"
"190","Philodendron megalophyllum Schott","84","5.694587","0.007947","0.000867","1e-06","Philodendron megalophyllum Schott","84","7.654695","0.408149","0.044533","0.001833","Philodendron megalophyllum Schott","84","7.233462","0.126192","0.013769","0.000161","Philodendron megalophyllum Schott","84","9.652893","0.37273","0.040668","0.001633"
"191","Philodendron mexicanum Engl.","11","5.68829","0.011113","0.003351","9e-06","Philodendron mexicanum Engl.","11","7.595685","0.317409","0.095702","0.013999","Philodendron mexicanum Engl.","11","7.453057","0.046306","0.013962","0.00123","Philodendron mexicanum Engl.","11","9.353535","0.429233","0.129419","0.012467"
"192","Philodendron micranthum Poepp. ex Schott","16","5.695388","0.003319","0.00083","6e-06","Philodendron micranthum Poepp. ex Schott","16","7.931258","0.412767","0.103192","0.009625","Philodendron micranthum Poepp. ex Schott","16","7.111419","0.081495","0.020374","0.000846","Philodendron micranthum Poepp. ex Schott","16","10.040687","0.307095","0.076774","0.008571"
"193","Philodendron millerianum Nadruz & Sakur.","1","5.678636",NA,NA,"0.000101","Philodendron millerianum Nadruz & Sakur.","1","7.21008",NA,NA,"0.153993","Philodendron millerianum Nadruz & Sakur.","1","7.050989",NA,NA,"0.013528","Philodendron millerianum Nadruz & Sakur.","1","9.353661",NA,NA,"0.137142"
"194","Philodendron multinervum G.S.Bunting","1","5.687145",NA,NA,"0.000101","Philodendron multinervum G.S.Bunting","1","7.534763",NA,NA,"0.153993","Philodendron multinervum G.S.Bunting","1","7.296413",NA,NA,"0.013528","Philodendron multinervum G.S.Bunting","1","9.914872",NA,NA,"0.137142"
"195","Philodendron myrmecophilum Engl.","18","5.700535","0.001844","0.000435","6e-06","Philodendron myrmecophilum Engl.","18","7.57742","0.252631","0.059546","0.008555","Philodendron myrmecophilum Engl.","18","7.309642","0.092639","0.021835","0.000752","Philodendron myrmecophilum Engl.","18","9.516411","0.306398","0.072219","0.007619"
"196","Philodendron obliquifolium Engl.","1","5.675897",NA,NA,"0.000101","Philodendron obliquifolium Engl.","1","7.277248",NA,NA,"0.153993","Philodendron obliquifolium Engl.","1","7.056175",NA,NA,"0.013528","Philodendron obliquifolium Engl.","1","9.346182",NA,NA,"0.137142"
"197","Philodendron opacum Croat & Grayum","15","5.696462","0.00582","0.001503","7e-06","Philodendron opacum Croat & Grayum","15","8.07021","0.334983","0.086492","0.010266","Philodendron opacum Croat & Grayum","14","7.362851","0.096812","0.025874","0.000966","Philodendron opacum Croat & Grayum","14","9.86829","0.39725","0.10617","0.009796"
"198","Philodendron orionis G.S.Bunting","2","5.683041","0.010588","0.007487","5e-05","Philodendron orionis G.S.Bunting","2","7.202152","0.097378","0.068857","0.076997","Philodendron orionis G.S.Bunting","2","7.325396","0.018162","0.012842","0.006764","Philodendron orionis G.S.Bunting","2","8.966023","0.253945","0.179566","0.068571"
"199","Philodendron ornatum Schott","94","5.691001","0.009902","0.001021","1e-06","Philodendron ornatum Schott","94","7.672663","0.444442","0.045841","0.001638","Philodendron ornatum Schott","94","7.255103","0.121924","0.012576","0.000144","Philodendron ornatum Schott","94","9.606694","0.434068","0.044771","0.001459"
"200","Philodendron peperomioides G.S.Bunting","1","5.690528",NA,NA,"0.000101","Philodendron peperomioides G.S.Bunting","1","7.922624",NA,NA,"0.153993","Philodendron peperomioides G.S.Bunting","1","7.431892",NA,NA,"0.013528","Philodendron peperomioides G.S.Bunting","1","9.500769",NA,NA,"0.137142"
"201","Philodendron phlebodes G.S.Bunting","3","5.697931","0.001461","0.000844","3.4e-05","Philodendron phlebodes G.S.Bunting","3","8.061276","0.250874","0.144842","0.051331","Philodendron phlebodes G.S.Bunting","3","7.249568","0.108345","0.062553","0.004509","Philodendron phlebodes G.S.Bunting","3","10.008336","0.264923","0.152953","0.045714"
"202","Philodendron placidum Schott","8","5.695828","0.003655","0.001292","1.3e-05","Philodendron placidum Schott","8","7.827699","0.330877","0.116983","0.019249","Philodendron placidum Schott","8","7.349061","0.027439","0.009701","0.001691","Philodendron placidum Schott","8","9.581008","0.279657","0.098874","0.017143"
"203","Philodendron platypetiolatum Madison","13","5.695963","0.008432","0.002339","8e-06","Philodendron platypetiolatum Madison","13","8.155418","0.368558","0.10222","0.011846","Philodendron platypetiolatum Madison","12","7.365273","0.107042","0.0309","0.001127","Philodendron platypetiolatum Madison","12","9.938431","0.43798","0.126434","0.011429"
"204","Philodendron pogonocaule Madison","3","5.679689","0.024484","0.014136","3.4e-05","Philodendron pogonocaule Madison","3","7.472958","0.421915","0.243593","0.051331","Philodendron pogonocaule Madison","3","7.072306","0.103523","0.059769","0.004509","Philodendron pogonocaule Madison","3","9.640683","0.556362","0.321216","0.045714"
"205","Philodendron popenoei Standl. & Steyerm.","6","5.697919","0.005495","0.002243","1.7e-05","Philodendron popenoei Standl. & Steyerm.","6","7.910089","0.35354","0.144332","0.025666","Philodendron popenoei Standl. & Steyerm.","6","7.452675","0.061268","0.025013","0.002255","Philodendron popenoei Standl. & Steyerm.","6","9.551259","0.406813","0.166081","0.022857"
"206","Philodendron pseudauriculatum Croat","11","5.69587","0.006336","0.00191","9e-06","Philodendron pseudauriculatum Croat","11","7.883153","0.30519","0.092018","0.013999","Philodendron pseudauriculatum Croat","9","7.384209","0.054183","0.018061","0.001503","Philodendron pseudauriculatum Croat","9","9.720546","0.162064","0.054021","0.015238"
"207","Philodendron pteropus Mart. ex Engl.","4","5.69533","0.000423","0.000211","2.5e-05","Philodendron pteropus Mart. ex Engl.","4","8.114401","0.155836","0.077918","0.038498","Philodendron pteropus Mart. ex Engl.","4","7.126107","0.088105","0.044052","0.003382","Philodendron pteropus Mart. ex Engl.","4","10.156403","0.188411","0.094206","0.034286"
"208","Philodendron pulchellum Engl.","4","5.695471","0.008592","0.004296","2.5e-05","Philodendron pulchellum Engl.","4","7.822262","0.244273","0.122136","0.038498","Philodendron pulchellum Engl.","4","7.235654","0.122688","0.061344","0.003382","Philodendron pulchellum Engl.","4","9.626462","0.129811","0.064906","0.034286"
"209","Philodendron pulchrum G.M.Barroso","43","5.692462","0.01185","0.001807","2e-06","Philodendron pulchrum G.M.Barroso","43","7.962314","0.382681","0.058358","0.003581","Philodendron pulchrum G.M.Barroso","43","7.155119","0.114372","0.017442","0.000315","Philodendron pulchrum G.M.Barroso","43","9.986935","0.303286","0.046251","0.003189"
"210","Philodendron purpureoviride Engl.","13","5.691428","0.008748","0.002426","8e-06","Philodendron purpureoviride Engl.","13","8.065128","0.149569","0.041483","0.011846","Philodendron purpureoviride Engl.","13","7.358126","0.084764","0.023509","0.001041","Philodendron purpureoviride Engl.","13","9.84614","0.163283","0.045287","0.010549"
"211","Philodendron quinquelobum K.Krause","15","5.698061","0.003434","0.000887","7e-06","Philodendron quinquelobum K.Krause","15","7.61944","0.228507","0.059","0.010266","Philodendron quinquelobum K.Krause","15","7.240642","0.078127","0.020172","0.000902","Philodendron quinquelobum K.Krause","15","9.620415","0.218691","0.056466","0.009143"
"212","Philodendron radiatum Schott","49","5.695243","0.007981","0.00114","2e-06","Philodendron radiatum Schott","49","7.631917","0.369569","0.052796","0.003143","Philodendron radiatum Schott","48","7.448217","0.06223","0.008982","0.000282","Philodendron radiatum Schott","48","9.415108","0.406297","0.058644","0.002857"
"213","Philodendron rayanum Croat & Grayum","9","5.694492","0.010047","0.003349","1.1e-05","Philodendron rayanum Croat & Grayum","9","8.003578","0.337476","0.112492","0.01711","Philodendron rayanum Croat & Grayum","8","7.354867","0.080204","0.028356","0.001691","Philodendron rayanum Croat & Grayum","8","9.703828","0.1847","0.065301","0.017143"
"214","Philodendron rhodoaxis G.S.Bunting","2","5.698765","0.004501","0.003183","5e-05","Philodendron rhodoaxis G.S.Bunting","2","8.009564","0.190671","0.134825","0.076997","Philodendron rhodoaxis G.S.Bunting","2","7.43897","0.002494","0.001764","0.006764","Philodendron rhodoaxis G.S.Bunting","2","9.828082","0.005757","0.004071","0.068571"
"215","Philodendron rigidifolium K.Krause","5","5.697249","0.005473","0.002448","2e-05","Philodendron rigidifolium K.Krause","5","8.292028","0.215067","0.096181","0.030799","Philodendron rigidifolium K.Krause","5","7.405528","0.028843","0.012899","0.002706","Philodendron rigidifolium K.Krause","5","9.853672","0.122958","0.054988","0.027428"
"216","Philodendron rojasianum Standl. & Steyerm.","4","5.682395","0.014513","0.007256","2.5e-05","Philodendron rojasianum Standl. & Steyerm.","4","7.93955","0.124052","0.062026","0.038498","Philodendron rojasianum Standl. & Steyerm.","4","7.36538","0.099368","0.049684","0.003382","Philodendron rojasianum Standl. & Steyerm.","4","9.771017","0.436799","0.218399","0.034286"
"217","Philodendron roseopetiolatum Nadruz & Mayo","2","5.687968","0.009818","0.006942","5e-05","Philodendron roseopetiolatum Nadruz & Mayo","2","7.404294","0.033996","0.024039","0.076997","Philodendron roseopetiolatum Nadruz & Mayo","2","7.157618","0.099058","0.070045","0.006764","Philodendron roseopetiolatum Nadruz & Mayo","2","9.26164","0.303051","0.214289","0.068571"
"218","Philodendron rudgeanum Schott","44","5.696284","0.005815","0.000877","2e-06","Philodendron rudgeanum Schott","44","7.619185","0.316851","0.047767","0.0035","Philodendron rudgeanum Schott","44","7.329008","0.100391","0.015135","0.000307","Philodendron rudgeanum Schott","44","9.441897","0.363221","0.054758","0.003117"
"219","Philodendron ruthianum Nadruz","1","5.697261",NA,NA,"0.000101","Philodendron ruthianum Nadruz","1","7.142037",NA,NA,"0.153993","Philodendron ruthianum Nadruz","1","7.212294",NA,NA,"0.013528","Philodendron ruthianum Nadruz","1","9.101641",NA,NA,"0.137142"
"220","Philodendron sagittifolium Liebm.","60","5.688042","0.011318","0.001461","2e-06","Philodendron sagittifolium Liebm.","60","7.846615","0.383781","0.049546","0.002567","Philodendron sagittifolium Liebm.","57","7.367094","0.101933","0.013501","0.000237","Philodendron sagittifolium Liebm.","57","9.553539","0.400973","0.05311","0.002406"
"221","Philodendron scalarinerve Croat & Grayum","20","5.688521","0.016719","0.003738","5e-06","Philodendron scalarinerve Croat & Grayum","20","8.144152","0.536038","0.119862","0.0077","Philodendron scalarinerve Croat & Grayum","19","7.184542","0.185219","0.042492","0.000712","Philodendron scalarinerve Croat & Grayum","19","10.133072","0.467308","0.107208","0.007218"
"222","Philodendron schottii K.Koch","7","5.697253","0.004453","0.001683","1.4e-05","Philodendron schottii K.Koch","7","7.936308","0.368442","0.139258","0.021999","Philodendron schottii K.Koch","7","7.419194","0.025228","0.009535","0.001933","Philodendron schottii K.Koch","7","9.770625","0.125947","0.047603","0.019592"
"223","Philodendron scitulum G.S.Bunting","1","5.670053",NA,NA,"0.000101","Philodendron scitulum G.S.Bunting","1","7.949797",NA,NA,"0.153993","Philodendron scitulum G.S.Bunting","1","7.183112",NA,NA,"0.013528","Philodendron scitulum G.S.Bunting","1","9.987783",NA,NA,"0.137142"
"224","Philodendron seguine Schott","9","5.687686","0.007305","0.002435","1.1e-05","Philodendron seguine Schott","9","7.752816","0.328298","0.109433","0.01711","Philodendron seguine Schott","9","7.403818","0.092216","0.030739","0.001503","Philodendron seguine Schott","9","9.365862","0.48178","0.160593","0.015238"
"225","Philodendron simulans G.S.Bunting","1","5.670053",NA,NA,"0.000101","Philodendron simulans G.S.Bunting","1","8.115222",NA,NA,"0.153993","Philodendron simulans G.S.Bunting","1","7.196687",NA,NA,"0.013528","Philodendron simulans G.S.Bunting","1","10.002337",NA,NA,"0.137142"
"226","Philodendron smithii Engl.","21","5.690818","0.011638","0.00254","5e-06","Philodendron smithii Engl.","21","7.717174","0.282228","0.061587","0.007333","Philodendron smithii Engl.","21","7.443845","0.064889","0.01416","0.000644","Philodendron smithii Engl.","21","9.479296","0.274483","0.059897","0.006531"
"227","Philodendron sonderianum Schott","4","5.687214","0.006365","0.003182","2.5e-05","Philodendron sonderianum Schott","4","7.373047","0.061865","0.030933","0.038498","Philodendron sonderianum Schott","4","7.305344","0.063747","0.031874","0.003382","Philodendron sonderianum Schott","4","9.240801","0.104858","0.052429","0.034286"
"228","Philodendron squamicaule Croat & Grayum","6","5.693426","0.007848","0.003204","1.7e-05","Philodendron squamicaule Croat & Grayum","6","8.23319","0.555334","0.226714","0.025666","Philodendron squamicaule Croat & Grayum","6","7.208883","0.139106","0.05679","0.002255","Philodendron squamicaule Croat & Grayum","6","10.180465","0.366684","0.149698","0.022857"
"229","Philodendron squamipetiolatum Croat","10","5.697553","0.004741","0.001499","1e-05","Philodendron squamipetiolatum Croat","10","8.335569","0.623242","0.197086","0.015399","Philodendron squamipetiolatum Croat","10","7.183012","0.160832","0.05086","0.001353","Philodendron squamipetiolatum Croat","10","10.271663","0.518337","0.163913","0.013714"
"230","Philodendron standleyi Grayum","17","5.681074","0.008209","0.001991","6e-06","Philodendron standleyi Grayum","17","7.912374","0.330748","0.080218","0.009058","Philodendron standleyi Grayum","17","7.396746","0.061718","0.014969","0.000796","Philodendron standleyi Grayum","17","9.585106","0.404682","0.09815","0.008067"
"231","Philodendron straminicaule Croat","4","5.689046","0.011066","0.005533","2.5e-05","Philodendron straminicaule Croat","4","7.740749","0.335542","0.167771","0.038498","Philodendron straminicaule Croat","4","7.348837","0.132751","0.066376","0.003382","Philodendron straminicaule Croat","4","9.696569","0.399053","0.199526","0.034286"
"232","Philodendron strictum G.S.Bunting","22","5.683916","0.010248","0.002185","5e-06","Philodendron strictum G.S.Bunting","22","8.092513","0.455897","0.097198","0.007","Philodendron strictum G.S.Bunting","21","7.262691","0.086603","0.018898","0.000644","Philodendron strictum G.S.Bunting","21","9.886555","0.332929","0.072651","0.006531"
"233","Philodendron sulcatum K.Krause","28","5.68898","0.011468","0.002167","4e-06","Philodendron sulcatum K.Krause","28","7.884692","0.58244","0.110071","0.0055","Philodendron sulcatum K.Krause","27","7.197981","0.149676","0.028805","0.000501","Philodendron sulcatum K.Krause","27","9.876865","0.549462","0.105744","0.005079"
"234","Philodendron tatei K.Krause","1","5.686806",NA,NA,"0.000101","Philodendron tatei K.Krause","1","7.848543",NA,NA,"0.153993","Philodendron tatei K.Krause","1","7.297091",NA,NA,"0.013528","Philodendron tatei K.Krause","1","9.611195",NA,NA,"0.137142"
"235","Philodendron tenue K.Koch & Augustin","49","5.69025","0.010257","0.001465","2e-06","Philodendron tenue K.Koch & Augustin","49","7.663754","0.596968","0.085281","0.003143","Philodendron tenue K.Koch & Augustin","48","7.28515","0.15987","0.023075","0.000282","Philodendron tenue K.Koch & Augustin","48","9.508653","0.579744","0.083679","0.002857"
"236","Philodendron tortum M.L.Soares & Mayo","12","5.699185","0.002787","0.000805","8e-06","Philodendron tortum M.L.Soares & Mayo","12","7.700777","0.165242","0.047701","0.012833","Philodendron tortum M.L.Soares & Mayo","12","7.202468","0.072258","0.020859","0.001127","Philodendron tortum M.L.Soares & Mayo","12","9.630267","0.209604","0.060507","0.011429"
"237","Philodendron toshibai M.L.Soares & Mayo","1","5.698602",NA,NA,"0.000101","Philodendron toshibai M.L.Soares & Mayo","1","8.144679",NA,NA,"0.153993","Philodendron toshibai M.L.Soares & Mayo","1","7.21891",NA,NA,"0.013528","Philodendron toshibai M.L.Soares & Mayo","1","10.162268",NA,NA,"0.137142"
"238","Philodendron trujilloi G.S.Bunting","9","5.693764","0.007418","0.002473","1.1e-05","Philodendron trujilloi G.S.Bunting","9","7.331742","0.271974","0.090658","0.01711","Philodendron trujilloi G.S.Bunting","9","7.384836","0.075417","0.025139","0.001503","Philodendron trujilloi G.S.Bunting","9","9.057191","0.272274","0.090758","0.015238"
"239","Philodendron tuerckheimii Grayum","23","5.68311","0.01278","0.002665","4e-06","Philodendron tuerckheimii Grayum","23","7.810997","0.377418","0.078697","0.006695","Philodendron tuerckheimii Grayum","23","7.29866","0.117622","0.024526","0.000588","Philodendron tuerckheimii Grayum","23","9.583146","0.418488","0.087261","0.005963"
"240","Philodendron tysonii Croat","4","5.687184","0.011041","0.005521","2.5e-05","Philodendron tysonii Croat","4","7.998351","0.059739","0.02987","0.038498","Philodendron tysonii Croat","4","7.309898","0.101319","0.05066","0.003382","Philodendron tysonii Croat","4","9.827032","0.377036","0.188518","0.034286"
"241","Philodendron uleanum Engl.","9","5.694147","0.005891","0.001964","1.1e-05","Philodendron uleanum Engl.","9","7.806299","0.403112","0.134371","0.01711","Philodendron uleanum Engl.","9","7.155479","0.086532","0.028844","0.001503","Philodendron uleanum Engl.","9","9.932125","0.425329","0.141776","0.015238"
"242","Philodendron utleyanum Croat","1","5.698602",NA,NA,"0.000101","Philodendron utleyanum Croat","1","8.093157",NA,NA,"0.153993","Philodendron utleyanum Croat","1","7.424762",NA,NA,"0.013528","Philodendron utleyanum Croat","1","9.650271",NA,NA,"0.137142"
"243","Philodendron vargealtense Sakur.","3","5.683377","0.009926","0.005731","3.4e-05","Philodendron vargealtense Sakur.","3","7.188591","0.130708","0.075464","0.051331","Philodendron vargealtense Sakur.","3","7.121319","0.093152","0.053781","0.004509","Philodendron vargealtense Sakur.","3","9.297088","0.192898","0.11137","0.045714"
"244","Philodendron victoriae G.S.Bunting","2","5.692849","0.012868","0.009099","5e-05","Philodendron victoriae G.S.Bunting","2","7.501242","0.06989","0.04942","0.076997","Philodendron victoriae G.S.Bunting","2","7.380208","0.162321","0.114778","0.006764","Philodendron victoriae G.S.Bunting","2","9.255169","0.130439","0.092234","0.068571"
"245","Philodendron wadedavisii Croat","3","5.694234","0.003213","0.001855","3.4e-05","Philodendron wadedavisii Croat","3","8.072875","0.082315","0.047525","0.051331","Philodendron wadedavisii Croat","3","7.117724","0.008116","0.004686","0.004509","Philodendron wadedavisii Croat","3","10.054053","0.067347","0.038883","0.045714"
"246","Philodendron warszewiczii K.Koch & C.D.Bouché","18","5.690606","0.008594","0.002026","6e-06","Philodendron warszewiczii K.Koch & C.D.Bouché","18","7.084809","0.232445","0.054788","0.008555","Philodendron warszewiczii K.Koch & C.D.Bouché","18","7.490023","0.060382","0.014232","0.000752","Philodendron warszewiczii K.Koch & C.D.Bouché","18","8.816535","0.347414","0.081886","0.007619"
"247","Philodendron wilburii Croat & Grayum","3","5.688799","0.01082","0.006247","3.4e-05","Philodendron wilburii Croat & Grayum","3","8.261143","0.266448","0.153834","0.051331","Philodendron wilburii Croat & Grayum","3","7.381242","0.02799","0.01616","0.004509","Philodendron wilburii Croat & Grayum","3","9.826051","0.153986","0.088904","0.045714"
"248","Philodendron wurdackii G.S.Bunting","27","5.693763","0.005141","0.000989","4e-06","Philodendron wurdackii G.S.Bunting","27","7.989706","0.274204","0.052771","0.005703","Philodendron wurdackii G.S.Bunting","27","7.141034","0.101057","0.019448","0.000501","Philodendron wurdackii G.S.Bunting","27","10.068127","0.340982","0.065622","0.005079"
"249","Philodendron zhuanum Croat","1","5.701947",NA,NA,"0.000101","Philodendron zhuanum Croat","1","7.249926",NA,NA,"0.153993","Philodendron zhuanum Croat","1","7.491088",NA,NA,"0.013528","Philodendron zhuanum Croat","1","9.280985",NA,NA,"0.137142"
"250","Rhodospatha badilloi G.S.Bunting","3","5.675859","0.010758","0.006211","3.4e-05","Rhodospatha badilloi G.S.Bunting","3","7.251816","0.218615","0.126217","0.051331","Rhodospatha badilloi G.S.Bunting","3","7.23366","0.010414","0.006013","0.004509","Rhodospatha badilloi G.S.Bunting","3","9.134193","0.107121","0.061846","0.045714"
"251","Rhodospatha bolivarana G.S.Bunting","2","5.695918","0.00095","0.000672","5e-05","Rhodospatha bolivarana G.S.Bunting","2","7.794879","0.22158","0.156681","0.076997","Rhodospatha bolivarana G.S.Bunting","2","7.291075","0.146255","0.103418","0.006764","Rhodospatha bolivarana G.S.Bunting","2","9.904948","0.143546","0.101502","0.068571"
"252","Rhodospatha brachypoda G.S.Bunting","20","5.689578","0.010727","0.002399","5e-06","Rhodospatha brachypoda G.S.Bunting","20","8.038415","0.336614","0.075269","0.0077","Rhodospatha brachypoda G.S.Bunting","20","7.122628","0.080882","0.018086","0.000676","Rhodospatha brachypoda G.S.Bunting","20","9.985619","0.392308","0.087723","0.006857"
"253","Rhodospatha guasareensis G.S.Bunting","1","5.675554",NA,NA,"0.000101","Rhodospatha guasareensis G.S.Bunting","1","7.133296",NA,NA,"0.153993","Rhodospatha guasareensis G.S.Bunting","1","7.312553",NA,NA,"0.013528","Rhodospatha guasareensis G.S.Bunting","1","9.145588",NA,NA,"0.137142"
"254","Rhodospatha pellucida Croat & Grayum","6","5.695275","0.008062","0.003291","1.7e-05","Rhodospatha pellucida Croat & Grayum","6","8.081145","0.295517","0.120644","0.025666","Rhodospatha pellucida Croat & Grayum","6","7.383287","0.109199","0.04458","0.002255","Rhodospatha pellucida Croat & Grayum","6","9.957398","0.183346","0.074851","0.022857"
"255","Rhodospatha venosa Gleason","31","5.696247","0.003983","0.000715","3e-06","Rhodospatha venosa Gleason","31","7.895998","0.246591","0.044289","0.004968","Rhodospatha venosa Gleason","31","7.293771","0.108074","0.019411","0.000436","Rhodospatha venosa Gleason","31","9.789512","0.245278","0.044053","0.004424"
