"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"312","Hydrangea tarapotensis Briq.",5.674417,0.005853,9e-06,7.570921,0.166153,0.013999,7.098158,0.038218,0.00123,9.545038,0.140509,0.012467,"Mechanism_4"
"313","Begonia aeranthos L.B.Sm. & B.G.Schub.",5.66468,0.01941,5e-05,8.174095,0.261671,0.076997,7.16478,0.067231,0.006764,9.35633,0.368509,0.068571,"Mechanism_4"
"314","Begonia cyathophora Poepp. & Endl.",5.670003,0.007058,1.4e-05,7.375681,0.177002,0.021999,7.233609,0.029031,0.001933,9.193483,0.142612,0.019592,"Mechanism_4"
"315","Begonia estrellensis C.DC.",5.684873,0.004356,1.3e-05,8.126854,0.075885,0.019249,7.312579,0.045168,0.001691,9.945259,0.078416,0.017143,"Mechanism_4"
"316","Begonia geminiflora L.B.Sm. & Wassh.",5.675897,NA,0.000101,7.383989,NA,0.153993,7.085901,NA,0.013528,9.677653,NA,0.137142,"Mechanism_4"
"317","Begonia glabra Aubl.",5.6868,0.000981,1e-06,7.64556,0.040844,0.001084,7.274159,0.012312,9.5e-05,9.575216,0.040807,0.000966,"Mechanism_4"
"318","Begonia inconspicua Brade",5.691879,NA,0.000101,7.350516,NA,0.153993,7.24065,NA,0.013528,9.32349,NA,0.137142,"Mechanism_4"
"319","Begonia integerrima Spreng.",5.677601,0.002105,2e-05,7.382188,0.097927,0.030799,7.094058,0.009385,0.002706,9.348391,0.040986,0.027428,"Mechanism_4"
"320","Begonia maurandiae A.DC.",5.661853,0.006831,1.4e-05,7.4523,0.247078,0.021999,6.982696,0.062141,0.001933,9.575471,0.170079,0.019592,"Mechanism_4"
"321","Begonia polygonifolia A.DC.",5.687299,0.003166,2.5e-05,7.30554,0.04717,0.038498,7.17871,0.025393,0.003382,9.173029,0.03735,0.034286,"Mechanism_4"
"322","Begonia pululahuana C.DC.",5.669364,0,5e-05,7.540622,0,0.076997,7.020191,0,0.006764,9.832958,0,0.068571,"Mechanism_4"
"323","Begonia radicans Vell.",5.68375,NA,0.000101,7.229839,NA,0.153993,7.230563,NA,0.013528,9.182764,NA,0.137142,"Mechanism_4"
"324","Begonia rossmanniae A.DC.",5.690642,0.00219,4e-06,7.887857,0.072747,0.005703,7.109483,0.017774,0.000501,9.978946,0.064839,0.005079,"Mechanism_4"
"325","Begonia rubrotincta L.B.Sm. & B.G.Schub.",5.658064,0.006804,5e-05,7.106181,0.378749,0.076997,7.10678,0.021716,0.006764,9.081435,0.055258,0.068571,"Mechanism_4"
"326","Begonia secunda L.B.Sm. & Wassh.",5.687477,0.003727,5e-05,7.743276,0.117681,0.076997,7.020891,0.019646,0.006764,9.853618,0.086925,0.068571,"Mechanism_4"
"327","Begonia segregata L.B.Sm. & B.G.Schub.",5.668856,0.008087,1.7e-05,7.95704,0.164805,0.025666,7.109341,0.047224,0.002255,9.733466,0.064188,0.022857,"Mechanism_4"
"328","Begonia smilacina A.DC.",5.690251,0.003966,2.5e-05,7.365461,0.170305,0.038498,7.222788,0.030767,0.003382,9.276566,0.178931,0.034286,"Mechanism_4"
"329","Begonia sodiroi C.DC.",5.662306,0.016329,5e-05,7.771948,0.317228,0.076997,7.023327,0.029394,0.006764,9.524445,0.285226,0.068571,"Mechanism_4"
"330","Begonia solananthera A.DC.",5.680643,0.004524,2e-05,7.332808,0.122884,0.030799,7.132149,0.032139,0.002706,9.303231,0.1116,0.027428,"Mechanism_4"
"331","Begonia truncicola Sodiro ex C.DC.",5.675212,NA,0.000101,7.365813,NA,0.153993,7.144407,NA,0.013528,9.348536,NA,0.137142,"Mechanism_4"
"332","Begonia wurdackii L.B.Sm. & B.G.Schub.",5.664688,0.003639,5e-05,6.851146,0.13819,0.076997,7.123192,0.012495,0.006764,9.009919,0.075991,0.068571,"Mechanism_4"
"333","Cavendishia corei A.C.Sm.",5.663481,NA,0.000101,7.480992,NA,0.153993,7.186901,NA,0.013528,9.310186,NA,0.137142,"Mechanism_4"
"334","Cavendishia macrocephala A.C.Sm.",5.671087,NA,0.000101,8.004366,NA,0.153993,7.296413,NA,0.013528,9.84845,NA,0.137142,"Mechanism_4"
"335","Cavendishia neblinae Maguire, Steyerm. & Luteyn",5.696254,NA,0.000101,7.607381,NA,0.153993,7.182352,NA,0.013528,10.015431,NA,0.137142,"Mechanism_4"
"336","Cavendishia sirensis Luteyn",5.691692,0.005904,5e-05,7.239871,0.047689,0.076997,7.254958,0.023671,0.006764,9.53198,0.039247,0.068571,"Mechanism_4"
"337","Cavendishia speciosa A.C.Sm.",5.673538,0.005339,2.5e-05,7.956423,0.093474,0.038498,7.294779,0.017216,0.003382,9.862801,0.03491,0.034286,"Mechanism_4"
"338","Cavendishia venosa A.C.Sm.",5.68105,0.005124,9e-06,8.131649,0.122787,0.013999,7.107318,0.04208,0.00123,10.042917,0.10746,0.012467,"Mechanism_4"
"339","Demosthenesia vilcabambensis Luteyn",5.673822,0.005839,5e-05,7.322356,0.312948,0.076997,7.210598,0.034343,0.006764,9.425496,0.04744,0.068571,"Mechanism_4"
"340","Diogenesia antioquiensis Luteyn",5.682729,NA,0.000101,7.799753,NA,0.153993,7.295735,NA,0.013528,10.011849,NA,0.137142,"Mechanism_4"
"341","Disterigma appendiculatum Pedraza",5.668673,NA,0.000101,7.990577,NA,0.153993,7.187657,NA,0.013528,9.757536,NA,0.137142,"Mechanism_4"
"342","Disterigma balslevii Luteyn",5.646683,NA,0.000101,7.345365,NA,0.153993,6.858565,NA,0.013528,9.839909,NA,0.137142,"Mechanism_4"
"343","Disterigma chocoanum Pedraza",5.665908,NA,0.000101,7.946971,NA,0.153993,7.17012,NA,0.013528,9.709296,NA,0.137142,"Mechanism_4"
"344","Disterigma dumontii Luteyn",5.687822,NA,0.000101,8.045268,NA,0.153993,7.001246,NA,0.013528,10.060363,NA,0.137142,"Mechanism_4"
"345","Disterigma hiatum Pedraza",5.671776,NA,0.000101,7.81682,NA,0.153993,7.183871,NA,0.013528,9.814984,NA,0.137142,"Mechanism_4"
"346","Disterigma noyesiae Luteyn",5.667078,0.002206,9e-06,7.487713,0.175633,0.013999,7.09274,0.038914,0.00123,9.548851,0.105453,0.012467,"Mechanism_4"
"347","Disterigma panamense Standl.",5.691204,NA,0.000101,8.035926,NA,0.153993,7.365813,NA,0.013528,9.806095,NA,0.137142,"Mechanism_4"
"348","Disterigma pseudokillipiella Luteyn",5.678676,0.008549,3.4e-05,8.005536,0.17215,0.051331,7.249088,0.011299,0.004509,9.969614,0.126291,0.045714,"Mechanism_4"
"349","Gaultheria buxifolia Willd.",5.654037,0.001647,4e-06,7.445058,0.042963,0.006695,7.119498,0.023095,0.000588,9.37991,0.066895,0.005963,"Mechanism_4"
"350","Macleania stricta A.C.Sm.",5.67066,0.00407,9e-06,7.773664,0.072175,0.013999,7.094907,0.044805,0.00123,9.787773,0.078283,0.012467,"Mechanism_4"
"351","Oreanthes buxifolius Benth.",5.673055,0.014552,3.4e-05,6.794397,0.174129,0.051331,7.204767,0.040292,0.004509,8.8178,0.03288,0.045714,"Mechanism_4"
"352","Orthaea cordata Oliv.",5.663134,NA,0.000101,7.538495,NA,0.153993,7.152269,NA,0.013528,9.119759,NA,0.137142,"Mechanism_4"
"353","Orthaea hispida A.C.Sm.",5.690191,NA,0.000101,7.50329,NA,0.153993,7.330405,NA,0.013528,9.429717,NA,0.137142,"Mechanism_4"
"354","Orthaea merumensis Maguire, Steyerm. & Luteyn",5.690863,0.002364,5e-05,7.584263,0.230541,0.076997,7.330841,0.020959,0.006764,9.519462,0.010277,0.068571,"Mechanism_4"
"355","Orthaea oedipus Luteyn",5.69252,0.008091,5e-05,8.37963,0.132148,0.076997,7.291992,0.003065,0.006764,10.389745,0.20594,0.068571,"Mechanism_4"
"356","Orthaea paruensis Maguire, Steyerm. & Luteyn",5.681707,NA,0.000101,7.948032,NA,0.153993,7.275865,NA,0.013528,9.87241,NA,0.137142,"Mechanism_4"
"357","Orthaea thibaudioides Maguire, Steyerm. & Luteyn",5.685788,NA,0.000101,7.815611,NA,0.153993,7.286192,NA,0.013528,9.737256,NA,0.137142,"Mechanism_4"
"358","Orthaea venamensis Maguire, Steyerm. & Luteyn",5.684327,0.003422,2.5e-05,7.874942,0.084704,0.038498,7.300672,0.009612,0.003382,9.537691,0.019069,0.034286,"Mechanism_4"
"359","Orthaea wurdackii Maguire, Steyerm. & Luteyn",5.659655,0.001742,5e-05,7.904953,0.015493,0.076997,7.015712,0,0.006764,10.233439,0,0.068571,"Mechanism_4"
"360","Psammisia caloneura A.C.Sm.",5.663945,0.01238,2.5e-05,8.146767,0.106542,0.038498,6.902334,0.073921,0.003382,9.816748,0.19406,0.034286,"Mechanism_4"
"361","Psammisia chionantha Sleumer",5.687822,NA,0.000101,7.999007,NA,0.153993,7.077498,NA,0.013528,10.282335,NA,0.137142,"Mechanism_4"
"362","Psammisia debilis Sleumer",5.669018,NA,0.000101,8.108924,NA,0.153993,7.045777,NA,0.013528,9.584521,NA,0.137142,"Mechanism_4"
"363","Psammisia dolichopoda A.C.Sm.",5.685531,0.005158,1.1e-05,8.143584,0.173536,0.01711,7.232272,0.047196,0.001503,9.941958,0.128024,0.015238,"Mechanism_4"
"364","Psammisia ecuadorensis Hoerold",5.645624,NA,0.000101,7.030857,NA,0.153993,7.037906,NA,0.013528,9.017484,NA,0.137142,"Mechanism_4"
"365","Psammisia elegans Rusby",5.703282,NA,0.000101,7.413367,NA,0.153993,7.555382,NA,0.013528,8.875007,NA,0.137142,"Mechanism_4"
"366","Psammisia ferruginea A.C.Sm.",5.680845,0.002466,5e-06,7.923394,0.107685,0.008105,7.134684,0.027634,0.000712,9.915943,0.085423,0.007218,"Mechanism_4"
"367","Psammisia guianensis Klotzsch",5.682791,0.002211,3e-06,7.856457,0.067442,0.004052,7.149881,0.019307,0.000356,9.872321,0.067831,0.003609,"Mechanism_4"
"368","Psammisia hookeriana Klotzsch",5.673729,0.004587,1.7e-05,7.2653,0.091134,0.025666,7.301987,0.032025,0.002255,8.966636,0.037737,0.022857,"Mechanism_4"
"369","Psammisia idalima A.C.Sm.",5.66731,0.006566,1.4e-05,7.458863,0.138859,0.021999,7.01934,0.057807,0.001933,9.71268,0.157347,0.019592,"Mechanism_4"
"370","Psammisia lehmannii Herold",5.64633,NA,0.000101,7.397562,NA,0.153993,6.96319,NA,0.013528,9.511555,NA,0.137142,"Mechanism_4"
"371","Psammisia longicaulis A.C.Sm.",5.674868,NA,0.000101,7.754482,NA,0.153993,7.213768,NA,0.013528,9.775143,NA,0.137142,"Mechanism_4"
"372","Psammisia mediobullata Luteyn & Sylva",5.669018,NA,0.000101,7.61776,NA,0.153993,7.271704,NA,0.013528,9.707838,NA,0.137142,"Mechanism_4"
"373","Psammisia occidentalis A.C.Sm.",5.701479,0.000404,2e-05,8.840005,0.07923,0.030799,7.226427,0.015933,0.002706,10.745499,0.02698,0.027428,"Mechanism_4"
"374","Psammisia oppositiflora Luteyn",5.669708,NA,0.000101,8.398184,NA,0.153993,7.254885,NA,0.013528,9.669536,NA,0.137142,"Mechanism_4"
"375","Psammisia orthoneura A.C.Sm.",5.689838,0.005408,5e-05,8.302231,0.60511,0.076997,7.267276,0.022335,0.006764,9.865687,0.143241,0.068571,"Mechanism_4"
"376","Psammisia pterocalyx Luteyn",5.693058,0.000842,5e-05,8.121615,0.05196,0.076997,7.298512,0.050719,0.006764,9.850679,0.135632,0.068571,"Mechanism_4"
"377","Psammisia roseiflora Sleumer",5.68759,0.003842,2e-05,7.98683,0.194084,0.030799,7.070436,0.054453,0.002706,10.168646,0.180867,0.027428,"Mechanism_4"
"378","Psammisia ulbrichiana Hoerold",5.67444,0.002471,3e-06,7.527363,0.093025,0.00531,7.146164,0.02648,0.000466,9.534069,0.083954,0.004729,"Mechanism_4"
"379","Satyria allenii A.C.Sm.",5.679079,0.004104,9e-06,7.963792,0.089343,0.013999,7.303299,0.026503,0.00123,9.789131,0.073416,0.012467,"Mechanism_4"
"380","Satyria arborea A.C.Sm.",5.663553,0.003198,2.5e-05,7.866521,0.168511,0.038498,7.268458,0.017549,0.003382,9.725022,0.018612,0.034286,"Mechanism_4"
"381","Satyria grandifolia Hoerold",5.691702,0.003785,1.3e-05,7.937671,0.192735,0.019249,7.102337,0.042019,0.001691,10.073159,0.135243,0.017143,"Mechanism_4"
"382","Satyria leptantha A.C.Sm.",5.682554,0.018726,5e-05,8.191506,0.638744,0.076997,7.193999,0.055926,0.006764,9.955039,0.775777,0.068571,"Mechanism_4"
"383","Satyria pilosa A.C.Sm.",5.689494,0.006425,5e-05,8.351163,0.505356,0.076997,7.284344,0.030874,0.006764,10.288174,0.334421,0.068571,"Mechanism_4"
"384","Sphyrospermum boekei Luteyn",5.656516,NA,0.000101,7.747165,NA,0.153993,7.087574,NA,0.013528,9.081825,NA,0.137142,"Mechanism_4"
"385","Sphyrospermum buxifolium Poepp. & Endl.",5.680905,0.001461,1e-06,7.708436,0.057669,0.002026,7.230256,0.015444,0.000178,9.631627,0.054119,0.001805,"Mechanism_4"
"386","Sphyrospermum cordifolium Benth.",5.677999,0.001392,1e-06,7.706225,0.041146,0.001387,7.242684,0.014605,0.000122,9.553411,0.041429,0.001236,"Mechanism_4"
"387","Themistoclesia crassifolia Sleumer",5.675572,0.009824,3.4e-05,8.440655,0.1945,0.051331,7.168649,0.049701,0.004509,10.026439,0.096108,0.045714,"Mechanism_4"
"388","Themistoclesia recondita A.C.Sm.",5.649217,0.007086,3.4e-05,7.52106,0.100466,0.051331,6.919779,0.046705,0.004509,9.871968,0.08567,0.045714,"Mechanism_4"
"389","Thibaudia archeri A.C.Sm.",5.679852,0.008146,1.4e-05,8.176824,0.189481,0.021999,7.148587,0.065339,0.001933,10.013664,0.214261,0.019592,"Mechanism_4"
"390","Thibaudia cupatensis Huber",5.688777,0.002441,1e-05,8.04662,0.075478,0.015399,7.178634,0.02205,0.001353,10.00497,0.04533,0.013714,"Mechanism_4"
"391","Thibaudia involucrata A.C.Sm.",5.67496,0.003034,1.7e-05,8.299069,0.038401,0.025666,7.265228,0.019935,0.002255,9.787032,0.072727,0.022857,"Mechanism_4"
"392","Marcgravia atropunctata de Roon",5.687923,0.001768,7e-06,7.939354,0.087588,0.011,7.169729,0.04471,0.000966,10.013566,0.070369,0.009796,"Mechanism_4"
"393","Marcgravia caudata Triana & Planch.",5.681092,0.002571,4e-06,8.071057,0.058339,0.006416,7.203543,0.028978,0.000564,9.925108,0.055455,0.005714,"Mechanism_4"
"394","Marcgravia comosa C.Presl",5.673839,NA,0.000101,7.328437,NA,0.153993,7.062192,NA,0.013528,9.376617,NA,0.137142,"Mechanism_4"
"395","Marcgravia coriacea Vahl",5.696287,0.000853,2e-06,7.717964,0.046472,0.002961,7.306499,0.015905,0.00026,9.603693,0.047814,0.002637,"Mechanism_4"
"396","Marcgravia crassiflora Sleumer",5.68561,0.004243,5e-05,8.576904,0.095753,0.076997,7.114724,0.114389,0.006764,10.369189,0.211951,0.068571,"Mechanism_4"
"397","Marcgravia dasyantha Gilg",5.686119,0.004072,5e-05,6.9295,0.031796,0.076997,7.244817,0.04888,0.006764,9.021785,0.193145,0.068571,"Mechanism_4"
"398","Marcgravia eichleriana Wittm.",5.687765,0.006177,2.5e-05,8.08743,0.068565,0.038498,7.164155,0.02774,0.003382,9.923498,0.1548,0.034286,"Mechanism_4"
"399","Marcgravia evenia Krug & Urb.",5.699942,NA,0.000101,7.037906,NA,0.153993,7.461066,NA,0.013528,9.299724,NA,0.137142,"Mechanism_4"
"400","Marcgravia gentlei Lundell",5.699607,NA,0.000101,8.101678,NA,0.153993,7.409742,NA,0.013528,9.713235,NA,0.137142,"Mechanism_4"
"401","Marcgravia longifolia J.F.Macbr.",5.696925,0.000686,2.5e-05,7.865541,0.094371,0.038498,7.071024,0.009114,0.003382,10.037807,0.045092,0.034286,"Mechanism_4"
"402","Marcgravia maguirei de Roon",5.6842,0.003593,2e-05,7.978803,0.110747,0.030799,7.192954,0.022698,0.002706,9.951683,0.160311,0.027428,"Mechanism_4"
"403","Marcgravia mexicana Gilg",5.688217,0.002355,4e-06,7.847554,0.069186,0.00616,7.37545,0.02255,0.000541,9.607678,0.062902,0.005486,"Mechanism_4"
"404","Marcgravia nepenthoides Seem.",5.694872,0.001459,7e-06,7.995906,0.084051,0.011,7.428798,0.014285,0.000966,9.695944,0.074617,0.009796,"Mechanism_4"
"405","Marcgravia nervosa Triana & Planch.",5.689991,0.001956,5e-06,7.895025,0.063488,0.007333,7.306617,0.036255,0.000676,9.835771,0.05962,0.006857,"Mechanism_4"
"406","Marcgravia neurophylla Gilg",5.68341,NA,0.000101,7.381502,NA,0.153993,7.358831,NA,0.013528,9.264165,NA,0.137142,"Mechanism_4"
"407","Marcgravia nubicola de Roon",5.673839,NA,0.000101,7.754053,NA,0.153993,7.309212,NA,0.013528,9.560716,NA,0.137142,"Mechanism_4"
"408","Marcgravia oblongifolia Pav. ex Wittm.",5.683326,0.006483,2e-05,7.621248,0.172357,0.030799,7.162795,0.049715,0.002706,9.560927,0.102915,0.027428,"Mechanism_4"
"409","Marcgravia oligandra Wright ex Griseb.",5.691508,0.008098,5e-05,7.172011,0.135862,0.076997,7.418479,0.138471,0.006764,9.045391,0.289024,0.068571,"Mechanism_4"
"410","Marcgravia panamensis S.Dressler",5.696085,0.001848,5e-05,7.659969,0.321081,0.076997,7.409279,0.052361,0.006764,9.685139,0.230129,0.068571,"Mechanism_4"
"411","Marcgravia patellulifera de Roon",5.696926,NA,0.000101,7.674153,NA,0.153993,7.189922,NA,0.013528,9.999343,NA,0.137142,"Mechanism_4"
"412","Marcgravia pedunculosa Triana & Planch.",5.695915,0.000894,2e-06,7.843524,0.031034,0.0028,7.257835,0.015884,0.000246,9.791648,0.033221,0.002493,"Mechanism_4"
"413","Marcgravia pittieri Gilg",5.69219,0.003622,2e-05,8.218209,0.102176,0.030799,7.380657,0.013157,0.002706,9.864051,0.079247,0.027428,"Mechanism_4"
"414","Marcgravia punctifolia S.Dressler",5.69659,0.000672,5e-05,8.084021,0.062108,0.076997,7.179826,0.022091,0.006764,10.056064,0.103073,0.068571,"Mechanism_4"
"415","Marcgravia purpurea I.W.Bailey",5.697312,0.000744,6e-06,7.794714,0.066888,0.008555,7.314696,0.021054,0.000752,9.637869,0.057061,0.007619,"Mechanism_4"
"416","Marcgravia rectiflora Triana & Planch.",5.689538,0.003702,9e-06,7.503499,0.142963,0.013999,7.425465,0.018683,0.00123,9.399003,0.113081,0.012467,"Mechanism_4"
"417","Marcgravia schippii Standl.",5.694969,0.004115,2.5e-05,8.058905,0.122093,0.038498,7.380499,0.054712,0.003382,9.901759,0.114386,0.034286,"Mechanism_4"
"418","Marcgravia serrae de Roon",5.676031,0.006141,1.7e-05,8.087361,0.121651,0.025666,7.208312,0.084926,0.002255,10.040365,0.151058,0.022857,"Mechanism_4"
"419","Marcgravia sintenisii Urb.",5.685788,NA,0.000101,8.044626,NA,0.153993,7.293018,NA,0.013528,9.522227,NA,0.137142,"Mechanism_4"
"420","Marcgravia sororopaniana Steyerm.",5.678361,0.006828,3.4e-05,7.957203,0.216482,0.051331,7.266441,0.032802,0.004509,9.385731,0.020252,0.045714,"Mechanism_4"
"421","Marcgravia stonei Utley",5.672464,NA,0.000101,8.076515,NA,0.153993,7.392032,NA,0.013528,9.716796,NA,0.137142,"Mechanism_4"
"422","Marcgravia subcaudata Gilg & Werderm.",5.695246,NA,0.000101,8.214736,NA,0.153993,7.068172,NA,0.013528,10.239531,NA,0.137142,"Mechanism_4"
"423","Marcgravia tobagensis Urb.",5.686467,NA,0.000101,7.432484,NA,0.153993,7.4313,NA,0.013528,8.956351,NA,0.137142,"Mechanism_4"
"424","Marcgravia trianae Baill.",5.668185,0.005303,3.4e-05,7.490006,0.065754,0.051331,7.206217,0.082967,0.004509,9.169849,0.060143,0.045714,"Mechanism_4"
"425","Marcgravia trinitatis C.Presl",5.695605,0.003659,1.7e-05,7.85689,0.143368,0.025666,7.241271,0.026785,0.002255,9.691477,0.084099,0.022857,"Mechanism_4"
"426","Marcgravia umbellata L.",5.697548,0.001424,1.3e-05,7.266833,0.165518,0.019249,7.334855,0.030091,0.001691,9.191531,0.139766,0.017143,"Mechanism_4"
"427","Marcgravia weberbaueri Gilg",5.686011,0.004597,1.3e-05,7.446868,0.171876,0.019249,7.229389,0.022654,0.001691,9.432062,0.171941,0.017143,"Mechanism_4"
"428","Marcgravia williamsii J.F.Macbr.",5.684781,0.007012,2.5e-05,7.594073,0.349743,0.038498,7.231404,0.016753,0.003382,9.369582,0.097358,0.034286,"Mechanism_4"
"429","Arcytophyllum aristatum Standl.",5.639468,0.00535,2.5e-05,7.307327,0.293675,0.038498,6.821837,0.069448,0.003382,9.488472,0.075648,0.034286,"Mechanism_4"
"430","Hillia parasitica Jacq.",5.680543,0.001456,1e-06,7.398447,0.040861,0.001481,7.229261,0.01355,0.00013,9.356231,0.041311,0.001319,"Mechanism_4"
"431","Malanea boliviana Standl.",5.691515,0.002088,8e-06,7.647555,0.117936,0.011846,7.156844,0.025506,0.001041,9.71789,0.09366,0.010549,"Mechanism_4"
"432","Malanea campylocarpa C.M.Taylor",5.69698,0.000899,1.7e-05,7.95658,0.128859,0.025666,7.225282,0.053942,0.002255,10.023614,0.168941,0.022857,"Mechanism_4"
"433","Malanea forsteronioides Müll.Arg.",5.673253,0.021993,5e-05,7.405407,0.312834,0.076997,7.137703,0.131914,0.006764,9.476488,0.456219,0.068571,"Mechanism_4"
"434","Malanea gabrielensis Müll.Arg.",5.695097,0.001793,4e-06,7.91023,0.042511,0.006416,7.284204,0.023681,0.000564,9.769206,0.063015,0.005714,"Mechanism_4"
"435","Malanea martiana Müll.Arg.",5.698155,0.000733,3.4e-05,7.562142,0.114146,0.051331,7.291386,0.006599,0.004509,9.505717,0.039792,0.045714,"Mechanism_4"
"436","Malanea revolutifolia A.Amaya & Popovkin",5.695,0.00467,3.4e-05,7.239186,0.130963,0.051331,7.286597,0.053272,0.004509,9.118806,0.146316,0.045714,"Mechanism_4"
"437","Manettia peruviana Standl.",5.658611,0,5e-05,6.704414,0,0.076997,7.142827,0,0.006764,9.043695,0,0.068571,"Mechanism_4"
"438","Notopleura episcandens C.M.Taylor & Lorence",5.698602,NA,0.000101,7.898782,NA,0.153993,7.407924,NA,0.013528,9.583764,NA,0.137142,"Mechanism_4"
"439","Schradera andina Steyerm.",5.683711,0.002775,9e-06,8.078417,0.143081,0.013999,7.167224,0.040861,0.00123,10.026472,0.09841,0.012467,"Mechanism_4"
"440","Schradera brevipes Steyerm.",5.674008,0.002232,5e-05,7.848743,0.160288,0.076997,7.188606,0.051327,0.006764,9.803262,0.088456,0.068571,"Mechanism_4"
"441","Schradera campii Standl. ex Steyerm.",5.679511,0.002524,2e-05,7.725545,0.253083,0.030799,7.049904,0.029687,0.002706,10.006438,0.232042,0.027428,"Mechanism_4"
"442","Schradera hilliifolia Steyerm.",5.696254,0.000672,5e-05,7.913607,0.239455,0.076997,7.202213,0.012291,0.006764,10.065541,0.066197,0.068571,"Mechanism_4"
"443","Schradera marahuacensis Steyerm.",5.680684,NA,0.000101,7.885705,NA,0.153993,7.233455,NA,0.013528,9.99017,NA,0.137142,"Mechanism_4"
"444","Schradera marginalis Standl.",5.677235,0.004733,1e-05,7.977089,0.153078,0.015399,7.133579,0.043435,0.001353,9.948758,0.13051,0.013714,"Mechanism_4"
"445","Schradera neeoides Standl. ex Steyerm.",5.693615,0.007837,3.4e-05,8.469999,0.290817,0.051331,7.222119,0.012779,0.006764,10.337992,0.417205,0.068571,"Mechanism_4"
"446","Schradera nilssonii Steyerm.",5.686806,NA,0.000101,8.126223,NA,0.153993,7.314553,NA,0.013528,9.608244,NA,0.137142,"Mechanism_4"
"447","Schradera obtusifolia C.M.Taylor",5.685696,0.013576,5e-05,8.332905,0.038106,0.076997,7.26064,0.158141,0.006764,10.093792,0.273524,0.068571,"Mechanism_4"
"448","Schradera polycephala DC.",5.690033,0.002995,8e-06,7.849249,0.101868,0.011846,7.302758,0.029654,0.001127,9.489986,0.067622,0.011429,"Mechanism_4"
"449","Schradera rotundata Standl. ex Steyerm.",5.686801,0.004008,1e-05,8.168194,0.148938,0.015399,7.27586,0.021107,0.001353,10.077373,0.158484,0.013714,"Mechanism_4"
"450","Schradera subandina K.Krause",5.680496,0.002729,7e-06,7.655442,0.131344,0.010266,7.137689,0.022224,0.000902,9.649288,0.105693,0.009143,"Mechanism_4"
"451","Schradera surinamensis Standl.",5.684763,0.002506,3.4e-05,7.995996,0.071355,0.051331,7.296425,0.020949,0.004509,9.591273,0.1559,0.045714,"Mechanism_4"
"452","Alloplectus aquatilis C.V.Morton",5.671005,0.022559,5e-05,7.222901,0.272085,0.076997,7.232324,0.085552,0.006764,9.106229,0.073343,0.068571,"Mechanism_4"
"453","Alloplectus inflatus J.L.Clark & L.E.Skog",5.656608,0.004972,3.4e-05,7.504565,0.237687,0.051331,7.100137,0.035415,0.004509,9.406772,0.090697,0.045714,"Mechanism_4"
"454","Codonanthe macradenia Donn.Sm.",5.695915,0.001779,3.4e-05,7.970146,0.164677,0.051331,7.399936,0.045836,0.004509,9.766803,0.18019,0.045714,"Mechanism_4"
"455","Columnea antennifera J.L.Clark & Clavijo",5.670743,NA,0.000101,8.243019,NA,0.153993,7.289611,NA,0.013528,9.871326,NA,0.137142,"Mechanism_4"
"456","Columnea consanguinea Hanst.",5.686582,0.002731,5e-06,8.094184,0.081127,0.0077,7.289768,0.023551,0.000676,10.009005,0.099336,0.006857,"Mechanism_4"
"457","Columnea florida C.V.Morton",5.686073,0.00349,7e-06,8.271359,0.082443,0.011,7.311704,0.023451,0.000966,9.925564,0.05301,0.009796,"Mechanism_4"
"458","Columnea gigantifolia L.P.Kvist & L.E.Skog",5.667169,0.006407,1.4e-05,8.059352,0.071603,0.021999,7.050559,0.072942,0.001933,9.631242,0.104839,0.019592,"Mechanism_4"
"459","Columnea guttata Poepp. & Endl.",5.681506,0.00219,4e-06,7.674301,0.122075,0.006695,7.117007,0.021782,0.000588,9.740801,0.10871,0.005963,"Mechanism_4"
"460","Columnea kalbreyeriana Mast.",5.687177,0.003701,7e-06,7.833086,0.113131,0.011,7.260537,0.047109,0.000966,9.832136,0.076408,0.009796,"Mechanism_4"
"461","Columnea labellosa H.Karst.",5.689174,0.001408,3.4e-05,7.873426,0.168109,0.051331,7.303703,0.019143,0.004509,9.864346,0.105921,0.045714,"Mechanism_4"
"462","Columnea longinervosa L.P.Kvist & L.E.Skog",5.672839,0.009395,1.4e-05,8.138058,0.158423,0.021999,7.089282,0.101671,0.001933,9.853008,0.103582,0.019592,"Mechanism_4"
"463","Columnea nematoloba L.P.Kvist & L.E.Skog",5.701279,0.000334,5e-05,8.245353,0.397591,0.076997,7.331345,0.081419,0.006764,10.209904,0.462603,0.068571,"Mechanism_4"
"464","Columnea picta H.Karst.",5.685639,0.002618,5e-06,7.787324,0.156134,0.007333,7.16541,0.025208,0.000644,9.788021,0.127035,0.006531,"Mechanism_4"
"465","Columnea pulcherrima C.V.Morton",5.697162,0.00207,1.3e-05,8.484514,0.172223,0.019249,7.275323,0.016531,0.001691,10.422205,0.093148,0.017143,"Mechanism_4"
"466","Columnea queremalensis M.Amaya, L.E.Skog & L.P.Kvist",5.657564,NA,0.000101,8.005033,NA,0.153993,7.098376,NA,0.013528,9.621257,NA,0.137142,"Mechanism_4"
"467","Columnea schimpffii Mansf.",5.689941,0.001702,1e-05,7.444416,0.239069,0.015399,7.068515,0.029743,0.001353,9.621873,0.26263,0.013714,"Mechanism_4"
